Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
11,run,10000,true,uniform,READ,0.6,14.7,2,102091882,30819354,29977708,9169190,1100448,9065572,0,0,0,689,46869,766829936,567503140,6748059271,12025644782,1205146226,173657823,25170844613259,29773731154,3976545406,80946983,1,0,0,0,0,11730,8525.149190110827,100000,112.2711,48,24687,157,353,100000
11,reference,10000,true,uniform,READ,0.6,14.7,1,3388525,1387762,1129104,10119,1,0,0,0,0,689,46869,766829989,567503140,6748059271,12025644782,1205146226,173657823,25170844613259,29773731154,3976545406,80946983,1,0,0,0,0,4129,24218.93921046258,100000,36.21518,24,16271,51,80,100000
11,clean-run,10000,true,uniform,READ,0.7,16.4,213,3218723,1065613,1054297,102458,1,0,0,4,385024,689,46870,767066899,567503140,6748059272,12025662759,1205189573,173657871,25170990557474,29773937771,3976546395,80955967,1,0,0,0,0,9919,10081.661457808246,100000,94.24863,47,24223,133,312,100000
11,avg-run,10000,true,uniform,READ,0.7,16.4,215,7746448,2475624,2423908,202458,5,0,0,4,385024,689,46870,767066899,567503140,6748059272,12025680088,1205189573,173657871,25171127265061,29774148502,3976546496,80955967,1,0,0,0,0,9750,10256.410256410256,100000,92.67002,66,14583,112,155,100000
12,extend,10000,true,zipfian,EXTEND,0.7,16.7,2,112774992,34548518,33652278,10852772,1200481,10744742,0,0,0,689,46879,767968744,567503140,6748098366,12025686545,1205357957,173657970,25175934743617,29780409807,3977243359,80955967,0,0,0,0,1,207112,482.83054579164894,100000,2061.84371,384,35615,7623,12311,100000
12,run,10000,true,uniform,READ,81.6,16.7,2,117434197,35782463,34865083,10853146,1200492,10745115,0,0,0,689,46879,767988786,567503140,6748098367,12025686546,1205357957,173657970,25176067612434,29781052982,3977446831,80960188,1,0,0,0,0,11988,8341.675008341675,100000,114.99617,48,24751,164,342,100000
12,reference,10000,true,uniform,READ,0.7,16.7,1,3692854,1514993,1231585,10119,1,0,0,0,0,689,46879,767988838,567503140,6748098367,12025686546,1205357957,173657970,25176067612434,29781052982,3977446831,80960188,1,0,0,0,0,4100,24390.243902439026,100000,36.07238,22,12623,47,75,100000
12,clean-run,10000,true,uniform,READ,0.7,16.9,182,3292034,1099980,1088664,106939,1,0,0,4,385024,689,46880,768214763,567503140,6748098369,12025705900,1205396250,173658003,25176224740486,29781270347,3977447922,80969729,1,0,0,0,0,10425,9592.32613908873,100000,99.49048,43,24847,145,312,100000
12,avg-run,10000,true,uniform,READ,0.7,16.9,184,7833245,2518997,2467281,206939,5,0,0,4,385024,689,46880,768214763,567503140,6748098369,12025723229,1205396250,173658003,25176371384019,29781480702,3977447924,80969729,1,0,0,0,0,9613,10402.57983980027,100000,91.08226,65,13703,120,183,100000
13,extend,10000,true,zipfian,EXTEND,42.8,27.1,2,128534782,39823521,38851485,12696337,1300525,12583870,0,0,0,689,46889,769059161,567503140,6748187389,12025778108,1205552359,173658238,25181466244443,29787983806,3977970891,80969729,0,0,0,0,1,206239,484.8743448135416,100000,2053.58006,384,19759,7879,12991,100000
