ycsb_key,size
user7319889376789503299,55700
user7817899264014751554,59600
user37510323182903182,65800
user8732780560523420240,66600
user8244143037336707347,57800
user7676346828981363071,64600
user3760414032734461454,57600
user6259329423740318897,59300
user7537800694430820925,59000
user8045536408284600893,56400
user3100520514176963648,57800
user8428006257915659427,56700
user5311851351018920541,65000
user8106716823810446097,60300
user3805182975546428726,57900
user4404456039090221776,65200
user4732224621358637228,54700
user2325305273243118004,52500
user6210869318030153957,56900
user866866870967251460,55000
user6999594961805359982,58400
user2528379769096650256,56000
user5997975582233458992,55700
user5701247224717808548,58500
user5010095166189703851,68600
user5606350111954952778,54900
user1478312101110282112,68600
user6778883841603340116,56300
user3155563426833905295,54800
user6557394445671337919,58900
user551270455298073610,56300
user4844758358469980612,76100
user3731612078203504037,68100
user3326477776910391643,58700
user5615734293289185926,55200
user5746234482747617703,64300
user2337477439842355606,50900
user1723025909216478617,71400
user2253745657261969639,59800
user6997136804538956307,87800
user1083451769662144093,60200
user2468090713908300480,81700
user1836107789544264663,57200
user321186971057518382,61300
user427684472611773520,68900
user6455023165624210014,65900
user8276179853037296569,130700
user6708225831428630764,56800
user3799936833015020597,67200
user5905659956813463579,62400
user5987151897345287754,59200
user7198201590857466436,55900
user3959249222473353376,48400
user2216909574934599639,57600
user4201723188530988089,58300
user7325135519320911428,60700
user4263463564568973741,74700
user3460337729441666108,68900
user364949077452717855,61300
user6917429976153882262,55000
user5690973254872834173,52200
user3287743497828758416,58700
user450348924273827380,56700
user4381573272210326033,69000
user2885397181800650476,61400
user7008749010626053461,59300
user63741035839943827,69100
user9094265840028846258,59800
user3426621032204655542,55900
user2153944047262004305,57300
user7786982369338443228,62400
user2896449427375607182,68100
user1621544417680091939,60900
user7187709305794650178,57200
user2930166124612617748,58500
user1424170794259779478,76700
user3378172743790188388,61600
user6863848629815520076,61500
user6981398376944731920,55000
user7362200162335066896,55600
user5278363214468695443,56600
user7949861019791762792,55900
user7733836081609010607,56500
user9215611980666584556,60500
user8691806439393225221,51300
user1211163973855571416,79300
user7840003755164664966,84100
user1755175809524580936,102100
user6077021182794577278,71300
user5756166807298293513,74700
user5475849922496521001,71300
user1382306884618843232,68700
user6808587401940736546,57400
user6038618303538299031,72200
user1529000231573311058,56000
user4453132888191474398,57600
user1154109779836853445,54900
user6631306988308561173,54900
user1323467578453375131,61500
user9213713783912321329,56300
user6719278077003587470,58800
user3221648339596860063,66500
user5476409883008661449,74900
user6464177214444903493,73500
user3339209904021769693,63700
user6978610391679727466,55300
user3672784589333733722,56900
user3128431108370425637,65400
user3331505604223957889,56000
user8437938582466335237,92000
user8759352918474759450,57500
user2831815835462288290,57600
user1973875648364824478,54400
user3145071141771089037,59100
user6746628710684909011,71900
user7120162826713115949,53900
user7723903757058334797,57000
user6290246318416627223,60000
user3192399509161275295,55700
user2162768268084097005,57100
user3926310800966325141,81100
user901143528716402474,63100
user7380396747195694958,57700
user3260051218853138310,54300
user8917203741614512768,56900
user7335067843871587238,53300
user3676910810840860955,55900
user5706493367249216677,55600
user1085349966416407320,56800
user4053804689941910581,55700
user3711405783807853852,59000
user7099178256587483433,60300
user302088780390451307,63400
user472566500031253889,60900
user2480822841019678530,62000
user7566052933918581479,58000
user8411707869809294592,105900
user356684817142765603,19427900
user516215521818940265,94400
user7255690843485113972,1693800
user8721168354436323086,53100
user348090728834212572,86100
user1721346027680057273,60100
user3936024810299159068,57900
user5041572021378152625,68700
user2974706506737799552,59000
user8132169260737504411,98700
user2232429687310982143,59800
user4155616009476898038,58800
user4700634681562675357,52900
user1643867224047847234,53600
user2029249960847121105,38247600
user1765108134075256746,106300
user9220639807980150802,57500
user1093384094212819903,58100
user680432408514382608,56700
user1940718911639954360,83300
user2304320703117485488,64600
user8881259019624638196,62400
user1269773147507499848,56700
user2010598646084681381,81200
user4210877237351681568,60100
user4958960159822047554,57700
user7312403392209533378,72100
user5817347222824138717,57300
user6686568216183344703,60700
user6055476652156804314,61400
user3595865746213664131,65700
user7676906789493503519,61100
user3569853348774465369,57000
user1640414047660373546,61200
user6086735192127411205,58800
user2881489275511365126,58500
user1787212625225170158,57700
user6720056352733569801,62700
user6346180591411064298,55700
user1684063069448059922,55600
user1358304196714666593,58000
user4273955849631789999,56700
user2806363398535229976,58100
user652521814320920619,52100
user3363542419924547111,61700
user653081774833061067,54700
user418530423791080041,55300
user5652570375616555926,54200
user3789444547952204339,58000
user6551588342627789342,53800
user6190444708416661889,67500
user1621762732897933822,64800
user7881319521589158550,54300
user5734622276660520549,60800
user4111293942569558117,55400
user391179790109758500,57400
user4877915095194850730,54100
user6062390858928936001,58600
user8483380570397956054,59400
user2429356434826667253,57700
user7356394059291518319,56000
user8331554165519593196,75500
user5360746515338015046,59000
user8313244496051452037,57700
user252633655559216354,65200
user4223162488558432267,69000
user6036938422001877687,54400
user2326425194267398900,65500
user2382919427773976423,55200
user3269765228185972237,70600
user7713411471995518539,60000
user5321783675569596351,63500
user4227175625458046403,58200
user6157847932203932219,57000
user1973534003070525913,62600
user2527259848072369360,59700
user7009868931650334357,62700
user7797256339183417603,56700
user1379288766840299109,59800
user8939981277884079725,57700
user8690686518368944325,53900
user3280817473760928943,58500
user2488856968816091113,54900
user6992450622519688626,65500
user4695948499543407676,109300
user2917993958013380146,56000
user7455977354073641770,54100
user5932668945200486555,65700
user490763084891881951,98400
user1753942803892786943,80000
user1562935244028163507,58900
user1507000971033726432,58200
user9106096361333785295,56100
user2765389277405034957,69800
user3457319611663121985,61700
user325873153076786063,77800
user9031965503478720158,61300
user1593852138704471833,58800
user4326198959728029406,74900
user5816568947094156386,59200
user7373252407910023602,59000
user6356672876473880556,54800
user3470270053992341918,52100
user6556286341942754809,62700
user781135624320786955,59300
user4893093562276934669,59100
user960084102193685886,52700
user2061846737059850775,62200
user1436001315564718515,55800
user2110181940866804832,55200
user2403903997899608939,55700
user8533054010447032890,56500
user6105044861595552364,59200
user412164360235391016,59900
user4524463943485837295,59600
user8608634617324979702,59800
user7630686525831900371,58000
user1099408512474210363,59300
user8872434798802545496,59900
user3855758021401944575,57800
user6217795342097983430,60400
user3733851920252065829,15776200
user883725219585756743,300600
user8462614315490165421,57300
user5382072730757946127,75300
user1468598091777448185,60300
user1517834901390841255,52700
user3256484957858151525,55200
user2916325893772656588,63700
user8759571233692601333,55500
