ycsb_key,size
user4253519422722600145,57800
user6783351708404765914,66400
user2553502378025107791,60200
user60734735357097490,58600
user7486894248749950096,73000
user901361843934244357,58600
user7526748448855864219,57600
user7459543615068628555,74100
user3663070580000899795,163800
user6619694782221464019,63300
user2759023213849345932,71600
user7752705711589292214,58500
user8009361553781186652,67000
user4073669339043262201,101500
user6211429278542294405,82200
user3470830014504482366,54600
user3702033419769318490,79200
user533292185655287431,58900
user3711965744319994300,61000
user4969794090179162377,63300
user9072379664096774729,66600
user8170572139993782658,61300
user6554046499894193017,57200
user1169069931701095501,61200
user7276240355001816923,72700
user3733851920252065829,15659200
user7583129597754928645,59100
user2247161278488438731,89300
user3018355528525485928,85500
user3028069537858319855,59400
user190115003791248371,76500
user3223328221133281407,58100
user8044976447772460445,54400
user286132037578385037,57400
user6410035907594400859,59700
user3672784589333733722,56200
user3736858220734912166,71600
user2381799506749695527,82600
user719726648108156283,58900
user917441916822767309,56900
user2187100783986874423,73700
user265925743182734852,73400
user3805182975546428726,54700
user6880147017921884911,82400
user2513201302014566317,55500
user65980877888505619,65500
user781913900050769286,56800
user4642585468422887373,58400
user1589507601979502717,63200
user1028637417691987914,140400
user1946183369389204372,52500
user3379280847518771498,62100
user5589491763336447495,72300
user8878800862358234521,72400
user5905659956813463579,59100
user4718944351030816516,55300
user1222776179942668570,58300
user1361870457709653378,54700
user6757339310965567152,55000
user8438498542978475685,53400
user4083943308888236576,65200
user8577044677529017831,65900
user2222828762585661313,56500
user8260441425443072182,57800
user4694828578519126780,58100
user4578386935118498046,74900
user2710346364748093310,60300
user2791060029549935154,58000
user970028244040059482,63200
user3721898068870670110,62600
user4294940419757422515,91500
user575602971200851028,74600
user3469710093480201470,61600
user6002443449034884790,57300
user6541096057564973084,56500
user9122954709952290578,63600
user6164992271489603575,73500
user1482438322617409345,60900
user4503479373360204779,81600
user7803280757444808063,86900
user3220310103354737284,63000
user1787212625225170158,56800
user8749638909141925523,60400
user674626305470834031,60500
user3701473459257178042,54200
user3579225712813000731,58000
user61513011087079821,61900
user6999594961805359982,54600
user3371806680234499363,61400
user3631033764300310573,54900
user1848279956143502265,57800
user377109426756257671,56600
user631755559413129986,67300
user5236052428923131846,54600
user3861677209053006249,59500
user883165259073616295,56800
user985766671634283869,56600
user6686568216183344703,68300
user8710116108861366380,60700
