ycsb_key,size
user2051012806702735952,143400
user6987982755718262828,144800
user8642911275074130716,144500
user1463133634028198173,144200
user7828173233859725929,144200
user1945405093659222041,144000
user1799944752336548208,144500
user3454531626398117531,145100
user1689309211979468051,143700
user8512069440321400374,144300
user523359861104611621,143900
user7340655631697293932,143600
user7350806271465811625,144400
user7933562631685397957,144000
user6149253843895379188,144900
user6535289954521424507,144400
user6505711296087238960,144200
user6280313993865951413,143100
user8159738209636667835,145100
user512867576041795363,144400
user6877907175873323119,144700
user5122958731299648014,144400
user9004614869797398617,144400
user6622152939487867694,144200
user1478312101110282112,144300
user6521231408463621464,144100
user769523418233689801,144800
user4168006491293977523,144400
user3826167545672061242,144600
user1241302592801897411,144600
user6636553130839969302,144300
user64860956864224723,145100
user7446263344740807843,144200
user1598320005505897631,144400
user6415282050125808988,144200
user6651171637409912793,144300
user3348923913354603620,144300
user8999368727265990488,144600
user2649507594516546671,144300
user763935630407983107,144400
user4153387984724034032,143900
user8184630686051585701,144300
user3599991967720791364,143000
user412164360235391016,144900
user4057370950936897366,144500
user879598998078629510,144000
user402791996196855654,144600
user2277530029948304395,143900
user1357184275690385697,144200
user3232700585171816769,144000
user8044976447772460445,144600
user4046878665874081108,144100
user7345341813716561613,141600
user6048550628088974841,144000
user9110564228135211093,144400
user3107446538244793121,144900
user6757120995747725269,144400
user286350352796226920,143300
user1211723934367711864,144500
user1840015695833550013,144100
user2629861260633036934,144200
user161096305869203272,144500
user4177720500626811450,144500
user3122406690109035177,145100
user3459217808417385212,143800
user4414170048423055703,142800
user402232035684715206,143000
user5696561042698540867,144000
user6968678067129051656,143900
user8280647719838722367,144200
user3575099491305873498,144300
user3005965046708406443,144700
user6515985265932213335,144300
user5474730001472240105,142900
user6772299462829809208,144700
user1251794877864713669,144100
user3951203277381243007,144300
user6168900177778888925,144800
user2634547442652304615,144900
user7586477543532073547,144400
user5817347222824138717,129600
user2774761641443570319,143700
user9119376631661606007,144000
user8170230494699484093,144600
user3820921403140653113,145000
user6998256725563237203,144100
user5566279168457950973,144200
user2166676174373382355,144400
user6399761937749426484,143400
user7325695479833051876,144300
user633995401461691778,144300
user6178832502329564735,144200
user5450397485569462687,144400
user8280866035056564250,144300
user5214507898285358882,144500
user517553758061063044,144400
user3565167166755197688,144400
user2991564855356304835,144000
user2534185872140198833,144400
user2056258949234144081,144200
user1353058054183258464,144100
user3338649943509629245,143900
user5817128907606296834,144800
user7229460130828073327,143700
user4640905586886466029,144200
user768963457721549353,142900
user4640687271668624146,144300
user3011771149751955020,144000
user3589499682657975106,144600
user6762367138279133398,144600
user8396187757432912088,142900
user7919162440333296349,144400
user986326632146424317,144600
user6742720804395623661,144300
user4424102372973731513,143300
user176056457733445328,143000
user7577105179493538185,143900
user3710067547565731073,144500
user3715313690097139202,144200
user2538312093647326066,144900
user1468598091777448185,144300
user7239952415890889585,142800
user8145119703066724344,143900
user6048332312871132958,144300
user2513979577744548648,143100
user3937144731323439964,144200
user7109452226432457808,144700
user4409702181621629905,144300
user5218634119792486115,144400
user3604678149740059045,145200
user402013720466873323,144200
user7471155821155725709,144700
user4736362660161462247,144600
user4408923905891647574,145500
user8179944504032318020,144400
user9215611980666584556,145100
user3926870761478465589,144000
user5580679359810052581,144200
user9100071943072394835,143900
user8064062821143829734,144300
user4982744532508382310,143000
user7460881851310751334,144800
user7461441811822891782,144500
user7008189050113913013,144400
user8632978950523454906,144200
user5822033404843406398,144800
user3820703087922811230,144300
user6168558532484590360,143500
user6757680956259865717,143900
user4515091579447301933,143100
user5912804296099134935,144500
user412506005529689581,146500
user6058824597933949216,144200
user3700135223015055263,144000
user5364654421627300396,144500
user1950091275678489722,144300
user3343336125528896926,144300
user648395592813793386,144300
user3449285483866709402,144000
user3956449419912651136,144000
user2282216211967572076,144300
user35282298430039176,144300
user4399209896558813647,143400
user4765941318595647794,144400
user2876024817762115114,144600
user6279754033353810965,144700
user5344448127231650211,144400
user6868534811834787757,144700
user8155611988129540602,144500
user2056040634016302198,144300
user8762919179469746235,144400
user2996251037375572516,144300
user8748518988117644627,144200
user3097514213694117311,145000
user2292708497030388334,143100
