ycsb_key,size
user2644261451985138542,66800
user301870465172609424,63500
user6188764826880240545,63400
user8295266226408665858,60300
user1578455356404546011,62100
user4756227309262813867,58000
user5600544008911404201,68600
user5460329810120138497,118100
user7692645217087727906,91500
user8270933710505888440,61900
user5822033404843406398,62300
user7239952415890889585,63700
user3107446538244793121,85800
user638681583480959459,58900
user5923296581161951193,71700
user7350027995735829294,60300
user1825055543969307957,88300
user1246548735333305540,70400
user7215059939475971719,125900
user3353610095373871301,78100
user6877907175873323119,88700
user3594185864677242787,72800
user6521231408463621464,289300
user2191786966006142104,64000
user7461441811822891782,89500
user5715865731287752039,74500
user6882935003186889365,62500
user6038618303538299031,76400
user7827613273347585481,446500
user3237946727703224898,123900
user6043304485557566712,59800
user5561033025926542844,65100
user2634547442652304615,59300
user6169460138291029373,63400
user3338649943509629245,324600
user5007637008923300176,167300
user2177168459436198613,65900
user6395635716242299251,72300
user6858042526771971499,68300
user70107099395632852,127000
user4505159254896626123,100300
user6626839121507135375,97600
user2176826814141900048,63300
user5460111494902296614,68300
user8521783449654234301,81700
user6641239312859236983,84300
user8184630686051585701,65400
user7345901774228702061,66400
user6033932121519031350,62100
user7350806271465811625,69200
user2533625911628058385,86800
user5811541119780590140,101700
user1578673671622387894,63100
user1699801497042284309,98700
user3097514213694117311,95600
user8170012179481642210,121000
user8527029592185642430,60800
user7586477543532073547,70100
user4761255136576380113,63600
user899463647179981130,83400
user7717537693502645772,86800
user2629861260633036934,62500
user5474730001472240105,64400
user7939027089434647969,72100
user7591723686063481676,60100
user190115003791248371,63400
user8873773035044668275,77900
user8054690457105294372,64600
user6058824597933949216,74000
user7460881851310751334,73700
user6063510779953216897,73700
user7567391170160704258,74800
user4751541127243546186,59200
user1583359853641655575,62400
user8878800862358234521,63500
user4520119406760868179,78400
user6405349725575133178,82000
user744630941818771935,61600
user6641457628077078866,82800
user6872661033341914990,87800
user6993570543543969522,64300
user5797482573722787097,68000
user7089245932036807623,64400
user1000726823498525925,81800
user9115468725372320657,63400
user8869086853025400594,70400
user1941278872152094808,69300
user6285000175885219094,62400
user6646485455390645112,58000
user2745182983009384772,119500
user8989654717933156561,65700
user995698996184959679,90600
user3122406690109035177,68900
user4746854945224278505,63600
user8049444314573886243,126000
user7355274138267237423,74300
user6656417779941320922,69600
user55146947531390796,77900
user508181394022527682,79400
user4997922999590466249,280300
user306556647191877105,77000
user8618018798659212850,64500
user6294714185218053021,65800
user3483550324320162630,62800
user8642911275074130716,63500
user5937696772514052801,101100
user3464463950948793341,61100
user8159738209636667835,64100
user6747406986414891342,63500
user7682152932024911648,79100
user5696779357916382750,74700
user663014099383736877,86300
user6873002678636213555,75900
user6987982755718262828,286500
user6501025114067971279,69100
user7229678446045915210,65400
user170810315202037199,56400
user286350352796226920,61100
user7822927091328317800,96000
user5213947937773218434,56900
user1945965054171362489,68700
user402013720466873323,71900
user4756568954557112432,147100
user3816016905903543549,179600
user2278089990460444843,85900
user6631525303526403056,62300
user4042752444366953875,72400
user7938808774216806086,59100
user8396529402727210653,82000
user8266247528486620759,77600
user2645039727715120873,255500
user7360520280798645552,73900
user60393090062798925,66600
user8989436402715314678,66700
user8527247907403484313,64100
user55488592825689361,66400
user4168348136588276088,83100
user990452853653551550,58000
user6058264637421808768,63300
user6762585453496975281,90400
user70667059907773300,82900
user884285180097897191,73500
user7104424399118891562,79700
user6053018494890400639,68700
user2780007783974978448,64200
user5108558539947546406,81800
user4741048842180729928,66700
user7008189050113913013,104400
user4776433603658464052,63500
user5113586367261112652,65400
user1482998283129549793,64400
user1945405093659222041,86200
user8415834091316421825,62600
user7114138408451725489,106300
user3453971665885977083,63500
user412506005529689581,87200
user8632637305229156341,65300
user1579233632134528342,68400
user4158634127255442161,83700
user1473065958578873983,86800
user1105774576029899388,82700
user74793281414900533,69700
user296282677346902730,65900
user7817680948796909671,91100
user9119936592173746455,69500
user1950651236190630170,75600
user2056818909746284529,148000
user5108340224729704523,66800
user8401215584746478334,64000
user3237728412485383015,77900
user9220858123197992685,61000
user5701807185229948996,77900
user2056040634016302198,84100
user9110004267623070645,62400
user1453419624695364246,81300
user6868534811834787757,75100
user6516203581150055218,84800
user4881823001484136080,97200
user5107780264217564075,63000
user6968678067129051656,82600
user874571170765063264,71300
user7948741098767481896,73700
user1352156448376819451,62100
