ycsb_key,size
user3471389975016622814,121900
user8417513972852843169,118800
user1946183369389204372,117800
user232209045945724286,125100
user6531382048232139157,119600
user3551656763913837307,121500
user3195417626939819418,122400
user7082879868481118598,118200
user3579225712813000731,118100
user8214781122293609482,118400
user8522001764872076184,118800
user3761315638540900467,118300
user8863280749981852017,126700
user5953435200108277188,119700
user3486008481586566305,124100
user6922457803467448508,119700
user5520058904796347825,121000
user3605798070764339941,120400
user164662566864190057,119300
user5881762499519615726,128100
user3388105068340864198,119200
user1158017686126138795,119400
user4223267719168761053,147800
user4576271994973147137,118200
user3826509190966359807,119400
user2337477439842355606,118500
user3639733083219192390,117400
user604746571026107010,118100
user5371580445695129869,118600
user8693039445025019214,120300
user7132894953824493999,118600
user4970354050691302825,118300
user1122072964136264223,118600
user6863288669303379628,117800
user86405487501997687,119400
user1826735425505729301,118500
user1197653571014211035,117700
user8896219171488880252,119100
user390961474891916617,117700
user8924348080900184124,118800
user6510957438618647089,123600
user7742100341918962859,118400
user335587162409619990,122700
user1177228961400718967,119500
user7930774646420393503,119700
user1774262182895950225,120300
user7362200162335066896,118900
user4367173080858224425,120400
user8583742140910061836,120000
user4140437542394814099,119800
user2379341349483291852,119400
user4800996252074781139,117000
user5012323190942567857,118200
user7585357622507792651,118100
user7872382216159552753,118500
user4384031429476729708,118700
user4427120490752275636,119300
user764837236214422120,119900
user2753777071317937803,118200
user4891755326034811890,117900
user1906442253890803346,118300
user1298015141526316817,117600
user7588935700798477222,120800
user5662844345461530301,164100
user2451679241194422548,118200
user5816568947094156386,118800
user742951060282350591,118200
user1183813340174249875,117700
user8428784533645641758,120800
user4986652438797667660,118400
user1066033460531498362,120600
user4862736628112766791,119000
user7225333909320946094,118500
user1269773147507499848,120100
user5002950826904032495,118500
user6993788858761811405,117700
user6058824597933949216,118000
user6107719762253043721,117300
user4288356040983891607,119000
user4161422112520446615,118400
user775329521277238378,117400
user289138338061231374,118800
user8896997447218862583,120500
user4151489787969770805,118600
user680432408514382608,117900
user5107438618923265510,118600
user1361870457709653378,117400
user2121347271049274635,119900
user617697013355326943,117700
user6439844698542126075,118200
user7520610945986960662,120700
user2039182285397796915,117600
user7653682377319309211,130300
user5459551534390156166,118900
user1358304196714666593,119100
user883165259073616295,119700
user8086167312293743146,118300
user5812101080292730588,118800
user2514539538256689096,119400
user2880151039269242347,119000
user5475289961984380553,118800
