Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
0,load,10000,true,uniform,INSERT,1,34995,1084,997,10046,1,0,0,0,0,2,4,17220,11927,69482,103161,391,4627,21066152,32845,1871,24,0,0,0,1,0,13352,748.9514679448772,10000,1278.3682,433,12647,1628,1735,10000
1,extend,10000,true,zipfian,EXTEND,4822,2343698,1108181,1087306,95502,100023,80065,0,0,0,2,4,17220,18791,90053,123421,391,4627,269080810,713622,1883,24,0,0,0,0,1,130399,766.8770466031182,100000,1295.79181,305,14287,1971,2333,100000
1,run,10000,true,uniform,READ,5818,2796228,1282926,1249051,95502,100023,80065,0,0,0,2,4,17220,19838,90053,124039,391,4627,269148976,714716,1883,24,1,0,0,0,0,4172,23969.319271332693,100000,37.23359,21,12263,52,93,100000
1,reference,10000,true,uniform,READ,1622,338978,114217,101497,10119,1,0,0,0,0,2,4,17220,21154,90053,125660,391,4627,269149037,714717,1883,24,1,0,0,0,0,3273,30553.009471432935,100000,28.40167,20,13959,39,76,100000
1,clean-run,10000,true,uniform,READ,583,470302,163550,153458,15201,1,0,0,4,385024,2,5,30205,21203,90821,131307,547,4645,295415523,729152,2868,1856,1,0,0,0,0,3738,26752.273943285178,100000,32.95085,21,11055,49,94,100000
1,avg-run,10000,true,uniform,READ,682,1182581,400728,359714,35324,5,0,0,4,385024,2,5,30205,21203,90821,134343,547,4645,319809175,780767,2872,1856,1,0,0,0,0,4393,22763.48736626451,100000,39.53226,23,13415,49,72,100000
2,extend,10000,true,zipfian,EXTEND,92347,6844604,4052505,3970694,336880,200045,306239,0,0,0,2,6,32725,70621,165023,208955,547,4645,930005907,1965982,20334,1856,0,0,0,0,1,147504,677.9477166720902,100000,1466.48399,337,34143,2423,3567,100000
2,run,10000,true,uniform,READ,101810,7890389,4378461,4279881,336880,200045,306239,0,0,0,2,6,32763,73250,185100,215543,547,4645,930040380,1966544,20334,1856,1,0,0,0,0,4832,20695.364238410595,100000,44.0271,21,13647,62,129,100000
2,reference,10000,true,uniform,READ,3679,639434,238131,202760,10119,1,0,0,0,0,2,6,32788,75171,198952,217525,547,4645,930040380,1966544,20334,1856,1,0,0,0,0,3839,26048.450117218024,100000,33.74932,17,14967,45,79,100000
2,clean-run,10000,true,uniform,READ,522,947492,307582,297490,29732,1,0,0,4,385024,2,7,42784,76339,201435,227644,30243,5101,984232805,2109590,40493,5503,1,0,0,0,0,4451,22466.86137946529,100000,40.22025,22,13919,53,110,100000
2,avg-run,10000,true,uniform,READ,578,2728203,850212,809198,79905,5,0,0,4,385024,2,7,42784,76344,201435,232108,30243,5101,1023116344,2221212,40497,5503,1,0,0,0,0,4881,20487.60499897562,100000,44.32679,27,12759,55,78,100000
3,extend,10000,true,zipfian,EXTEND,417339,13661077,8728938,8578991,716139,300078,670738,0,0,0,2,8,45328,148306,422382,447753,30243,5101,1931683000,3878592,98796,5503,0,0,0,0,1,155538,642.9297020663761,100000,1547.16352,339,65055,2945,5051,100000
3,run,10000,true,uniform,READ,505274,15183331,9196698,9033992,716139,300078,670738,0,0,0,2,8,45341,151195,451165,533227,30243,5101,1931789576,3880310,98796,5503,1,0,0,0,0,5683,17596.339961288053,100000,52.2878,24,12327,74,153,100000
3,reference,10000,true,uniform,READ,5509,940117,362045,304023,10119,1,0,0,0,0,2,8,45357,151413,455257,536219,30243,5101,1940669636,4012805,100994,5503,1,0,0,0,0,3504,28538.812785388127,100000,30.44286,20,13343,42,79,100000
3,clean-run,10000,true,uniform,READ,731,1415117,446116,436024,43893,1,0,0,4,385024,2,9,49027,151529,455258,557124,109505,5422,1991239910,4084923,101981,9524,1,0,0,0,0,5004,19984.012789768185,100000,45.4724,22,12647,62,116,100000
3,avg-run,10000,true,uniform,READ,824,3917361,1194446,1153432,114116,5,0,0,4,385024,2,9,49027,151529,463343,563370,109505,5422,2043205437,4237266,101985,9524,1,0,0,0,0,5005,19980.01998001998,100000,45.58051,29,13759,65,95,100000
4,extend,10000,true,zipfian,EXTEND,1242026,22681900,15276768,15065169,1241981,400122,1184613,0,0,0,2,11,52746,233191,863844,969552,172439,6491,3390010178,6598370,223390,9524,0,0,0,0,1,173563,576.1596653664664,100000,1727.30246,331,91775,3621,6659,100000
4,run,10000,true,uniform,READ,1449760,24522980,15878139,15644943,1241981,400122,1184613,0,0,0,2,11,52747,234996,876143,1171842,172439,6491,3390161041,6600791,223390,9524,1,0,0,0,0,6768,14775.413711583924,100000,63.14747,25,208383,85,166,100000
4,reference,10000,true,uniform,READ,7302,1240837,485959,405286,10119,1,0,0,0,0,2,11,52747,235000,876143,1174169,172439,6491,3390161041,6600791,223390,9524,1,0,0,0,0,3891,25700.334104343357,100000,34.28194,20,11927,47,76,100000
4,clean-run,10000,true,uniform,READ,717,1924632,603794,592825,55764,1,0,0,4,385024,2,12,54228,235139,876144,1206552,226287,6673,3453310943,6703675,224379,15277,1,0,0,0,0,4868,20542.317173377156,100000,44.07523,24,15407,65,140,100000
4,avg-run,10000,true,uniform,READ,792,4728873,1436394,1395380,135764,5,0,0,4,385024,2,12,54228,235139,884197,1214097,226287,6673,3516213376,6873974,224381,15277,1,0,0,0,0,5025,19900.49751243781,100000,45.95082,31,12863,68,99,100000
5,extend,10000,true,zipfian,EXTEND,2390723,33120103,23562685,23271830,1910575,500155,1843534,0,0,0,2,15,58517,327415,1427099,1859938,334168,10324,5253196306,9720891,396880,15277,0,0,0,0,1,194102,515.1930428331495,100000,1932.87102,367,103935,4439,8855,100000
5,run,10000,true,uniform,READ,2731153,35157190,24251808,23940309,1910575,500155,1843534,0,0,0,2,15,58517,329157,1459188,2192988,334168,10324,5253271263,9722088,396881,15277,1,0,0,0,0,6900,14492.753623188406,100000,64.56197,27,12551,93,185,100000
5,reference,10000,true,uniform,READ,9128,1541597,610763,506563,10119,1,0,0,0,0,2,15,58517,329222,1468749,2195285,334168,10324,5253271263,9722088,396881,15277,1,0,0,0,0,3787,26406.12622128334,100000,33.31426,18,11351,45,83,100000
5,clean-run,10000,true,uniform,READ,699,2090276,661989,651897,65096,1,0,0,4,385024,2,16,63648,329682,1494559,2241595,366560,10468,5326953853,9836844,397868,15277,1,0,0,0,0,5703,17534.63089601964,100000,52.52487,26,210431,69,150,100000
5,avg-run,10000,true,uniform,READ,792,4942943,1508711,1467697,145419,5,0,0,4,385024,2,16,63648,330214,1527294,2250447,366560,10468,5476113228,10200366,494065,15277,1,0,0,0,0,4978,20088.38891120932,100000,45.58344,31,11911,69,102,100000
6,extend,10000,true,zipfian,EXTEND,4100093,45157402,33614704,33244744,2723544,600199,2648628,0,0,0,2,20,69883,431595,2196159,3114848,507360,17715,7610941426,13495624,737751,15277,0,0,0,0,1,213058,469.3557622806935,100000,2121.92319,373,127039,5487,11119,100000
6,run,10000,true,uniform,READ,4561106,47333230,34379820,33988542,2723544,600199,2648628,0,0,0,2,20,69885,433850,2237572,3569979,507360,17715,7612545261,13497521,738231,15277,1,0,0,0,0,7835,12763.241863433312,100000,73.81414,29,15711,101,205,100000
6,reference,10000,true,uniform,READ,10954,1842357,735567,607840,10119,1,0,0,0,0,2,20,69885,433946,2252150,3571751,507360,17715,7612545311,13497522,738231,15277,1,0,0,0,0,3878,25786.487880350694,100000,34.10031,21,14943,47,89,100000
6,clean-run,10000,true,uniform,READ,685,2496398,790349,779380,73241,1,0,0,4,385024,2,21,72391,434285,2264495,3631639,531208,22295,7761051312,13838523,816088,23126,1,0,0,0,0,5805,17226.52885443583,100000,53.70005,27,13639,71,157,100000
