Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
3,run,10000,true,uniform,READ,0.1,6.8,2,11546021,3187558,2983680,754517,300118,706196,0,0,0,613,23540,32559844,314696534,3901331686,7397914199,636477969,91711516,12480653592634,14635931015,1907495836,78481061,1,0,0,0,0,6505,15372.790161414297,100000,61.28483,27,12399,85,183,100000
3,reference,10000,true,uniform,READ,0.1,6.8,1,949320,373136,305105,10181,12,62,0,0,0,613,23540,32559844,314696534,3901331686,7397914199,636477969,91711516,12480653592634,14635931015,1907495836,78481061,1,0,0,0,0,3816,26205.45073375262,100000,34.39646,22,11479,47,75,100000
3,clean-run,10000,true,uniform,READ,0.1,6.8,517,1507951,479922,469830,46577,1,0,0,4,385024,613,23541,32619853,314696534,3901332024,7397921108,636480718,91711558,12480706551377,14636008534,1907496823,78482541,1,0,0,0,0,5922,16886.187098953058,100000,55.23297,26,11271,73,165,100000
3,avg-run,10000,true,uniform,READ,0.1,6.8,519,4634663,1448509,1397487,116770,5,0,0,4,385024,613,23541,32619853,314696534,3901332024,7397927232,636480718,91711558,12480759501990,14636164987,1907496827,78482541,1,0,0,0,0,5910,16920.47377326565,100000,55.43572,37,20767,72,108,100000
4,extend,10000,true,zipfian,EXTEND,0.1,6.8,2,16212777,4558195,4298051,1295484,400151,1235402,0,0,0,613,23543,32723548,314696534,3901352441,7397937282,636536781,91711569,12482139642628,14638552725,1907624797,78482541,0,0,0,0,1,156841,637.5883856899662,100000,1559.98173,387,16383,3157,5331,100000
4,run,10000,true,uniform,READ,0.1,6.8,2,18859198,5272332,4991742,1295702,400162,1235614,0,0,0,613,23543,32724455,314696534,3901352446,7397937287,636536781,91711569,12482146189335,14638654205,1907624903,78482541,1,0,0,0,0,7014,14257.1998859424,100000,66.32832,28,12663,91,200,100000
4,reference,10000,true,uniform,READ,0.1,6.8,1,1251833,497050,406368,10181,12,62,0,0,0,613,23543,32724496,314696534,3901352446,7397937287,636536781,91711569,12482146189335,14638654205,1907624903,78482541,1,0,0,0,0,3770,26525.19893899204,100000,33.77716,20,11607,45,74,100000
4,clean-run,10000,true,uniform,READ,16.5,7.5,502,1880657,596564,586472,58167,1,0,0,4,385024,613,23544,32774845,314696534,3901352447,7397945646,636590227,91711628,12482211263531,14638755066,1907625891,78485876,1,0,0,0,0,6467,15463.120457708366,100000,60.80786,28,12135,82,188,100000
4,avg-run,10000,true,uniform,READ,0.1,6.8,504,5512687,1717489,1666467,138396,5,0,0,4,385024,613,23544,32774845,314696534,3901352447,7397953473,636590227,91711628,12482275933733,14638933279,1907625958,78485876,1,0,0,0,0,6809,14686.4444118079,100000,64.4217,40,20239,80,115,100000
5,extend,10000,true,zipfian,EXTEND,0.1,6.8,2,24156891,6919684,6581704,1977004,500184,1907455,0,0,0,613,23547,32944157,314696534,3901385209,7397972714,636679315,91711712,12484060515531,14641768415,1907786959,78485876,0,0,0,0,1,164794,606.8182094008278,100000,1639.92592,384,15279,3711,6451,100000
5,run,10000,true,uniform,READ,0.1,6.8,2,27259385,7744703,7386277,1977256,500195,1907697,0,0,0,613,23547,32948768,314696534,3901385209,7397972714,636679315,91711712,12484088208009,14641958225,1907818568,78485876,1,0,0,0,0,7950,12578.616352201258,100000,75.66179,33,12983,102,224,100000
5,reference,10000,true,uniform,READ,0.1,6.8,1,1554346,620964,507631,10181,12,62,0,0,0,613,23547,32948814,314696534,3901385210,7397972714,636679315,91711712,12484088236988,14641958480,1907818570,78485876,1,0,0,0,0,4209,23758.61249703017,100000,38.29501,22,11311,49,75,100000
5,clean-run,10000,true,uniform,READ,0.1,6.8,504,2327068,730947,719978,67761,1,0,0,4,385024,613,23548,33030902,314696534,3901385211,7397982563,636719741,91711791,12484166112756,14642087271,1907819559,78489516,1,0,0,0,0,6839,14622.020763269484,100000,64.50651,31,24463,89,215,100000
5,avg-run,10000,true,uniform,READ,0.1,6.8,506,5870507,1829583,1778561,147761,5,0,0,4,385024,613,23548,33030902,314696534,3901385211,7397991170,636719741,91711791,12484239815159,14642257569,1907819561,78489516,1,0,0,0,0,7009,14267.370523612499,100000,66.28968,42,18591,81,116,100000
6,extend,10000,true,zipfian,EXTEND,0.2,7.2,2,33819830,9769891,9353578,2811887,600228,2734698,0,0,0,613,23552,33264539,314696534,3901426612,7398016777,636834563,91711863,12486484587933,14645757714,1908096746,78489516,0,0,0,0,1,171137,584.3271764726505,100000,1703.31718,372,20799,4283,7503,100000
6,run,10000,true,uniform,READ,0.2,7.2,2,37205555,10683339,10246580,2812159,600239,2734970,0,0,0,613,23552,33269574,314696534,3901426681,7398016846,636834563,91711863,12486506007948,14645905013,1908123322,78489516,1,0,0,0,0,8386,11924.636298592894,100000,80.14402,36,13327,108,234,100000
6,reference,10000,true,uniform,READ,0.2,7.2,1,1856932,745768,608908,10181,12,62,0,0,0,613,23552,33269614,314696534,3901426681,7398016846,636834563,91711863,12486506007948,14645905013,1908123322,78489516,1,0,0,0,0,3609,27708.50651149903,100000,32.34991,22,11007,44,76,100000
6,clean-run,10000,true,uniform,READ,0.2,7.7,439,2393089,751968,741002,75164,1,0,0,4,385024,613,23553,33356017,314696534,3901426682,7398027990,636863930,91711923,12486594355643,14646040096,1908124309,78490993,1,0,0,0,0,7441,13439.053890606101,100000,70.72108,33,12591,97,210,100000
6,avg-run,10000,true,uniform,READ,0.2,7.7,441,6385654,1984296,1933277,165164,5,0,0,4,385024,613,23553,33356017,314696534,3901426682,7398038290,636863930,91711923,12486679566517,14646230707,1908124387,78490993,1,0,0,0,0,7478,13372.55950788981,100000,71.07572,45,23647,91,130,100000
7,extend,10000,true,zipfian,EXTEND,5.6,14.5,2,44141785,12946295,12453757,3784820,700261,3701236,0,0,0,613,23558,33699567,314696534,3901455630,7398048460,636999339,91712019,12489283313166,14650048155,1908374281,78490993,0,0,0,0,1,181122,552.1140446770685,100000,1803.40079,381,22767,4851,8191,100000
7,run,10000,true,uniform,READ,0.2,8.3,2,48204498,13977619,13463758,3785420,700283,3701826,0,0,0,613,23558,33710719,314696534,3901455706,7398048536,636999339,91712019,12489390154259,14650407505,1908506462,78492327,1,0,0,0,0,8574,11663.167716351762,100000,81.96634,40,25423,116,255,100000
7,reference,10000,true,uniform,READ,0.2,8.3,1,2159518,870572,710185,10181,12,62,0,0,0,613,23558,33710758,314696534,3901455706,7398048536,636999339,91712019,12489390154259,14650407505,1908506462,78492327,1,0,0,0,0,3454,28951.939779965258,100000,30.79283,22,13567,45,77,100000
7,clean-run,10000,true,uniform,READ,0.2,8.3,407,2749276,873680,862711,81941,1,0,0,4,385024,613,23559,33820458,314696534,3901455707,7398061114,637023125,91712106,12489491142830,14650567509,1908507451,78500623,1,0,0,0,0,7762,12883.277505797474,100000,73.84443,37,14447,98,214,100000
7,avg-run,10000,true,uniform,READ,0.2,8.3,409,6776035,2120876,2069854,171941,5,0,0,4,385024,613,23559,33820458,314696534,3901455707,7398072804,637023125,91712106,12489586353141,14650758146,1908507536,78500623,1,0,0,0,0,7966,12553.351744915892,100000,75.94533,52,20815,95,134,100000
8,extend,10000,true,zipfian,EXTEND,4.7,17.7,2,55926796,16561229,15992380,4915510,800305,4826204,0,0,0,613,23565,34286693,314696534,3901510195,7398105689,637171462,91712643,12492675387118,14655116996,1908881417,78500623,0,0,0,0,1,189738,527.0425534157628,100000,1888.9908,386,103423,5463,8863,100000
8,run,10000,true,uniform,READ,0.3,10,2,60268067,17665349,17075177,4916153,800327,4826837,0,0,0,613,23565,34309772,314696534,3901510277,7398105770,637171462,91712643,12492809661681,14655538222,1909068554,78507243,1,0,0,0,0,9722,10285.949393128985,100000,93.39708,42,29535,126,285,100000
8,reference,10000,true,uniform,READ,0.3,10,1,2462104,995376,811462,10181,12,62,0,0,0,613,23565,34309816,314696534,3901510277,7398105770,637171462,91712643,12492809661681,14655538222,1909068554,78507243,1,0,0,0,0,3971,25182.573659027952,100000,35.97589,23,11775,48,75,100000
8,clean-run,10000,true,uniform,READ,0.3,10,373,2903969,934662,923693,87753,18,0,0,4,385024,613,23566,34434451,314696534,3901510278,7398119710,637196342,91712717,12492922006411,14655711286,1909069543,78509728,1,0,0,0,0,8697,11498.217776244683,100000,83.23013,41,22303,112,248,100000
8,avg-run,10000,true,uniform,READ,0.3,10,375,6957832,2193562,2142540,177753,22,0,0,4,385024,613,23566,34434451,314696534,3901510278,7398132511,637196342,91712717,12493027209745,14655901944,1909069630,78509728,1,0,0,0,0,7819,12789.35925310142,100000,74.55283,53,21359,93,130,100000
9,extend,10000,true,zipfian,EXTEND,4.5,17.8,2,68731888,20527975,19883772,6185113,900349,6090700,0,0,0,613,23572,34977887,314696534,3901546542,7398144702,637326975,91712838,12496492485583,14660739750,1909474676,78509728,0,0,0,0,1,188298,531.0730862781336,100000,1874.77427,388,19407,5903,9495,100000
9,run,10000,true,uniform,READ,0.3,10.6,2,73180045,21674462,21008936,6185787,900371,6091366,0,0,0,613,23572,34982439,314696534,3901546626,7398144785,637326975,91712838,12496586843634,14661218299,1909589167,78509728,1,0,0,0,0,10170,9832.84169124877,100000,97.74421,44,23711,132,276,100000
9,reference,10000,true,uniform,READ,0.3,10.6,1,2764690,1120180,912739,10181,12,62,0,0,0,613,23572,34982480,314696534,3901546626,7398144785,637326975,91712838,12496586843634,14661218299,1909589167,78509728,1,0,0,0,0,3715,26917.900403768504,100000,33.31347,22,10743,47,76,100000
9,clean-run,10000,true,uniform,READ,0.3,10.7,310,3023379,971407,960438,92981,1,0,0,4,385024,613,23573,35141762,314696534,3901546627,7398160068,637375773,91712884,12496710446209,14661403203,1909590156,78512808,1,0,0,0,0,8655,11554.015020219525,100000,82.72413,41,24159,112,246,100000
9,avg-run,10000,true,uniform,READ,0.3,10.7,312,7510408,2360835,2309813,192981,5,0,0,4,385024,613,23573,35141762,314696534,3901546627,7398174922,637375773,91712884,12496827164473,14661613905,1909590251,78512808,1,0,0,0,0,8574,11663.167716351762,100000,82.00669,57,21999,106,149,100000
10,extend,10000,true,zipfian,EXTEND,4,22.5,2,82304411,24808830,24089926,7591860,1000393,7492638,0,0,0,613,23580,35843203,314696534,3901607557,7398208382,637520356,91713602,12500767625166,14666896360,1910106138,78512808,0,0,0,0,1,198295,504.2991502559318,100000,1974.74708,398,109695,6491,10231,100000
10,run,10000,true,uniform,READ,0.4,12.2,2,87083731,25992089,25251862,7592564,1000415,7493337,0,0,0,613,23580,35856185,314696534,3901607645,7398208469,637520356,91713602,12500894083186,14667466066,1910279653,78514401,1,0,0,0,0,9922,10078.613182826042,100000,95.45945,45,20383,137,301,100000
10,reference,10000,true,uniform,READ,0.4,12.2,1,3067276,1244984,1014016,10181,12,62,0,0,0,613,23580,35856228,314696534,3901607645,7398208469,637520356,91713602,12500894083186,14667466066,1910279653,78514401,1,0,0,0,0,3857,25926.886180969665,100000,34.72028,22,11559,47,74,100000
10,clean-run,10000,true,uniform,READ,0.4,12.5,312,3130317,1018349,1007380,97934,1,0,0,4,385024,613,23581,36038214,314696534,3901607646,7398225146,637566592,91713637,12501028896701,14667662266,1910280642,78520030,1,0,0,0,0,9244,10817.82778018174,100000,88.48348,43,19775,124,293,100000
10,avg-run,10000,true,uniform,READ,0.4,12.5,314,7635762,2417731,2366709,197934,5,0,0,4,385024,613,23581,36038214,314696534,3901607646,7398240000,637566592,91713637,12501155602802,14667872982,1910280740,78520030,1,0,0,0,0,8888,11251.12511251125,100000,85.13025,59,25807,106,148,100000
11,extend,10000,true,zipfian,EXTEND,0.4,14.1,2,97675244,29501739,28707867,9168894,1100448,9065172,0,0,0,613,23589,36892555,314696534,3901670563,7398274050,637721173,91713905,12505692010932,14674062359,1911072123,78520030,0,0,0,0,1,200551,498.62628458596566,100000,1997.48459,385,19135,6991,11031,100000
11,run,10000,true,uniform,READ,0.4,14.1,2,101964949,30674127,29859809,9169258,1100459,9065534,0,0,0,613,23589,36909015,314696534,3901670653,7398274140,637721173,91713905,12505744180061,14674391864,1911138975,78521247,1,0,0,0,0,10516,9509.319132750095,100000,101.27208,46,21615,146,313,100000
11,reference,10000,true,uniform,READ,0.4,14.1,1,3369862,1369788,1115293,10181,12,62,0,0,0,613,23589,36909058,314696534,3901670653,7398274140,637721173,91713905,12505744203351,14674392239,1911138975,78521247,1,0,0,0,0,3906,25601.63850486431,100000,35.17023,22,11431,46,75,100000
11,clean-run,10000,true,uniform,READ,0.4,14.1,245,3220000,1080850,1069881,102503,1,0,0,4,385024,613,23590,37059139,314696534,3901670654,7398292141,637760143,91713922,12505890163851,14674598981,1911139964,78525216,1,0,0,0,0,9656,10356.255178127589,100000,92.65988,44,36319,127,289,100000
11,avg-run,10000,true,uniform,READ,0.4,14.1,247,7745917,2489418,2438396,202503,5,0,0,4,385024,613,23590,37059139,314696534,3901670654,7398309470,637760143,91713922,12506026807384,14674809336,1911139966,78525216,1,0,0,0,0,9352,10692.8999144568,100000,89.88418,62,24399,112,156,100000
12,extend,10000,true,zipfian,EXTEND,3.9,25.5,2,112182665,34387687,33520301,10851927,1200492,10743848,0,0,0,613,23599,37813415,314696534,3901790368,7398396523,637935168,91716260,12510682082365,14680754307,1911614390,78525216,0,0,0,0,1,209887,476.44684997165143,100000,2090.86194,390,407039,7451,12055,100000
12,run,10000,true,uniform,READ,0.5,16.1,2,117324303,35664045,34775336,10852676,1200514,10744592,0,0,0,613,23599,37859124,314696534,3901790464,7398396618,637935168,91716260,12510909431214,14681699121,1912006453,78534123,1,0,0,0,0,11570,8643.042350907519,100000,111.83519,48,26351,154,338,100000
12,reference,10000,true,uniform,READ,0.5,16.1,1,3672521,1495482,1216584,10181,12,62,0,0,0,613,23599,37859163,314696534,3901790464,7398396618,637935168,91716260,12510909431214,14681699121,1912006453,78534123,1,0,0,0,0,3505,28530.670470756064,100000,31.1527,21,13831,43,74,100000
12,clean-run,10000,true,uniform,READ,0.5,18.6,181,3295123,1106145,1095176,106998,1,0,0,4,385024,613,23600,38152421,314696534,3901790465,7398415969,637973808,91716326,12511066591961,14681916605,1912007544,78543278,1,0,0,0,0,9964,10036.130068245684,100000,95.71136,46,31375,135,309,100000
12,avg-run,10000,true,uniform,READ,0.5,18.6,183,7835092,2523755,2472733,206998,5,0,0,4,385024,613,23600,38152421,314696534,3901790465,7398433298,637973808,91716326,12511213235570,14682126962,1912007546,78543278,1,0,0,0,0,9110,10976.948408342481,100000,87.44719,63,20799,113,161,100000
13,extend,10000,true,zipfian,EXTEND,39,28.2,2,128502739,39701077,38759949,12703479,1300547,12591046,0,0,0,613,23609,39023481,314696534,3901843107,7398452691,638161409,91716531,12516305490787,14688668848,1912521246,78543278,0,0,0,0,1,218801,457.0363023934991,100000,2179.85527,394,16279,7803,12559,100000
13,run,10000,true,uniform,READ,82.7,18.7,2,133725731,41013399,40050948,12704247,1300569,12591811,0,0,0,613,23610,39122871,314696534,3901843965,7398452787,638161409,91716531,12516579574560,14689663227,1913115499,78555144,1,0,0,0,0,12107,8259.684480052862,100000,117.12379,53,35967,163,369,100000
13,reference,10000,true,uniform,READ,0.5,18.7,1,3975180,1621176,1317875,10181,12,62,0,0,0,613,23610,39122916,314696534,3901843965,7398452787,638161409,91716531,12516579574560,14689663227,1913115499,78555144,1,0,0,0,0,4087,24467.824810374357,100000,37.00866,23,13551,48,74,100000
13,clean-run,10000,true,uniform,READ,0.6,19.6,117,3365123,1155964,1144995,111454,8,0,0,4,385024,613,23611,39360888,314696534,3901843966,7398473491,638194734,91716603,12516747790089,14689890708,1913116488,78560893,1,0,0,0,0,10081,9919.650828290843,100000,97.00668,48,27503,134,325,100000
13,avg-run,10000,true,uniform,READ,0.6,19.6,119,7922891,2582518,2531496,211454,12,0,0,4,385024,613,23611,39360888,314696534,3901843966,7398493821,638194734,91716603,12516904495352,14690101460,1913116594,78560893,1,0,0,0,0,9934,10066.438494060802,100000,95.62533,67,23807,116,165,100000
14,extend,10000,true,zipfian,EXTEND,40.5,29,2,145723855,45346029,44331692,14709067,1400602,14592168,0,0,0,613,23621,40332206,314696534,3901886175,7398497592,638373842,91716678,12522501446902,14697239117,1913736360,78560893,0,0,0,0,1,227424,439.7073308006191,100000,2266.27468,392,65919,8127,13207,100000
14,run,10000,true,uniform,READ,82.1,19.8,2,150973827,46687900,45652240,14709851,1400624,14592952,0,0,0,613,23622,40419419,314696534,3901886274,7398497765,638392955,91716708,12522758276154,14698236657,1914294314,78571393,1,0,0,0,0,12559,7962.417389919579,100000,121.59833,60,35807,168,358,100000
14,reference,10000,true,uniform,READ,0.7,19.8,1,4277839,1746870,1419166,10181,12,62,0,0,0,613,23622,40419458,314696534,3901886274,7398497765,638392955,91716708,12522758276154,14698236657,1914294314,78571393,1,0,0,0,0,3580,27932.96089385475,100000,31.81759,22,14911,43,75,100000
14,clean-run,10000,true,uniform,READ,0.7,19.9,85,3427307,1188258,1177289,116037,1,0,0,4,385024,613,23623,40675674,314696534,3901886275,7398519871,638426469,91716727,12522937623685,14698474721,1914295303,78578670,1,0,0,0,0,11083,9022.827754218171,100000,106.81508,49,31471,148,317,100000
14,avg-run,10000,true,uniform,READ,0.7,19.9,87,7998135,2624006,2572984,216037,5,0,0,4,385024,613,23623,40675674,314696534,3901886275,7398540701,638426469,91716727,12523104325469,14698685480,1914295411,78578670,1,0,0,0,0,10175,9828.009828009828,100000,97.85917,72,21727,120,176,100000
15,extend,10000,true,zipfian,EXTEND,41.5,29.5,2,163553280,51301109,50214080,16860030,1500657,16738542,0,0,0,613,23634,41765054,314696534,3901953689,7398567615,638614920,91716802,12529149313944,14706297479,1915012184,78578670,0,0,0,0,1,233601,428.08035924503747,100000,2327.68252,388,65983,8415,13983,100000
15,run,10000,true,uniform,READ,0.8,20,2,168940092,52702315,51593963,16860834,1500679,16739345,0,0,0,613,23634,41781589,314696534,3901953691,7398567951,638632344,91718514,12529346055978,14707372335,1915349798,78584717,1,0,0,0,0,13351,7490.075649764062,100000,129.64428,62,39807,183,378,100000
15,reference,10000,true,uniform,READ,0.8,20,1,4580498,1872564,1520457,10181,12,62,0,0,0,613,23634,41781589,314696534,3901953691,7398567951,638632344,91718514,12529346055978,14707372335,1915349798,78584717,1,0,0,0,0,3871,25833.118057349522,100000,34.79713,23,12463,47,75,100000
15,clean-run,10000,true,uniform,READ,0.8,21.3,53,3487962,1245624,1234655,120726,1,0,0,4,385024,613,23635,42146460,314696534,3901953792,7398591428,638654160,91718518,12529536541769,14707621160,1915350787,78596410,1,0,0,0,0,11595,8624.407072013799,100000,111.91192,51,31391,161,360,100000
15,avg-run,10000,true,uniform,READ,0.8,21.3,55,8077305,2690790,2639768,220726,5,0,0,4,385024,613,23635,42146460,314696534,3901953792,7398616759,638654160,91718518,12529713251721,14707831932,1915350898,78596410,1,0,0,0,0,10607,9427.736400490243,100000,102.37854,74,24847,124,182,100000
16,extend,10000,true,zipfian,EXTEND,41.8,32.4,2,182074187,57566321,56406861,19140664,1600712,19014347,0,0,0,613,23647,43321387,314696534,3902037755,7398654471,638855923,91718687,12536111069739,14715826765,1916075413,78596410,0,0,0,0,1,240467,415.85747732537106,100000,2396.47533,389,69951,8735,14743,100000
16,run,10000,true,uniform,READ,0.8,21.6,2,187655415,59009925,57829142,19141480,1600734,19015158,0,0,0,613,23647,43375532,314696534,3902037857,7398654687,638855923,91718687,12536371731950,14717017841,1916549658,78605245,1,0,0,0,0,13812,7240.081088908196,100000,134.17129,62,34783,190,398,100000
16,reference,10000,true,uniform,READ,0.8,21.6,1,4883157,1998258,1621748,10181,12,62,0,0,0,613,23647,43375572,314696534,3902037857,7398654687,638855923,91718687,12536371731950,14717017841,1916549658,78605245,1,0,0,0,0,3654,27367.26874657909,100000,32.69662,23,14775,45,75,100000
16,clean-run,10000,true,uniform,READ,0.8,23.4,53,3547100,1301632,1290663,125650,1,0,0,4,393216,613,23648,43755571,314696534,3902037858,7398679562,638908263,91718718,12536573451409,14717278376,1916550757,78627047,1,0,0,0,0,12027,8314.625426124554,100000,116.13738,53,34335,166,386,100000
16,avg-run,10000,true,uniform,READ,0.8,23.4,55,8145179,2756674,2705652,225650,5,0,0,4,393216,613,23648,43755571,314696534,3902037858,7398704893,638908263,91718718,12536760094992,14717488732,1916550759,78627047,1,0,0,0,0,11216,8915.83452211127,100000,108.29241,78,22591,132,189,100000
17,extend,10000,true,zipfian,EXTEND,43.1,44.1,3814,200855721,64131443,62898371,21553525,1700767,21422161,0,0,0,613,23660,45015666,314697513,3902194524,7398816283,639117875,91720832,12543369005275,14725620925,1917105720,78627047,0,0,0,0,1,240373,416.02010209133306,100000,2395.21672,397,162815,8967,15519,100000
17,run,10000,true,uniform,READ,0.9,26.9,54510,206922282,65579284,64325073,21554350,1700789,21422985,0,0,0,613,23661,45100943,314697766,3902219342,7398822362,639117875,91720832,12543750065833,14727140251,1917916447,78638268,1,0,0,0,0,13677,7311.544929443591,100000,132.64688,63,34911,192,402,100000
17,reference,10000,true,uniform,READ,0.9,26.9,104,5185786,2124842,1723053,10181,12,62,0,0,0,613,23661,45100986,314697766,3902219342,7398822433,639117875,91720832,12543750065883,14727140252,1917916447,78638268,1,0,0,0,0,3867,25859.839668994053,100000,34.70941,22,11575,48,73,100000
17,clean-run,10000,true,uniform,READ,0.9,27.9,138,3511293,1296141,1285175,130302,1,0,0,4,385024,613,23662,45539258,314697851,3902219343,7398849605,639166699,91722224,12543960616400,14727386736,1917917545,78646407,1,0,0,0,0,11855,8435.259384226065,100000,114.68307,55,35103,164,363,100000
17,avg-run,10000,true,uniform,READ,0.9,27.9,140,8116349,2758745,2707726,230302,5,0,0,4,385024,613,23662,45539258,314697851,3902219343,7398874936,639166699,91722224,12544157259983,14727597092,1917917547,78646407,1,0,0,0,0,12502,7998.720204767237,100000,121.25566,95,27903,159,227,100000
18,extend,10000,true,zipfian,EXTEND,46.2,45.4,428319,221118041,71048435,69743614,24141993,1800822,24005367,0,0,0,613,23675,46913293,314697954,3902268605,7399241186,639364805,91722290,12551282790991,14736508766,1918600345,78646407,0,0,0,0,1,239779,417.0507008537028,100000,2389.66382,385,70847,9343,16343,100000
18,run,10000,true,uniform,READ,0.9,27.9,437351,227208064,72565252,71239108,24142831,1800844,24006202,0,0,0,613,23676,47047761,314697954,3902268713,7399246408,639379909,91722296,12551615598022,14737945432,1919414325,78659706,1,0,0,0,0,14442,6924.248719013987,100000,140.45001,67,41599,200,410,100000
18,reference,10000,true,uniform,READ,0.9,28.1,1770,5486779,2250536,1824344,10181,12,62,0,0,0,613,23676,47047803,314699554,3902268713,7399247996,639379909,91722296,12551615639345,14737945867,1919414329,78659706,1,0,0,0,0,3768,26539.27813163482,100000,33.91094,21,11271,47,77,100000
18,clean-run,10000,true,uniform,READ,1,28.6,53,3647423,1378394,1367425,136006,1,0,0,4,385024,613,23677,47400503,314708307,3902268714,7399276878,639422542,91722320,12551839692948,14738229620,1919415318,78671834,1,0,0,0,0,12673,7890.7914463820725,100000,122.8409,59,67519,173,351,100000
