Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
18,run,10000,true,uniform,READ,1,29,512616,226143923,72057709,70728218,23923845,1800826,23787236,0,0,0,735,22692,1899793272,32039059,1060333235,906510916,618454786,14489863,12033887226677,14304134857,1825936804,37204064,1,0,0,0,0,23985,4169.272461955389,100000,233.79543,71,37279,554,722,100000
18,reference,10000,true,uniform,READ,1,29.1,1803,5485846,2255406,1823959,10119,1,0,0,0,0,735,22692,1899793272,32041459,1060333235,906512506,618454786,14489863,12033887226677,14304134857,1825936804,37204064,1,0,0,0,0,4429,22578.460149017836,100000,39.66264,25,17167,53,90,100000
18,clean-run,10000,true,uniform,READ,1,29.7,53,3573908,1375351,1364385,135562,8,0,0,4,385024,735,22693,1900286712,32047499,1060333237,906541310,618485028,14489871,12034108876225,14304391988,1825937902,37217691,1,0,0,0,0,17422,5739.869130983813,100000,168.86831,65,37695,472,661,100000
18,avg-run,10000,true,uniform,READ,13.5,30.4,55,8592105,2968491,2917472,245562,12,0,0,4,385024,735,22693,1900286712,32047499,1060333237,906566967,618485028,14489871,12034316970364,14304622373,1825937904,37217691,1,0,0,0,0,18743,5335.325188070213,100000,181.82489,106,16159,375,451,100000
19,extend,10000,true,zipfian,EXTEND,47.5,53.2,838476,239960383,77634562,76253577,26567010,1900859,26424772,0,0,0,735,22707,1901627301,32047501,1060428445,906922388,618708695,14491258,12041480524382,14313394236,1826465209,37217691,0,0,0,0,1,256734,389.5082069379202,100000,2558.17844,399,168447,10127,17999,100000
19,run,10000,true,uniform,READ,67.7,29.7,1069051,246286529,79215791,77813483,26567854,1900881,26425616,0,0,0,735,22707,1901704188,32047599,1060532211,906948689,618708695,14491258,12041879989135,14315161577,1827366080,37221552,1,0,0,0,0,21359,4681.86712861089,100000,208.10691,69,38079,492,677,100000
19,reference,10000,true,uniform,READ,1.1,29.8,3449,5786934,2381990,1925264,10119,1,0,0,0,0,735,22707,1901704238,32048554,1060532212,906950259,618708695,14491258,12041880028992,14315162014,1827366084,37221552,1,0,0,0,0,4602,21729.6827466319,100000,41.13365,24,13559,56,97,100000
19,clean-run,10000,true,uniform,READ,1.1,29.8,1671,3699522,1431207,1420238,141661,1,0,0,4,385024,735,22708,1902184349,32048854,1060532213,906982131,618773248,14491301,12042115324458,14315458491,1827367073,37234995,1,0,0,0,0,17697,5650.675255693055,100000,171.4884,68,54303,441,647,100000
19,avg-run,10000,true,uniform,READ,1.1,29.8,1755,10218081,4238323,4187301,351661,5,0,0,4,385024,735,22708,1902184349,32048874,1060532213,907016459,618773248,14491301,12042346728171,14315889150,1827367075,37234995,1,0,0,0,0,18442,5422.405379026136,100000,178.97845,90,15247,488,606,100000
20,extend,10000,true,zipfian,EXTEND,50.9,53,1559941,260917382,85184369,83730792,29406881,2000914,29258858,0,0,0,735,22723,1903591050,32053805,1060673800,907513803,618997417,14492479,12050055340409,14325307995,1827945196,37234995,0,0,0,0,1,256995,389.11262865036286,100000,2560.67025,386,115519,10495,18623,100000
20,run,10000,true,uniform,READ,1.1,31.7,1845643,267257601,86830654,85355754,29407727,2000936,29259703,0,0,0,735,22723,1903663589,32065157,1060785009,907533893,618997417,14492479,12050457813118,14327172468,1828865887,37234995,1,0,0,0,0,21960,4553.734061930783,100000,213.75429,76,39999,496,694,100000
20,reference,10000,true,uniform,READ,1.1,31.8,5144,6087973,2508574,2026569,10119,1,0,0,0,0,735,22723,1903663636,32067457,1060785009,907535525,618997417,14492479,12050457813118,14327172468,1828865887,37234995,1,0,0,0,0,4316,23169.601482854494,100000,38.02123,25,15159,57,114,100000
20,clean-run,10000,true,uniform,READ,1.1,32.6,53,3749598,1462080,1451111,147490,1,0,0,4,385024,735,22724,1904144180,32076314,1060785011,907567167,619068022,14492494,12050704433076,14327482487,1828866880,37242128,1,0,0,0,0,20459,4887.824429346498,100000,198.57377,70,43391,499,669,100000
20,avg-run,10000,true,uniform,READ,1.1,32.6,55,10274975,4280862,4229840,357490,5,0,0,4,385024,735,22724,1904144180,32076359,1060785011,907601433,619068022,14492494,12050945836843,14327913147,1828866882,37242128,1,0,0,0,0,20756,4817.883985353633,100000,201.88537,93,16687,525,628,100000
21,extend,10000,true,zipfian,EXTEND,49.3,59,2306691,282323799,93003219,91477287,32347971,2100969,32193912,0,0,0,735,22739,1905699960,32078605,1060891612,908070095,619298605,14492633,12058913105779,14337606109,1829431106,37242128,0,0,0,0,1,272257,367.30001432470056,100000,2712.90906,392,26735,10999,19423,100000
21,run,10000,true,uniform,READ,65.8,35.3,2635852,288966515,94713198,93165067,32348832,2100991,32194770,0,0,0,735,22740,1905850820,32092025,1061050506,908097997,619316654,14496279,12059386228898,14339582268,1830655326,37246605,1,0,0,0,0,23717,4216.384871611081,100000,231.45583,74,46815,518,706,100000
21,reference,10000,true,uniform,READ,1.2,35.5,6811,6389113,2636048,2127888,10119,1,0,0,0,0,735,22740,1905850822,32094425,1061050506,908099587,619316654,14496279,12059386228898,14339582268,1830655326,37246605,1,0,0,0,0,4382,22820.629849383844,100000,39.10697,24,13623,54,123,100000
21,clean-run,10000,true,uniform,READ,1.2,36.5,53,3810008,1535584,1524615,153622,1,0,0,4,385024,735,22741,1906237798,32103030,1061050507,908132644,619370464,14496312,12059644128904,14339905578,1830656315,37254868,1,0,0,0,0,19688,5079.236082893133,100000,191.40155,71,51199,490,677,100000
21,avg-run,10000,true,uniform,READ,1.2,36.5,55,10341953,4366658,4315636,363622,5,0,0,4,385024,735,22741,1906237798,32103030,1061050507,908166910,619370464,14496312,12059895532587,14340336236,1830656317,37254868,1,0,0,0,0,17859,5599.417660563301,100000,173.06543,109,17119,367,441,100000
22,extend,10000,true,zipfian,EXTEND,51,63.4,3316298,305088206,101233623,99634687,35460292,2201035,35299877,0,0,0,735,22757,1907916681,32109738,1061127754,908784890,619609168,14496822,12068358001875,14350779438,1831313770,37254868,0,0,0,0,1,278733,358.7662745351286,100000,2777.73284,385,43551,11631,20319,100000
22,run,10000,true,uniform,READ,68.2,38.6,3590616,311698605,103026086,101405827,35461156,2201057,35300741,0,0,0,735,22758,1907969805,32122904,1061246312,908807539,619625140,14504294,12068744524830,14352670502,1832228501,37255730,1,0,0,0,0,23472,4260.3953646898435,100000,229.03457,76,47999,510,694,100000
22,reference,10000,true,uniform,READ,1.2,38.7,8492,6690166,2762632,2229193,10119,1,0,0,0,0,735,22758,1907969805,32125404,1061246312,908809147,619625140,14504294,12068744565332,14352670945,1832228505,37255730,1,0,0,0,0,4585,21810.250817884407,100000,41.35935,24,13247,55,95,100000
22,clean-run,10000,true,uniform,READ,1.2,39.3,53,4758636,1580409,1569440,160054,1,0,0,4,385024,735,22759,1908459255,32133300,1061246314,908843559,619655256,14504304,12069013822617,14353008492,1832229494,37270311,1,0,0,0,0,20026,4993.508439029262,100000,194.94653,73,52159,490,666,100000
22,avg-run,10000,true,uniform,READ,17.5,42.1,55,11476083,4424367,4373345,370054,5,0,0,4,385024,735,22759,1908459255,32133306,1061246314,908877828,619655256,14504304,12069275226489,14353439154,1832229496,37270311,1,0,0,0,0,18113,5520.896593606802,100000,175.9531,110,15623,366,447,100000
23,extend,10000,true,zipfian,EXTEND,51.7,55.3,4294011,328725606,109917518,108245702,38755751,2301101,38588991,0,0,0,735,22776,1909979566,32133868,1061407024,909451206,619906529,14506995,12078329280914,14364505278,1832973744,37270311,0,0,0,0,1,292579,341.78802989961684,100000,2916.04697,399,71615,12255,21295,100000
23,run,10000,true,uniform,READ,73.2,41.4,4628248,335018607,111772021,110078006,38756619,2301123,38589858,0,0,0,735,22777,1910161048,32151325,1061709544,909475079,619925776,14515713,12078774688851,14366474941,1834078748,37271965,1,0,0,0,0,22518,4440.891731059597,100000,219.14421,89,53311,472,714,100000
23,reference,10000,true,uniform,READ,1.3,41.7,10173,6991365,2890996,2330526,10119,1,0,0,0,0,735,22777,1910161098,32153725,1061709544,909476692,619925776,14515713,12078774688851,14366474941,1834078748,37271965,1,0,0,0,0,4563,21915.406530791148,100000,40.84916,25,14983,56,97,100000
23,clean-run,10000,true,uniform,READ,1.3,42.3,53,4809969,1623764,1612795,166480,1,0,0,4,385024,735,22778,1910525372,32158579,1061709545,909512472,619980112,14515744,12079055300441,14366826804,1834079737,37281016,1,0,0,0,0,19780,5055.611729019211,100000,192.24853,75,49215,474,650,100000
23,avg-run,10000,true,uniform,READ,1.3,42.3,55,11534160,4480570,4429548,376480,5,0,0,4,385024,735,22779,1910527933,32158579,1061775985,909546738,619980112,14515744,12079327142825,14367257909,1834079929,37281016,1,0,0,0,0,18222,5487.871803314674,100000,176.67466,114,20335,365,439,100000
24,extend,10000,true,zipfian,EXTEND,52.3,60.1,5387056,352773212,118937585,117193207,42186831,2401167,42013468,0,0,0,735,22796,1912214450,32158638,1061929483,910137845,620260778,14519099,12088843722757,14378786077,1834928248,37281016,0,0,0,0,1,299186,334.2402385138342,100000,2982.48502,378,616959,12751,22271,100000
24,run,10000,true,uniform,READ,71.2,42.9,5766065,359200464,120833356,119066779,42187709,2401189,42014344,0,0,0,735,22797,1912324475,32178486,1062269544,910162922,620285678,14522016,12089224948484,14380810102,1835687901,37282156,1,0,0,0,0,23146,4320.400933206602,100000,226.16363,78,52383,537,747,100000
24,reference,10000,true,uniform,READ,1.3,43.2,11840,7292505,3018470,2431845,10119,1,0,0,0,0,735,22797,1912333075,32180786,1062269544,910164526,620285678,14522016,12089224948484,14380810102,1835687901,37282156,1,0,0,0,0,4204,23786.86964795433,100000,37.52009,22,13783,50,97,100000
24,clean-run,10000,true,uniform,READ,1.3,43.9,53,4880578,1750456,1739487,173080,1,0,0,4,385024,735,22798,1912771007,32186885,1062269545,910201764,620340957,14522030,12089517005848,14381177063,1835689008,37290200,1,0,0,0,0,22852,4375.98459653422,100000,222.98112,77,61215,525,700,100000
24,avg-run,10000,true,uniform,READ,16.2,43.9,55,11680029,4622481,4570582,383082,16,439,0,4,385024,735,22799,1912773632,32186885,1062337465,910236034,620340957,14522030,12089801707221,14381641825,1835689200,37290200,1,0,0,0,0,18198,5495.109352676118,100000,176.77545,116,16071,362,436,100000
25,extend,10000,true,zipfian,EXTEND,53.8,62.8,6562543,377183554,128097566,126280635,45664511,2501233,45484525,0,0,0,735,22816,1914478233,32191554,1062576796,910861945,620618371,14526230,12099464458627,14393258644,1836535373,37290200,0,0,0,0,1,300636,332.6281616306763,100000,2996.78591,397,141439,12935,23023,100000
25,run,10000,true,uniform,READ,65,45.3,7074466,383622902,130073620,128234490,45665393,2501255,45485408,0,0,0,735,22817,1914712097,32207249,1062872878,910887721,620634282,14528691,12099987883172,14395332884,1837826356,37294211,1,0,0,0,0,27062,3695.218387406696,100000,264.81521,90,60895,568,747,100000
25,reference,10000,true,uniform,READ,1.4,45.3,13507,7593645,3145944,2533164,10119,1,0,0,0,0,735,22817,1914712149,32209592,1062872878,910889325,620634282,14528691,12099987883172,14395332884,1837826356,37294211,1,0,0,0,0,4792,20868.113522537562,100000,42.99432,25,14719,56,109,100000
25,clean-run,10000,true,uniform,READ,1.4,45.6,53,4931113,1800356,1789387,179749,1,0,0,4,385024,735,22818,1915047791,32218340,1062872880,910927931,620714530,14528707,12100291309754,14395714689,1837827350,37297768,1,0,0,0,0,23345,4283.572499464553,100000,227.58138,78,63007,533,706,100000
25,avg-run,10000,true,uniform,READ,1.4,45.6,55,11736511,4685735,4633836,389751,16,441,0,4,385024,735,22819,1915050810,32218366,1062942230,910962200,620714530,14528707,12100585998305,14396179453,1837827538,37297768,1,0,0,0,0,19653,5088.281687274208,100000,190.84731,117,21039,376,454,100000
26,extend,10000,true,zipfian,EXTEND,53.7,70.8,7677349,402438738,137702993,135812921,49321638,2601299,49134942,0,0,0,735,22837,1917009661,32222554,1063048349,911523294,620999447,14531692,12110723424695,14408481252,1838772233,37297768,0,0,0,0,1,309870,322.71597766805434,100000,3088.84723,384,177279,13359,23695,100000
26,run,10000,true,uniform,READ,69.9,46.2,8207550,409081670,139754898,137842627,49322521,2601321,49135822,0,0,0,735,22838,1917243199,32245009,1063269164,911560295,621017213,14533461,12111279475657,14410568952,1840097124,37299466,1,0,0,0,0,25569,3910.9859595604053,100000,249.67203,88,114495,555,735,100000
26,reference,10000,true,uniform,READ,1.4,46.2,15188,7894844,3274308,2634497,10119,1,0,0,0,0,735,22838,1917243248,32247509,1063269164,911561885,621017213,14533461,12111279475657,14410568952,1840097124,37299466,1,0,0,0,0,4461,22416.498542927595,100000,40.02284,25,14079,55,113,100000
26,clean-run,10000,true,uniform,READ,1.4,46.4,53,4990959,1902503,1891534,186518,1,0,0,4,385024,735,22839,1917655595,32258006,1063269166,911601964,621097471,14533478,12111594304674,14410965705,1840098230,37323999,1,0,0,0,0,24019,4163.370664890295,100000,234.19486,81,56319,539,724,100000
26,avg-run,10000,true,uniform,READ,1.4,46.4,55,12177589,4801421,4749522,396520,16,441,0,4,385024,735,22840,1917660531,32258033,1063343003,911639264,621097471,14533478,12111899131808,14411433498,1840098395,37323999,1,0,0,0,0,20717,4826.953709513926,100000,201.54038,120,16831,424,596,100000
27,extend,10000,true,zipfian,EXTEND,54.1,73.5,8817183,427782936,147761531,145798561,53164472,2701365,52971050,0,0,0,735,22859,1919666061,32260809,1063633747,912417006,621401259,14539708,12122314594292,14423764506,1840702659,37323999,0,0,0,0,1,318652,313.8219750699823,100000,3176.64551,384,222719,13679,24399,100000
27,run,10000,true,uniform,READ,1.4,48.5,9766168,435114014,149867525,147882356,53165355,2701387,52971932,0,0,0,735,22860,1919821756,32288914,1064083215,912481357,621437947,14548110,12122904584087,14426487845,1842239331,37327269,1,0,0,0,0,25361,3943.0621820906117,100000,247.95358,91,58079,548,745,100000
27,reference,10000,true,uniform,READ,1.4,48.5,16883,8196029,3402672,2735830,10119,1,0,0,0,0,735,22860,1919821803,32291114,1064083215,912483014,621437947,14548110,12122904584137,14426487846,1842239331,37327269,1,0,0,0,0,4281,23359.0282644242,100000,37.90958,24,14199,55,113,100000
27,clean-run,10000,true,uniform,READ,1.4,48.6,53,5034579,1951560,1940591,193249,1,0,0,4,385024,735,22861,1920235851,32295420,1064083216,912524490,621495999,14548153,12123230792704,14426899594,1842240325,37348198,1,0,0,0,0,23089,4331.06674173849,100000,225.20932,80,59551,516,699,100000
27,avg-run,10000,true,uniform,READ,1.4,48.6,55,12192130,4863940,4812041,403251,16,441,0,4,385024,735,22862,1920241511,32295420,1064159660,912562927,621495999,14548153,12123545674642,14427368525,1842240489,37348198,1,0,0,0,0,20217,4946.332294603551,100000,196.55145,117,19839,398,581,100000
28,extend,10000,true,zipfian,EXTEND,56.2,76.1,10676055,454156747,158071785,156035846,57102938,2801431,56902765,0,0,0,735,22881,1922078678,32320006,1064395255,913440031,621787333,14555241,12134210401758,14440009968,1842864448,37348198,0,0,0,0,1,312933,319.5572215138704,100000,3119.76764,395,172927,13799,24895,100000
28,run,10000,true,uniform,READ,1.5,50.2,11781745,461287875,160284389,158226251,57103807,2801453,56903643,0,0,0,735,22882,1922258787,32349642,1064861600,913499022,621799851,14555344,12134825883611,14442779042,1844346474,37348198,1,0,0,0,0,25971,3850.4485772592507,100000,253.82854,89,62079,530,723,100000
28,reference,10000,true,uniform,READ,1.5,50.2,18578,8497214,3531036,2837163,10119,1,0,0,0,0,735,22882,1922258831,32351642,1064861600,913500640,621799851,14555344,12134825883661,14442779043,1844346474,37348198,1,0,0,0,0,4018,24888.003982080638,100000,35.5135,24,13415,51,96,100000
28,clean-run,10000,true,uniform,READ,1.5,50.4,53,5070135,1977850,1966881,200004,1,0,0,4,385024,735,22883,1922706154,32362310,1064861601,913543569,621902772,14555365,12135163474886,14443205755,1844347581,37372077,1,0,0,0,0,21166,4724.5582538032695,100000,206.46115,77,58687,460,653,100000
28,avg-run,10000,true,uniform,READ,1.5,50.4,55,12232197,4903649,4851750,410006,16,426,0,4,385024,735,22884,1922712287,32362310,1064939501,913582007,621902772,14555365,12135488298476,14443674668,1844347739,37372077,1,0,0,0,0,21158,4726.344645051518,100000,205.90646,115,16431,457,581,100000
29,extend,10000,true,zipfian,EXTEND,57.4,76.8,12797890,481643505,169007812,166898987,61297803,2901497,61091021,0,0,0,735,22905,1924878761,32371713,1065094260,914546338,622206249,14560218,12146826414824,14457113393,1845011090,37372077,0,0,0,0,1,313730,318.74541803461574,100000,3127.75564,390,177663,14023,25167,100000
29,run,10000,true,uniform,READ,1.5,50.9,13864911,490213118,171332008,169200984,61298500,2901519,61091746,0,0,0,735,22905,1924990624,32401465,1065661261,914600464,622206249,14560218,12147376769342,14460047801,1846384399,37372077,1,0,0,0,0,25486,3923.7228282194146,100000,249.32001,93,87295,501,716,100000
29,reference,10000,true,uniform,READ,1.5,50.9,20275,8798397,3659400,2938496,10119,1,0,0,0,0,735,22905,1924990672,32403865,1065661261,914602082,622206249,14560218,12147376769392,14460047802,1846384399,37372077,1,0,0,0,0,4328,23105.36044362292,100000,38.57975,24,13119,51,101,100000
29,clean-run,10000,true,uniform,READ,1.5,50.9,53,5125854,2082422,2071453,206584,1,0,0,4,385024,735,22906,1925478305,32410766,1065661262,914646441,622318734,14560225,12147725539690,14460489065,1846385482,37408657,1,0,0,0,0,23521,4251.519918370817,100000,229.92827,83,66239,485,706,100000
29,avg-run,10000,true,uniform,READ,1.5,50.9,55,12017208,5020788,4968889,416586,16,327,0,4,385024,735,22907,1925487126,32410766,1065753092,914697381,622318734,14560225,12148060880948,14460970381,1846385615,37408657,1,0,0,0,0,19119,5230.399079449762,100000,185.78171,117,16063,351,490,100000
30,extend,10000,true,zipfian,EXTEND,58.1,77.6,14981078,511115903,180211770,178030278,65567682,3001563,65354400,0,0,0,735,22928,1927720417,32420260,1065864547,915712079,622617216,14561785,12159643988456,14474618602,1847047430,37408657,0,0,0,0,1,312724,319.7707882989473,100000,3117.73152,395,74943,14151,25919,100000
30,run,10000,true,uniform,READ,72.4,51.5,16084168,519756419,182553957,180349390,65568200,3001585,65354943,0,0,0,735,22929,1928012179,32455669,1066472813,915771445,622638387,14570827,12160296627816,14477628872,1848864197,37408657,1,0,0,0,0,25804,3875.3681599751976,100000,252.22339,93,63679,515,718,100000
30,reference,10000,true,uniform,READ,1.5,51.5,21972,9099580,3787764,3039829,10119,1,0,0,0,0,735,22929,1928012226,32457969,1066472813,915773073,622638387,14570827,12160296627816,14477628872,1848864197,37408657,1,0,0,0,0,4422,22614.20171867933,100000,39.4837,24,11231,53,82,100000
30,clean-run,10000,true,uniform,READ,1.5,51.5,53,5178578,2167761,2156792,213056,1,0,0,4,385024,735,22930,1928351828,32466821,1066472814,915818815,622731797,14570858,12160656489662,14478084218,1848865187,37428961,1,0,0,0,0,22902,4366.4308793991795,100000,223.79334,83,64991,470,668,100000
30,avg-run,10000,true,uniform,READ,1.5,51.5,55,12074699,5118537,5066638,423058,16,238,0,4,385024,735,22931,1928361197,32466822,1066566093,915869755,622731797,14570858,12161001608207,14478565445,1848865297,37428961,1,0,0,0,0,21489,4653.543673507376,100000,209.21511,134,20207,364,438,100000
31,extend,10000,true,zipfian,EXTEND,57.7,61.2,17447905,542235436,191713976,189459178,69974348,3101640,69754559,0,0,0,735,22953,1930494105,32470298,1066830720,916948472,623052100,14581993,12173174836658,14493073109,1849830569,37428961,0,0,0,0,1,339132,294.8704339313306,100000,3381.21469,388,615935,14743,26927,100000
31,run,10000,true,uniform,READ,70.8,51.7,18440740,550009910,194122769,191845772,69974689,3101662,69754915,0,0,0,735,22954,1930769149,32501781,1067617552,917004425,623087462,14591234,12173746976984,14495769368,1851481659,37428961,1,0,0,0,0,27455,3642.32380258605,100000,268.38909,90,81023,540,737,100000
31,reference,10000,true,uniform,READ,1.6,51.7,23667,9400838,3917018,3141176,10119,1,0,0,0,0,735,22954,1930769200,32504281,1067617552,917006024,623087462,14591234,12173747001163,14495769545,1851481661,37428961,1,0,0,0,0,4673,21399.529210357374,100000,41.62088,24,19439,55,94,100000
31,clean-run,10000,true,uniform,READ,1.6,51.7,53,5143288,2266437,2255471,219370,8,0,0,4,385024,735,22955,1931023178,32506503,1067617553,917053147,623165431,14591255,12174115090673,14496194706,1851482648,37438645,1,0,0,0,0,27609,3622.0073164547794,100000,271.05138,86,65727,542,728,100000
31,avg-run,10000,true,uniform,READ,1.6,51.7,55,12043324,5228295,5176399,429383,12,0,0,4,385024,735,22956,1931032896,32506503,1067712214,917104086,623165431,14591255,12174469696008,14496675692,1851482699,37438645,1,0,0,0,0,22184,4507.753335737469,100000,216.17703,146,18591,370,437,100000
32,extend,10000,true,zipfian,EXTEND,53.9,51.7,19723165,573471489,203626344,201297566,74548581,3201728,74322336,0,0,0,735,22979,1933316270,32507241,1067993981,918147461,623497626,14602205,12187122462471,14511702477,1852468134,37438645,0,0,0,0,1,345954,289.0557704203449,100000,3449.75177,399,338431,15143,27679,100000
32,run,10000,true,uniform,READ,1.6,52.2,20716984,581175322,206102946,203751970,74548710,3201739,74322466,0,0,0,735,22980,1933421363,32539431,1068893015,918201555,623548522,14611203,12187569418147,14514507780,1853598387,37438645,1,0,0,0,0,27342,3657.37692926633,100000,268.0745,104,67775,546,729,100000
32,reference,10000,true,uniform,READ,1.6,52.2,25350,9702181,4047162,3242537,10119,1,0,0,0,0,735,22980,1933421408,32541631,1068893015,918203145,623548522,14611203,12187569418147,14514507780,1853598387,37438645,1,0,0,0,0,4058,24642.681123706257,100000,35.82622,22,13631,48,98,100000
32,clean-run,10000,true,uniform,READ,1.6,52.3,53,5179974,2300023,2289057,225860,1,0,0,4,385024,735,22981,1933837044,32547655,1068893016,918251726,623608809,14611236,12187948777787,14514945971,1853599374,37468313,1,0,0,0,0,24472,4086.302713305002,100000,239.49468,88,72767,482,700,100000
32,avg-run,10000,true,uniform,READ,1.6,52.3,55,12084943,5274861,5222965,435873,5,0,0,4,385024,735,22982,1933846857,32547655,1068989199,918302665,623608809,14611236,12188313360949,14515426957,1853599421,37468313,1,0,0,0,0,22765,4392.708104546453,100000,221.79658,148,20287,374,448,100000
33,extend,10000,true,zipfian,EXTEND,58.3,58.2,22095209,604797272,215735142,213334298,79184748,3301794,78952197,0,0,0,735,23005,1936087110,32553887,1069313399,919357681,623941935,14622390,12201163942231,14530690738,1854635011,37468313,0,0,0,0,1,354475,282.1073418435715,100000,3535.11901,392,217983,15615,28959,100000
33,run,10000,true,uniform,READ,75.1,52.5,23232695,612636505,218311019,215887100,79184943,3301816,78952397,0,0,0,735,23006,1936201258,32586567,1070119968,919416629,623956668,14625382,12201717635289,14533505920,1855925668,37468313,1,0,0,0,0,27864,3588.860178007465,100000,272.80099,104,71615,561,786,100000
33,reference,10000,true,uniform,READ,1.6,52.5,27059,10003425,4176416,3343884,10119,1,0,0,0,0,735,23006,1936201301,32588767,1070119968,919418247,623956668,14625382,12201717635289,14533505920,1855925668,37468313,1,0,0,0,0,4088,24461.83953033268,100000,36.05524,24,16215,51,94,100000
33,clean-run,10000,true,uniform,READ,1.6,52.5,53,5212466,2304983,2294017,232189,1,0,0,4,385024,735,23007,1936623803,32597184,1070119969,919468286,624078186,14625402,12202108248383,14533956877,1855926655,37487920,1,0,0,0,0,26168,3821.4613268113726,100000,256.26489,90,73023,528,726,100000
33,avg-run,10000,true,uniform,READ,1.6,52.5,55,12123195,5292479,5240583,442202,5,0,0,4,385024,735,23008,1936633687,32597184,1070217673,919519225,624078186,14625402,12202482823977,14534437863,1855926695,37487920,1,0,0,0,0,24106,4148.344810420642,100000,235.35334,159,17391,394,474,100000
34,extend,10000,true,zipfian,EXTEND,56.7,52.7,24633006,637220785,228419224,225944745,84055417,3401882,83816601,0,0,0,735,23032,1938920685,32604410,1070452639,920629404,624440700,14636969,12215980717618,14550341282,1856931224,37487920,0,0,0,0,1,373499,267.738333971443,100000,3724.46615,411,155903,16975,31343,100000
34,run,10000,true,uniform,READ,75.4,53,25756836,645057207,231061523,228564846,84055483,3401893,83816672,0,0,0,735,23033,1938986235,32638718,1071507252,920687916,624440700,14636969,12216491168883,14553392003,1857967410,37488205,1,0,0,0,0,28350,3527.336860670194,100000,277.62634,102,79359,568,811,100000
34,reference,10000,true,uniform,READ,1.6,53,28742,10304695,4305670,3445231,10119,1,0,0,0,0,735,23033,1938986281,32641018,1071507252,920689534,624440700,14636969,12216491168883,14553392003,1857967410,37488205,1,0,0,0,0,4195,23837.902264600714,100000,37.43375,22,14847,53,98,100000
34,clean-run,10000,true,uniform,READ,1.6,53,53,5267226,2411619,2400653,238457,1,0,0,4,385024,735,23034,1939447757,32649712,1071507254,920741121,624590134,14636984,12216893050566,14553855606,1857968419,37505107,1,0,0,0,0,26900,3717.472118959108,100000,263.70512,93,77503,538,781,100000
34,avg-run,10000,true,uniform,READ,1.6,53,55,12183146,5411652,5359756,448470,5,0,0,4,385024,735,23035,1939457501,32649712,1071606494,920792060,624590134,14636984,12217277606381,14554336590,1857968452,37505107,1,0,0,0,0,22836,4379.0506218251885,100000,222.86281,157,16719,376,459,100000
35,extend,10000,true,zipfian,EXTEND,62.7,54.7,27154493,670004486,241341342,238793307,89008181,3501959,88763175,0,0,0,735,23060,1941765727,32656074,1071842521,921891247,624954938,14646022,12231067703759,14570490356,1858992381,37505107,0,0,0,0,1,379695,263.36928324049563,100000,3786.49038,413,415487,17263,32015,100000
35,run,10000,true,uniform,READ,70.4,53.2,28324573,677914917,244011664,241440592,89008281,3501981,88763276,0,0,0,735,23061,1942083316,32699090,1072938555,921952023,624994578,14654644,12231745254466,14573603937,1860925592,37505107,1,0,0,0,0,31213,3203.793291256848,100000,305.8743,101,72127,599,829,100000
35,reference,10000,true,uniform,READ,1.6,53.2,30437,10606099,4436704,3546606,10119,1,0,0,0,0,735,23061,1942083365,32701490,1072938555,921953613,624994578,14654644,12231745254466,14573603937,1860925592,37505107,1,0,0,0,0,4390,22779.04328018223,100000,39.3395,24,15183,53,94,100000
35,clean-run,10000,true,uniform,READ,1.6,53.2,53,5303203,2434348,2423382,244637,1,0,0,4,385024,735,23062,1942369609,32706452,1072938556,922006702,625109725,14654658,12232158333394,14574079825,1860926579,37522003,1,0,0,0,0,27022,3700.6883280290135,100000,264.72709,97,73599,548,757,100000
35,avg-run,10000,true,uniform,READ,1.6,53.2,55,12224530,5446740,5394844,454650,5,0,0,4,385024,735,23063,1942379533,32706452,1073039373,922057641,625109725,14654658,12232552881757,14574560812,1860926612,37522003,1,0,0,0,0,23967,4172.40372178412,100000,233.92712,151,19631,395,478,100000
36,extend,10000,true,zipfian,EXTEND,59.8,62.9,29655896,703729092,254794279,252172991,94209865,3602036,93958888,0,0,0,735,23089,1944882219,32713289,1073503589,923263823,625480241,14671355,12246858400508,14591248682,1861832863,37522003,0,0,0,0,1,392418,254.83030849757148,100000,3913.93402,413,232319,17631,32703,100000
36,run,10000,true,uniform,READ,72.4,53.4,31242616,711951147,257577611,254932372,94209939,3602058,93958964,0,0,0,735,23090,1945241385,32765983,1074780000,923357029,625531376,14679984,12247592187187,14594735736,1864095435,37522003,1,0,0,0,0,30793,3247.491312960738,100000,302.11219,103,79487,595,865,100000
