Key,Run1,Run2,Run3
user3576219412330154394,1000,1000,1000
user7112458526915304145,1000,1000,1000
user1904774189650079788,1000,1000,1000
user8783903749595378751,1000,1000,1000
user6957625821554094950,1000,1000,1000
user3731052117691363589,1000,1000,1000
user888411401605024424,1000,1000,1000
user733578696243815229,1000,1000,1000
user1557689101496755378,1000,1000,1000
user9130988837748703161,1000,1000,1000
user6288348121662363996,1000,1000,1000
user1469718012801729081,1000,1000,1000
user1235496489758348834,1000,1000,1000
user6522569644705744243,1000,1000,1000
user2906941712438423440,1000,1000,1000
user7459543615068628555,1000,1000,1000
user7105544320143172458,1000,1000,1000
user3583133619102286081,1000,1000,1000
user5434099097463097852,1000,1000,1000
user5254578841782360687,1000,1000,1000
user7959793344342438602,1000,1000,1000
user201727209878345525,1000,1000,1000
user2640913506207993640,1000,1000,1000
user4262903604056833293,1000,1000,1000
user381247465559082690,1000,1000,1000
user8139313600023175767,1000,1000,1000
user7464789757600036684,1000,1000,1000
user293276376864056393,1000,1000,1000
user2411938125696021522,1000,1000,1000
user5346128008768071555,1000,1000,1000
user4083383348376096128,1000,1000,1000
user8635985251006301243,1000,1000,1000
user5929102684205499770,1000,1000,1000
user4759575255039958769,1000,1000,1000
user4257657461525425164,1000,1000,1000
user6431020477720033375,1000,1000,1000
user9136234980280111290,1000,1000,1000
user1378168845816018213,1000,1000,1000
user1464471870270320952,1000,1000,1000
user3086461968119160605,1000,1000,1000
user896457346697134793,1000,1000,1000
user1594753744510910846,1000,1000,1000
user7208475560702440811,1000,1000,1000
user7471934096885708040,1000,1000,1000
user3689642937952239005,1000,1000,1000
user4387939335766015058,1000,1000,1000
user3827069151478500255,1000,1000,1000
user1457327530984649596,1000,1000,1000
user4651397871949282287,1000,1000,1000
user3953101474135506234,1000,1000,1000
user4513971658423021037,1000,1000,1000
user747637242301618272,1000,1000,1000
user8032804281173222843,1000,1000,1000
user7334507883359446790,1000,1000,1000
user1720786067167916825,1000,1000,1000
user8181624385568739364,1000,1000,1000
user2072898982634807481,1000,1000,1000
user2771195380448583534,1000,1000,1000
user8384917196640113499,1000,1000,1000
user6295492460948035352,1000,1000,1000
user4866084573889911693,1000,1000,1000
user5564380971703687746,1000,1000,1000
user5003510787416172943,1000,1000,1000
user2633769166922322284,1000,1000,1000
user3474956236011609599,1000,1000,1000
user2776659838197833546,1000,1000,1000
user3337530022485348349,1000,1000,1000
user428804393636054416,1000,1000,1000
user6856362645235550155,1000,1000,1000
user6158066247421774102,1000,1000,1000
user544344431230244137,1000,1000,1000
user9088678052203139564,1000,1000,1000
user1456425925178210583,1000,1000,1000
user758129527364434530,1000,1000,1000
user4855592288827095435,1000,1000,1000
user8621926704948498200,1000,1000,1000
user1336759666076893629,1000,1000,1000
user2035056063890669682,1000,1000,1000
user1474185879603154879,1000,1000,1000
user895555740890695780,1000,1000,1000
user7004281143824627663,1000,1000,1000
user6305984746010851610,1000,1000,1000
user6866854930298366413,1000,1000,1000
user3100520514176963648,1000,1000,1000
user8061056520660983397,1000,1000,1000
user8759352918474759450,1000,1000,1000
user4073669339043262201,1000,1000,1000
user5828741113693393988,1000,1000,1000
user279984289240537895,1000,1000,1000
user418312108573238158,1000,1000,1000
user6032033924764768123,1000,1000,1000
user8648375732823380728,1000,1000,1000
user2513201302014566317,1000,1000,1000
user3211497699828342370,1000,1000,1000
user2650627515540827567,1000,1000,1000
user280885895046976908,1000,1000,1000
user5827839507886954975,1000,1000,1000
user5129543110073178922,1000,1000,1000
user5690413294360693725,1000,1000,1000
user1924078878239290960,1000,1000,1000
user9209245917110895531,1000,1000,1000
user8510949519297119478,1000,1000,1000
user2897227703105589513,1000,1000,1000
user7005182749631066676,1000,1000,1000
user5602223890447825545,1000,1000,1000
user6300520288261601598,1000,1000,1000
user6532501969256420053,1000,1000,1000
user2766167553135017288,1000,1000,1000
user8395409481702929757,1000,1000,1000
user9093705879516705810,1000,1000,1000
user8532835695229191007,1000,1000,1000
user6163094074735340348,1000,1000,1000
user54368671801408465,1000,1000,1000
user752665069615184518,1000,1000,1000
user191794885327669715,1000,1000,1000
user3958129301449072480,1000,1000,1000
user3327037737422532091,1000,1000,1000
user2628741339608756038,1000,1000,1000
user2984980476582773927,1000,1000,1000
user5559353144390121500,1000,1000,1000
user6778665526385498233,1000,1000,1000
user7476961924199274286,1000,1000,1000
user5356060333318747365,1000,1000,1000
user1589725917197344600,1000,1000,1000
user8874892956068949171,1000,1000,1000
user8176596558255173118,1000,1000,1000
user8737466742542687921,1000,1000,1000
user7339535710673013036,1000,1000,1000
user1230810307739081153,1000,1000,1000
user1929106705552857206,1000,1000,1000
user1368236521265342403,1000,1000,1000
user5134570937386745168,1000,1000,1000
user2150596101484859403,1000,1000,1000
user1452299703671083350,1000,1000,1000
user4161422112520446615,1000,1000,1000
user4382911508452448812,1000,1000,1000
user3249340618572480169,1000,1000,1000
user3947637016386256222,1000,1000,1000
user8885385241131765429,1000,1000,1000
user5119050825010362664,1000,1000,1000
user6042526209827584381,1000,1000,1000
user6740822607641360434,1000,1000,1000
user6179952423353845631,1000,1000,1000
user3810210802859994972,1000,1000,1000
user2298514600073936911,1000,1000,1000
user1600218202260160858,1000,1000,1000
user2161088386547675661,1000,1000,1000
user1605246029573727104,1000,1000,1000
user5679921009297877467,1000,1000,1000
user4981624611484101414,1000,1000,1000
user632097204707428551,1000,1000,1000
user7912236416265466876,1000,1000,1000
user4425782254510152857,1000,1000,1000
user5124078652323928910,1000,1000,1000
user7708943605194092741,1000,1000,1000
user3942609189072689976,1000,1000,1000
user7218967845765257069,1000,1000,1000
user7917264243579033122,1000,1000,1000
user7356394059291518319,1000,1000,1000
user4986652438797667660,1000,1000,1000
user1122072964136264223,1000,1000,1000
user423776566322488170,1000,1000,1000
user984646750610002973,1000,1000,1000
user2781687665511399792,1000,1000,1000
user4503479373360204779,1000,1000,1000
user3805182975546428726,1000,1000,1000
user1808538840645101239,1000,1000,1000
user6735794780327794188,1000,1000,1000
user8138753639511035319,1000,1000,1000
user7440457241697259266,1000,1000,1000
user1826735425505729301,1000,1000,1000
user1939598990615673464,1000,1000,1000
user5345568048255931107,1000,1000,1000
user4647271650442155054,1000,1000,1000
user5208141834729669857,1000,1000,1000
user7577883455223520516,1000,1000,1000
user4760135215552099217,1000,1000,1000
user5458431613365875270,1000,1000,1000
user4897561429078360467,1000,1000,1000
user8663895845199763232,1000,1000,1000
user1378728806328158661,1000,1000,1000
user2077025204141934714,1000,1000,1000
user7690747020333464679,1000,1000,1000
user853586600639430748,1000,1000,1000
user6962312003573362631,1000,1000,1000
user6264015605759586578,1000,1000,1000
user650293789568056613,1000,1000,1000
user3116040626553346152,1000,1000,1000
user4169126412318258419,1000,1000,1000
user3470830014504482366,1000,1000,1000
user4031700198791997169,1000,1000,1000
user6401441819285847828,1000,1000,1000
user5936576851489771905,1000,1000,1000
user6634873249303547958,1000,1000,1000
user6074003065016033155,1000,1000,1000
user8606406592572115696,1000,1000,1000
user2555170442265831349,1000,1000,1000
user3253466840079607402,1000,1000,1000
user8867188656271137367,1000,1000,1000
user322855035298241940,1000,1000,1000
user7955107162323170921,1000,1000,1000
user8653403560136946974,1000,1000,1000
user4179618697381074677,1000,1000,1000
user413284281259671912,1000,1000,1000
user7698451320131276483,1000,1000,1000
user7000154922317500430,1000,1000,1000
user7561025106605015233,1000,1000,1000
user8515977346610685724,1000,1000,1000
user2407251943676753841,1000,1000,1000
user3105548341490529894,1000,1000,1000
user2544678157203015091,1000,1000,1000
user6311012573324417856,1000,1000,1000
user974154465547186715,1000,1000,1000
user275858067733410662,1000,1000,1000
user5337863748458119303,1000,1000,1000
user3206469872514776124,1000,1000,1000
user9131548798260843609,1000,1000,1000
user8616898877634931954,1000,1000,1000
user3003177061443401989,1000,1000,1000
user763157354678000776,1000,1000,1000
user6522009684193603795,1000,1000,1000
user5823713286379827742,1000,1000,1000
user6384583470667342545,1000,1000,1000
user8754325091161193204,1000,1000,1000
user3583693579614426529,1000,1000,1000
user4281989977428202582,1000,1000,1000
user3721119793140687779,1000,1000,1000
user7487454209262090544,1000,1000,1000
user202287170390485973,1000,1000,1000
user900583568204262026,1000,1000,1000
user6514305384395791991,1000,1000,1000
user2030028236577103436,1000,1000,1000
user3432987095760344567,1000,1000,1000
user2734690697946568514,1000,1000,1000
user2879031118244961451,1000,1000,1000
user6645365534366364216,1000,1000,1000
user639801504505240355,1000,1000,1000
user58494893308535698,1000,1000,1000
user502375290978979105,1000,1000,1000
user2872116911472829764,1000,1000,1000
user8980842314406761647,1000,1000,1000
user8282545916592985594,1000,1000,1000
user8843416100880500397,1000,1000,1000
user5077081684759097632,1000,1000,1000
user6084495350078849413,1000,1000,1000
user6782791747892625466,1000,1000,1000
user6050230509625396185,1000,1000,1000
user3852179943111260004,1000,1000,1000
user2256545459822671879,1000,1000,1000
user1558249062008895826,1000,1000,1000
user4055472754182634139,1000,1000,1000
user7821807170304036904,1000,1000,1000
user536640131432432333,1000,1000,1000
user1234936529246208386,1000,1000,1000
user674066344958693583,1000,1000,1000
user1695675275535157076,1000,1000,1000
user7804400678469088959,1000,1000,1000
user7106104280655312906,1000,1000,1000
user7666974464942827709,1000,1000,1000
user3900640048821424944,1000,1000,1000
user7260936986016522101,1000,1000,1000
user7959233383830298154,1000,1000,1000
user4873788873687723497,1000,1000,1000
user5028621579048932692,1000,1000,1000
user5785870367635689943,1000,1000,1000
user5087573969821913890,1000,1000,1000
user526147846369616075,1000,1000,1000
user4292482262491018840,1000,1000,1000
user2992684776380585731,1000,1000,1000
user2294388378566809678,1000,1000,1000
user2855258562854324481,1000,1000,1000
user5225000183348175140,1000,1000,1000
user7113018487427444593,1000,1000,1000
user7811314885241220646,1000,1000,1000
user7250444700953705843,1000,1000,1000
user7429964956634443008,1000,1000,1000
user3731612078203504037,1000,1000,1000
user4429908476017280090,1000,1000,1000
user8403113781500741561,1000,1000,1000
user1499296671235914628,1000,1000,1000
user4609428731698017255,1000,1000,1000
user3911132333884241202,1000,1000,1000
user1702589482307288763,1000,1000,1000
user5468923898428691528,1000,1000,1000
user1816243140442913043,1000,1000,1000
user1117946742629136990,1000,1000,1000
user1678816926916651793,1000,1000,1000
user4048558547410502452,1000,1000,1000
user8289460123365117281,1000,1000,1000
user8987756521178893334,1000,1000,1000
user8426886336891378531,1000,1000,1000
user6253523320696770320,1000,1000,1000
user4908053714141176725,1000,1000,1000
user5606350111954952778,1000,1000,1000
user7226672145563068873,1000,1000,1000
user2675738307173587316,1000,1000,1000
user3331723919441799772,1000,1000,1000
user5822935010649845411,1000,1000,1000
user2980294294563506246,1000,1000,1000
user3243752830746773475,1000,1000,1000
user538538328186695560,1000,1000,1000
user8616120601904949623,1000,1000,1000
user401112114660434310,1000,1000,1000
user5685508797123584161,1000,1000,1000
user8879579138088216852,1000,1000,1000
user275079792003428331,1000,1000,1000
user8742152924561955602,1000,1000,1000
user3480544023837316293,1000,1000,1000
user6185758526397394208,1000,1000,1000
user3106326617220512225,1000,1000,1000
user5948967333306851390,1000,1000,1000
user6036938422001877687,1000,1000,1000
user2155282283504127084,1000,1000,1000
user6999376646587518099,1000,1000,1000
user4156735930501178934,1000,1000,1000
user2067311194809100787,1000,1000,1000
user637903307750977128,1000,1000,1000
user8654181835866929305,1000,1000,1000
user775329521277238378,1000,1000,1000
user6861950433061256849,1000,1000,1000
user7703137502150544164,1000,1000,1000
user1451521427941101019,1000,1000,1000
user7565711288624282914,1000,1000,1000
user4656985659774988981,1000,1000,1000
user7362200162335066896,1000,1000,1000
user1929884981282839537,1000,1000,1000
user4772525697369178702,1000,1000,1000
user4860496786064204999,1000,1000,1000
user5684607191317145148,1000,1000,1000
user3470051738774500035,1000,1000,1000
user627411022688160870,1000,1000,1000
user5596636102622118851,1000,1000,1000
user2891421600062040936,1000,1000,1000
user6263237330029604247,1000,1000,1000
user2753995386535779686,1000,1000,1000
user3332625525248238785,1000,1000,1000
user7214281663745989388,1000,1000,1000
user2077803479871917045,1000,1000,1000
user7351707877272250638,1000,1000,1000
user1127660751961970917,1000,1000,1000
user3832875254522048832,1000,1000,1000
user5459209889095857601,1000,1000,1000
user8301850605182196766,1000,1000,1000
user8389821693877223063,1000,1000,1000
user4508165555379472460,1000,1000,1000
user4646493374712172723,1000,1000,1000
user1803852658625833558,1000,1000,1000
user4420194466684446163,1000,1000,1000
user1714979964124368248,1000,1000,1000
user7439678965967276935,1000,1000,1000
user1577553750598106998,1000,1000,1000
user4509067161185911473,1000,1000,1000
user8390723299683662076,1000,1000,1000
user901361843934244357,1000,1000,1000
user8528149513209923326,1000,1000,1000
user2304102387899643605,1000,1000,1000
user5009316890459721520,1000,1000,1000
user4282768253158184913,1000,1000,1000
user7125408969244524078,1000,1000,1000
user7213380057939550375,1000,1000,1000
user1374042624308890980,1000,1000,1000
user7918042519309015453,1000,1000,1000
user7686060838314196998,1000,1000,1000
user1462013713003917277,1000,1000,1000
user4167228215563995192,1000,1000,1000
user5124856928053911241,1000,1000,1000
user4304654429090256442,1000,1000,1000
user8055468732835276703,1000,1000,1000
user4173812594337526100,1000,1000,1000
user4980846335754119083,1000,1000,1000
user4036386380811264850,1000,1000,1000
user8186310567588007045,1000,1000,1000
user7555219003561466656,1000,1000,1000
user1599439926530178527,1000,1000,1000
user1243200789556160638,1000,1000,1000
user1331171878251186935,1000,1000,1000
user2550484260246563668,1000,1000,1000
user6741600883371342765,1000,1000,1000
user8862502474251869686,1000,1000,1000
user2638455348941589965,1000,1000,1000
user5343669851501667880,1000,1000,1000
user3948415292116238553,1000,1000,1000
user5481096065027929130,1000,1000,1000
user6879027096897604015,1000,1000,1000
user2997370958399853412,1000,1000,1000
user6157287971691791771,1000,1000,1000
user2859944744873592162,1000,1000,1000
user9083991870183871883,1000,1000,1000
user6378777367623793968,1000,1000,1000
user2775881562467851215,1000,1000,1000
user66759153618487950,1000,1000,1000
user154730242313514247,1000,1000,1000
user978840647566454396,1000,1000,1000
user8175818282525190787,1000,1000,1000
user5333177566438851622,1000,1000,1000
user890869558871428099,1000,1000,1000
user1814344943688649816,1000,1000,1000
user7477740199929256617,1000,1000,1000
user1951771157214911066,1000,1000,1000
user8038392068998929537,1000,1000,1000
user6526695866212871476,1000,1000,1000
user2627963063878773707,1000,1000,1000
user6389269652686610226,1000,1000,1000
user5833427295712661669,1000,1000,1000
user8538641798272739584,1000,1000,1000
user753443345345166849,1000,1000,1000
user3596084061431506014,1000,1000,1000
user3684055150126532311,1000,1000,1000
user197600988371218292,1000,1000,1000
user9094484155246688141,1000,1000,1000
user6509619202376524310,1000,1000,1000
user285572077066244589,1000,1000,1000
user2990786579626322504,1000,1000,1000
user6301298563991583929,1000,1000,1000
user3128212793152583754,1000,1000,1000
user9214833704936602225,1000,1000,1000
user5350254230275198788,1000,1000,1000
user3804404699816446395,1000,1000,1000
user5212828016748937538,1000,1000,1000
user7009868931650334357,1000,1000,1000
user8731660639499139344,1000,1000,1000
user422998290592505839,1000,1000,1000
user2419642425493833326,1000,1000,1000
user2507613514188859623,1000,1000,1000
user6079809168059581732,1000,1000,1000
user3212275975558324701,1000,1000,1000
user6054916691644663866,1000,1000,1000
user6167780256754608029,1000,1000,1000
user8872994759314685944,1000,1000,1000
user419090384303220489,1000,1000,1000
user9010420972840947194,1000,1000,1000
user3349702189084585951,1000,1000,1000
user531953949413164652,1000,1000,1000
user8760131194204741781,1000,1000,1000
user669380162939425902,1000,1000,1000
user5554666962370853819,1000,1000,1000
user2849452459810775904,1000,1000,1000
user6305206470280869279,1000,1000,1000
user3462565754194530114,1000,1000,1000
user3374594665499503817,1000,1000,1000
user7256250803997254420,1000,1000,1000
user2035834339620652013,1000,1000,1000
user4878475055706991178,1000,1000,1000
user7344221892692280717,1000,1000,1000
user8397307678457192984,1000,1000,1000
user757351251634452199,1000,1000,1000
user8259881464930931734,1000,1000,1000
user2173260553146913263,1000,1000,1000
user1708395585350837340,1000,1000,1000
user7583689558267069093,1000,1000,1000
user1845821798877098590,1000,1000,1000
user4378225326433181131,1000,1000,1000
user1673010823873103216,1000,1000,1000
user7481648106218541967,1000,1000,1000
user4639007390132202802,1000,1000,1000
user4551036301437176505,1000,1000,1000
user3726925896184236356,1000,1000,1000
user5565159247433670077,1000,1000,1000
user8407799963520009242,1000,1000,1000
user3814896984879262653,1000,1000,1000
user6520111487439340568,1000,1000,1000
user2771973656178565865,1000,1000,1000
user6657537700965601818,1000,1000,1000
user5702585460959931327,1000,1000,1000
user1820929322462180724,1000,1000,1000
user7333729607629464459,1000,1000,1000
user1683503108935919474,1000,1000,1000
user7907550234246199195,1000,1000,1000
user5202335731686121280,1000,1000,1000
user3952323198405523903,1000,1000,1000
user1109682482319184738,1000,1000,1000
user1021711393624158441,1000,1000,1000
user4903367532121909044,1000,1000,1000
user4388717611495997389,1000,1000,1000
user7231358327582336554,1000,1000,1000
user4991338620816935341,1000,1000,1000
user7696553123377013256,1000,1000,1000
user1595532020240893177,1000,1000,1000
user7833979336903274506,1000,1000,1000
user4526143825022258639,1000,1000,1000
user644487686524508036,1000,1000,1000
user8510171243567137147,1000,1000,1000
user507061472998246786,1000,1000,1000
user6731108598308526507,1000,1000,1000
user4025894095748448592,1000,1000,1000
user5128764834343196591,1000,1000,1000
user2286124118256857426,1000,1000,1000
user2198153029561831129,1000,1000,1000
user7661168361899279132,1000,1000,1000
user1493490568192366051,1000,1000,1000
user1349150147893973114,1000,1000,1000
user7573197273204252835,1000,1000,1000
user4867982770644174920,1000,1000,1000
user4286676159447470263,1000,1000,1000
user4730556557117913670,1000,1000,1000
user1356064354666104801,1000,1000,1000
user5237720493163855404,1000,1000,1000
user4054364650454051029,1000,1000,1000
user5375146706690116654,1000,1000,1000
user848900418620163067,1000,1000,1000
user1856314083939914848,1000,1000,1000
user7435771059677991585,1000,1000,1000
user8168332297945220866,1000,1000,1000
user8080361209250194569,1000,1000,1000
user6484726725961606444,1000,1000,1000
user2669932204130038739,1000,1000,1000
user172708511956300426,1000,1000,1000
user6396755637266580147,1000,1000,1000
user3691541134706502232,1000,1000,1000
user5463117795385142951,1000,1000,1000
user3554114921180240982,1000,1000,1000
user2532505990603777489,1000,1000,1000
user6414162129101528092,1000,1000,1000
user2877923014516378341,1000,1000,1000
user6551588342627789342,1000,1000,1000
user327541217317509621,1000,1000,1000
user3032755719877587536,1000,1000,1000
user6259329423740318897,1000,1000,1000
user9101970139826658062,1000,1000,1000
user9189941228521684359,1000,1000,1000
user8432692439934927108,1000,1000,1000
user859392703682979325,1000,1000,1000
user3702033419769318490,1000,1000,1000
user8520663528629953405,1000,1000,1000
user7220866042519520296,1000,1000,1000
user1933792887572124887,1000,1000,1000
user7083439828993259046,1000,1000,1000
user996818917209240575,1000,1000,1000
user2884837221288510028,1000,1000,1000
user6407247922329396405,1000,1000,1000
user3022263434814771278,1000,1000,1000
user3201783690495508443,1000,1000,1000
user496569187935430528,1000,1000,1000
user8658089742156214655,1000,1000,1000
user5815449026069875490,1000,1000,1000
user5727477937374849193,1000,1000,1000
user8837609997836951820,1000,1000,1000
user317048932254693363,1000,1000,1000
user2525591783831645802,1000,1000,1000
user8749638909141925523,1000,1000,1000
user6044424406581847608,1000,1000,1000
user3110234523509797575,1000,1000,1000
user5906998193055586358,1000,1000,1000
user179622718728432113,1000,1000,1000
user4061278857226182716,1000,1000,1000
user5230806286391723717,1000,1000,1000
user4198705070752443966,1000,1000,1000
user2025342054557835755,1000,1000,1000
user679872448002242160,1000,1000,1000
user8612212695615664273,1000,1000,1000
user6991890662007548178,1000,1000,1000
user6903919573312521881,1000,1000,1000
user7559905185580734337,1000,1000,1000
user5327589778613144928,1000,1000,1000
user286132037578385037,1000,1000,1000
user549590573761652266,1000,1000,1000
user7834757612633256837,1000,1000,1000
user5602442205665667428,1000,1000,1000
user6163312389953182231,1000,1000,1000
user6999035001293219534,1000,1000,1000
user5338983669482400199,1000,1000,1000
user7571299076449989608,1000,1000,1000
user7010428892162474805,1000,1000,1000
user6174706280822437502,1000,1000,1000
user1110460758049167069,1000,1000,1000
user1121854648918422340,1000,1000,1000
user6735576465109952305,1000,1000,1000
user274738146709129766,1000,1000,1000
user6383463549643061649,1000,1000,1000
user4151148142675472240,1000,1000,1000
user1462573673516057725,1000,1000,1000
user626851062176020422,1000,1000,1000
user6658315976695584149,1000,1000,1000
user4426000569727994740,1000,1000,1000
user4986870754015509543,1000,1000,1000
user5822593365355546846,1000,1000,1000
user6515425305420072887,1000,1000,1000
user8747740712387662296,1000,1000,1000
user8186870528100147493,1000,1000,1000
user7351147916760110190,1000,1000,1000
user65980877888505619,1000,1000,1000
user2298296284856095028,1000,1000,1000
user7912018101047624993,1000,1000,1000
user901703489228542922,1000,1000,1000
user8533955616253471903,1000,1000,1000
user7680473050488490304,1000,1000,1000
user2066751234296960339,1000,1000,1000
user2902473845636997642,1000,1000,1000
user8259103189200949403,1000,1000,1000
user7955325477541012804,1000,1000,1000
user8516195661828527607,1000,1000,1000
user9094825800540986706,1000,1000,1000
user2986100397607054823,1000,1000,1000
user5218415804574644232,1000,1000,1000
user4657545620287129429,1000,1000,1000
user3821823008947092126,1000,1000,1000
user3463344029924512445,1000,1000,1000
user1231028622956923036,1000,1000,1000
user4382693193234606929,1000,1000,1000
user2627621418584475142,1000,1000,1000
user8736346821518407025,1000,1000,1000
user6504031414550817616,1000,1000,1000
user890309598359287651,1000,1000,1000
user1726032209699324954,1000,1000,1000
user9011199248570929525,1000,1000,1000
user6778883841603340116,1000,1000,1000
user7339754025890854919,1000,1000,1000
user8175476637230892222,1000,1000,1000
user4162542033544727511,1000,1000,1000
user6394857440512316920,1000,1000,1000
user5833987256224802117,1000,1000,1000
user4998264644884764814,1000,1000,1000
user2286902393986839757,1000,1000,1000
user54586987019250348,1000,1000,1000
user5559134829172279617,1000,1000,1000
user1451179782646802454,1000,1000,1000
user2854138641830043585,1000,1000,1000
user621823234862454176,1000,1000,1000
user4991898581329075789,1000,1000,1000
user4156175969989038486,1000,1000,1000
user3128991068882566085,1000,1000,1000
user896675661914976676,1000,1000,1000
user1457545846202491479,1000,1000,1000
user2293268457542528782,1000,1000,1000
user8401993860476460665,1000,1000,1000
user6169678453508871256,1000,1000,1000
user6730548637796386059,1000,1000,1000
user7566271249136423362,1000,1000,1000
user3595305785701523683,1000,1000,1000
user5827621192669113092,1000,1000,1000
user7005401064848908559,1000,1000,1000
user4431028397041560986,1000,1000,1000
user1677697005892370897,1000,1000,1000
user554618401075218512,1000,1000,1000
user6168340217266748477,1000,1000,1000
user5332617605926711174,1000,1000,1000
user1952549432944893397,1000,1000,1000
user279765974022696012,1000,1000,1000
user281104210264818791,1000,1000,1000
user1116826821604856094,1000,1000,1000
user7225552224538787977,1000,1000,1000
user4993236817571198568,1000,1000,1000
user5554107001858713371,1000,1000,1000
user6389829613198750674,1000,1000,1000
user4771747421639196371,1000,1000,1000
user7004062828606785780,1000,1000,1000
user5828959428911235871,1000,1000,1000
user5607470032979233674,1000,1000,1000
user5207021913705388961,1000,1000,1000
user2974706506737799552,1000,1000,1000
user2639015309453730413,1000,1000,1000
user1803292698113693110,1000,1000,1000
user5481874340757911461,1000,1000,1000
user3249558933790322052,1000,1000,1000
user3810429118077836855,1000,1000,1000
user4646151729417874158,1000,1000,1000
user7691866941357745575,1000,1000,1000
user8522561725384216632,1000,1000,1000
user9083431909671731435,1000,1000,1000
user8527589552697782878,1000,1000,1000
user1242422513826178307,1000,1000,1000
user3474737920793767716,1000,1000,1000
user9088459736985297681,1000,1000,1000
user2078145125166215610,1000,1000,1000
user4030580277767716273,1000,1000,1000
user1798264870800126864,1000,1000,1000
user3815456945391403101,1000,1000,1000
user2979734334051365798,1000,1000,1000
user4305432704820238773,1000,1000,1000
user2073117297852649364,1000,1000,1000
user2633987482140164167,1000,1000,1000
user3469710093480201470,1000,1000,1000
user8868308577295418263,1000,1000,1000
user7346120089446543944,1000,1000,1000
user7906990273734058747,1000,1000,1000
user8742712885074096050,1000,1000,1000
user2418864149763850995,1000,1000,1000
user4651179556731440404,1000,1000,1000
user8181842700786581247,1000,1000,1000
user3254586761103888298,1000,1000,1000
user1851627901920647167,1000,1000,1000
user4083943308888236576,1000,1000,1000
user8749078948629785075,1000,1000,1000
user8861942513739729238,1000,1000,1000
user1576775474868124667,1000,1000,1000
user3809090881835714076,1000,1000,1000
user3248220697548199273,1000,1000,1000
user2412498086208161970,1000,1000,1000
user3696227316725769913,1000,1000,1000
user1463911909758180504,1000,1000,1000
user2024782094045695307,1000,1000,1000
user2860504705385732610,1000,1000,1000
user8301072329452214435,1000,1000,1000
user7913356337289747772,1000,1000,1000
user2299634521098217807,1000,1000,1000
user9136794940792251738,1000,1000,1000
user3028069537858319855,1000,1000,1000
user5260384944825909264,1000,1000,1000
user7572637312692112387,1000,1000,1000
user8408359924032149690,1000,1000,1000
user2753217110805797355,1000,1000,1000
user4985532517773386764,1000,1000,1000
user4424662333485871961,1000,1000,1000
user3588939722145834658,1000,1000,1000
user2519785680788097225,1000,1000,1000
user287470273820507816,1000,1000,1000
user848340458108022619,1000,1000,1000
user1684063069448059922,1000,1000,1000
user8969230108319664493,1000,1000,1000
user6736914701352075084,1000,1000,1000
user1123192885160545119,1000,1000,1000
user8133507496979627190,1000,1000,1000
user501255369954698209,1000,1000,1000
user1731060037012891200,1000,1000,1000
user7344781853204421165,1000,1000,1000
user6509059241864383862,1000,1000,1000
user776107797007220709,1000,1000,1000
user1456207609960368700,1000,1000,1000
user895337425672853897,1000,1000,1000
user59614814332816594,1000,1000,1000
user6049110588601115289,1000,1000,1000
user3816795181633525880,1000,1000,1000
user4377665365921040683,1000,1000,1000
user5213387977261077986,1000,1000,1000
user5948189057576869059,1000,1000,1000
user8180504464544458468,1000,1000,1000
user4652517792973563183,1000,1000,1000
user6783911668916906362,1000,1000,1000
user675186265982974479,1000,1000,1000
user2907501672950563888,1000,1000,1000
user8521223489142093853,1000,1000,1000
user7685500877802056550,1000,1000,1000
user400333838930451979,1000,1000,1000
user2632649245898041388,1000,1000,1000
user2071779061610526585,1000,1000,1000
user1236056450270489282,1000,1000,1000
user4872668952663442601,1000,1000,1000
user2640353545695853192,1000,1000,1000
user3201223729983367995,1000,1000,1000
user4036946341323405298,1000,1000,1000
user7124630693514541747,1000,1000,1000
user9089797973227420460,1000,1000,1000
user3476076157035890495,1000,1000,1000
user7960353304854579050,1000,1000,1000
user6557394445671337919,1000,1000,1000
user8789709852638927328,1000,1000,1000
user4043312404879094323,1000,1000,1000
user4879035016219131626,1000,1000,1000
user6282542018618815419,1000,1000,1000
user8514857425586404828,1000,1000,1000
user7953987241298890025,1000,1000,1000
user7118264629958852722,1000,1000,1000
user1009539227024920839,1000,1000,1000
user3241854633992510248,1000,1000,1000
user2680984449704995445,1000,1000,1000
user1845261838364958142,1000,1000,1000
user5439905200506646429,1000,1000,1000
user3207589793539057020,1000,1000,1000
user2406132022652472945,1000,1000,1000
user4604182589166609126,1000,1000,1000
user7733836081609010607,1000,1000,1000
user8480592585132951600,1000,1000,1000
user2866870768941421635,1000,1000,1000
user3702593380281458938,1000,1000,1000
user7458983654556488107,1000,1000,1000
user8755445012185474100,1000,1000,1000
user9130428877236562713,1000,1000,1000
user8294706265896525410,1000,1000,1000
user2185980862962593527,1000,1000,1000
user4418296269930182936,1000,1000,1000
user3857426085642668133,1000,1000,1000
user3021703474302630830,1000,1000,1000
user4263463564568973741,1000,1000,1000
user2031148157601384332,1000,1000,1000
user3582573658590145633,1000,1000,1000
user3427740953228936438,1000,1000,1000
user4204511173795992543,1000,1000,1000
user6436826580763581952,1000,1000,1000
user6396195676754439699,1000,1000,1000
user7231918288094477002,1000,1000,1000
user3929658746743470043,1000,1000,1000
