Key,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100
user2528598084314492139,1787,3448,4419,5907,7076,8748,8419,11076,11871,13354,13606,14485,15305,16574,18269,18657,19013,20805,21561,21932,23203,24117,25360,25666,27161,28190,29420,29503,30987,31235,32203,32626,33686,34678,34596,35366,36350,35907,37107,37677,38886,38868,39615,39824,40526,40919,41873,43000,42469,42712,44135,43842,44448,44865,45916,45270,45690,46921,47303,47231,47591,47688,48127,49356,49231,49442,49621,49448,50039,50499,50839,51001,51925,52033,52432,52593,52967,53048,53647,53262,53923,54298,54925,54803,54619,54666,56242,55044,55897,55993,56447,56270,56613,57185,57114,56141,56873,55813,58283,57799
user2654753737047954800,1875,3349,4603,5907,6674,7713,9222,10602,11785,13276,13659,14617,15765,16770,18273,19249,19789,20804,21553,23132,22897,23889,25568,26862,27055,28211,29243,30235,30095,30885,32648,32701,33783,34041,34855,36099,35842,37158,37626,37912,38865,38996,40064,39980,41158,41041,41937,42316,43097,43150,44295,43464,43975,44977,46002,45736,46919,46728,46849,46992,47915,47720,48839,49111,48685,48607,49326,49785,50258,50789,51316,51050,51666,51467,51274,53324,52722,52953,53281,53687,53920,53695,54673,54131,54977,55078,56558,55823,56268,55577,56005,55966,56107,56318,56653,56530,57015,57503,58280,57799
user3005965046708406443,2079,3835,4528,5785,6871,8040,9119,10803,11378,12957,13510,14504,15389,16565,18232,18521,20417,20862,20967,22667,23805,24328,25745,26860,27649,28092,29217,30073,30249,31254,32148,32541,33646,34393,35091,36307,36144,36723,38549,38209,38951,39303,39258,40173,40032,41355,41539,42713,42669,42791,43981,43475,44221,45195,45462,45389,45750,46536,46218,47206,47805,48690,49329,49059,49109,49341,50091,50157,50353,50818,50512,50308,51915,52347,52179,52193,53013,52990,53348,53473,53469,54833,54585,55284,54679,55462,55590,55409,55388,56242,55861,56402,56304,57105,56735,56318,57259,57819,57612,52217
user7798594575425540382,1582,2836,4617,5795,6768,8460,9720,11098,11791,12745,13541,14527,15395,16867,17528,18413,19695,20566,21172,22747,23494,24692,25595,25864,27130,27420,29600,29708,30886,31144,32359,32061,33694,30948,35580,35906,35799,37059,38089,38120,38702,39087,39747,39854,41377,40922,41503,43226,42892,42829,43508,43581,44580,45282,45851,45579,46203,47195,46877,47138,48188,48029,48863,49279,48473,49484,50175,49548,49632,51345,50710,50612,51358,51665,52279,52826,52836,53562,53300,54202,53869,54507,54563,55302,54963,55121,54745,55919,56260,55643,55859,56218,56427,56582,56719,56914,56187,56701,57609,57960
user6988884361524701841,2179,4240,5010,5787,6961,8048,9606,10322,11850,12253,14008,14992,15798,16674,17454,18815,19863,20008,21577,22730,23421,24256,25311,26158,27249,28512,29008,29799,30291,31349,31718,32754,33542,34430,34999,35051,35944,36444,37947,38440,38803,39277,40337,40590,41468,41493,42455,41909,42595,42538,43423,44126,44409,45026,45617,45064,46332,47132,47316,47601,48103,48215,48581,48755,48974,48899,49671,49985,50431,51407,50778,51498,51106,51282,51950,52596,52702,53411,53704,53555,54445,54680,54414,53814,54781,54951,55022,55793,56140,55248,56391,55925,57044,57128,57443,56735,56937,56963,57561,52522
user8174698361500909891,2288,3253,5106,5894,6781,8261,9726,10763,11476,12962,13610,14739,15685,17381,17542,18428,19859,20290,21559,22151,23814,24129,25200,25926,27036,28147,28814,29407,31074,31369,31798,33166,33514,34199,34814,36268,36142,36049,38148,37959,38552,39173,39758,40074,40746,41747,41380,42737,43524,42739,42773,43790,44208,45053,45150,45620,46017,46599,46818,47285,47736,48617,47516,48728,49451,49075,49757,49873,50039,51181,50056,51480,51613,51522,47567,52943,52908,53897,53802,53893,54189,54356,55149,54616,54378,54887,55038,55889,55662,55605,56174,55830,56343,56804,56595,56903,57000,57820,57484,57935
user6419968232145076669,1874,2943,4822,6002,6397,8343,9418,10683,11876,12931,13736,15084,15403,16563,17314,18326,19104,20762,21178,22338,23124,24901,25268,26414,26778,28134,28893,29774,30775,31673,32323,33164,33927,33948,35554,35765,36256,36963,37278,38463,38404,38854,40665,40458,40589,41146,41796,42518,42685,38319,43303,43246,44944,45417,45070,45756,46895,46256,47047,47606,47895,48031,48446,48874,48415,48936,49507,49862,51168,50726,51133,50325,51733,46750,52218,51828,52543,53390,53923,53903,54522,55169,54369,54574,54700,54933,55434,55547,55188,55605,56167,56586,56083,56762,56179,56613,57216,57601,57533,57373
user874912816059361829,1784,3237,5008,6001,6563,7744,9532,11095,12283,12954,13350,15407,15385,17245,17661,18430,18990,20091,21788,22980,23608,24236,25521,25849,26652,28825,28590,30186,30488,31482,31864,33326,33272,35100,35135,35902,35876,37424,37892,38713,38804,39084,39413,39721,40627,41152,42000,42486,42790,42980,43415,43749,44245,44884,45612,46749,46193,46669,47043,47109,47684,48100,49255,49020,49167,49772,49983,50083,50005,50431,50846,51687,51334,51575,51991,52901,52286,52798,53648,53641,53677,54182,54657,55221,55093,55015,55647,55635,55756,56032,55705,55523,56753,56755,56615,57185,56803,57703,57533,57388
user5806854937761322459,2078,3143,5023,6280,6876,8053,8924,11474,11974,13357,13527,14720,15777,16670,18797,18659,19421,20397,22167,23158,23153,24303,25283,25961,27234,27848,29086,29512,30382,31445,32540,33113,33804,34068,34553,36246,36146,37648,36905,38841,34636,39482,39874,40379,40944,41554,41654,42829,42799,43084,43800,44372,44750,44886,46062,45719,46563,46629,46943,47491,47910,48139,48045,48860,48820,49370,49467,50081,50435,50743,50730,51267,51891,51304,52327,53024,53176,52834,53510,53329,53756,53637,54729,54878,54054,54768,55515,55541,56240,54811,56061,56622,56626,56236,56220,56905,57316,56930,57603,57582
user6505711296087238960,1879,3150,5025,5792,7375,7538,9403,10318,12063,12774,13864,15027,16098,16390,17419,18399,19703,20190,21189,22868,23638,24297,25806,26546,26717,28435,29513,29815,30779,31180,31675,32604,33460,34412,35281,35814,36525,36701,37849,38395,38924,39973,39591,40451,41008,41214,41998,42488,42996,43022,43702,44116,44079,44924,45477,46580,46271,47236,42514,46580,47384,48369,47678,48772,49656,49691,49166,50201,50422,49709,50968,51561,51082,52228,51666,52461,52743,53152,53543,54205,54021,53647,55011,54788,55896,54581,55768,55834,56003,55725,55560,55969,56395,56487,57027,57034,57626,56917,57424,57936
user5947069136552588163,2375,3547,4927,6797,6688,8051,9704,10593,11752,13051,14050,14589,15560,16561,17940,18637,19090,20587,22079,22626,23640,24919,24893,26360,27350,28538,29017,30169,31240,30775,33472,32631,33859,34689,34960,35464,36144,36557,37730,38004,39090,39162,39410,40244,41156,41484,42452,42527,42732,42833,44059,44209,44772,45056,45628,45617,46080,47066,46800,47071,47683,48293,48624,48858,49213,49586,49567,50005,50797,50132,51576,51327,51671,51936,51852,52641,52890,53813,53043,54008,54047,54543,54544,55135,54442,55348,55044,55987,56126,56606,56278,56533,56145,56575,56410,56679,56860,57291,56381,57519
user3117160547577627048,1773,3351,4921,6908,7185,8462,9299,10091,12053,12543,13432,14526,15921,16556,18165,18641,18761,20874,21478,22261,23770,24094,25261,26759,26930,28603,28561,29981,30529,31660,28798,32713,33680,34482,34882,36347,36281,36713,37830,37918,39715,38710,39694,39902,40977,41558,42061,42540,43307,42902,39856,43498,44722,44980,45450,45848,46468,45783,46828,47997,48275,47873,48990,49174,48914,49013,50293,49953,49790,50347,46037,50752,50673,51772,52826,52565,52811,53436,53810,53805,54297,54569,54889,54961,54533,54855,55534,55531,55217,55154,55670,56675,56476,57177,56921,56734,56877,56784,58008,58122
