ycsb_key,size
user3254805076321730181,74200
user5538928534776629432,59400
user3606358031276480389,61900
user3662292304270917464,57900
user9189381268009543911,85200
user6983856534211135595,56700
user7439119005455136487,59000
user3360194474147402209,61100
user2029249960847121105,38256800
user4052466453699787802,93400
user1310187308125554419,57400
user1205917831324163287,59300
user7890691885627693912,54600
user223271740516118489,62100
user7850837685521779789,62100
user4382693193234606929,64000
user7359960320286505104,56400
user2653633816023673904,60900
user3722458029382810558,57100
user7938248813704665638,57200
user417752148061097710,65300
user7345560128934403496,66000
user918220192552749640,52500
user7955107162323170921,56300
user1244880671092581982,110100
user7928876449666130276,56800
user2106947079697173027,56900
user461619485066625969,75500
user6845652044954892014,56500
user2540770250913729741,58700
user2584532357308929214,54200
user2380461270507572748,54900
user7093153838326092973,57000
user2178506695678321392,64000
user4580958176992414818,59200
user4338029481032968443,54900
user290258259085512270,55600
user4130163572549839724,61600
user3448165562842428506,50400
user1325365775207638358,65100
user4893093562276934669,58900
user5462009691656559841,60900
user7226672145563068873,65800
user1969967742075539128,60200
user3572081373527329375,62800
user6928263906510997085,78300
user5449277564545181791,55100
user7245198558422297714,59600
user2166894489591224238,89500
user3975547610579718211,59600
user3855758021401944575,57800
user1711973663641521911,59200
user8637323487248424022,116600
user2157522125552688876,60900
user2072557337340508916,56000
user7824265327570440579,60900
user6981398376944731920,55100
user2172700592634772815,57600
user4398991581340971764,55100
user1497628606995191070,59100
user667152138186561896,58900
user6895885445516109298,54100
user7448491369493671849,57200
user2627403103366633259,58700
user2140103816422043145,54700
user5109678460971827302,60700
user7965599447385987179,59900
user9084551830696012331,53000
user8879920783382515417,53900
user5361306475850155494,58300
user5448157643520900895,58600
user3756847771739474669,54700
user4304872744308098325,54300
user7104206083901049679,64400
user8087287233318024042,61300
user6405349725575133178,55900
user523919821616752069,52600
user776107797007220709,55400
user4959520120334188002,52300
user7666414504430687261,71600
user4257097501013284716,57500
user8059936599636702501,53000
user5849165723306886056,65300
user6132395495276873905,59900
user8214999437511451365,60200
user965890205237234463,66000
user8610532814079242929,60100
user3095834332157695967,80400
user5859658008369702314,55600
user5584245620805039366,59600
user7449611290517952745,76800
user2984420516070633479,57900
user1370694678531746078,58500
user6717038234955025678,57400
user8734448624764143798,57700
user733578696243815229,66200
user5203455652710402176,87900
user1661398617786006062,56700
user9083431909671731435,61000
user7736294238875414282,78200
user2774761641443570319,58000
user8164206076438093633,59200
user2830695914438007394,56400
user3111354444534078471,60400
user4800462362660415,92400
user5455083667588730368,72700
user8352320420427383829,58700
user106281953899047093,58100
user7058877180576941959,60800
user8301072329452214435,63800
user6998816686075377651,56800
user5295334647694713823,58700
user4950147756295652640,58200
user3281377434273069391,58600
user665813901944439117,58200
user1072399524087187387,58200
user2884277260776369580,59600
user9150305343633612119,58200
user364949077452717855,58700
user8878240901846094073,62500
user6982518297969012816,56900
user5201215810661840384,58100
user8291358320119380508,61700
user5438785279482365533,54900
user4297728405022426969,58300
user8584862061934342732,59500
user7031413462288107321,115900
user8832363855305543691,69900
user8835711801082688593,57700
user6905599454848943225,71600
user4302974547553835098,56400
user1963041718007709655,64700
user5950087254331132286,103000
user71786980932054196,53800
user993800799430696452,59000
user3409544368368308376,57500
user188446939550524813,61100
user4883721198238399307,56700
user4867982770644174920,61700
user5977437888012453827,53400
user4464858178886084649,58400
user5449059249327339908,62100
user524479782128892517,73000
user1353058054183258464,57600
user288030234332648264,63400
user1523081043922249384,62400
user6993788858761811405,58300
user916321995798486413,62500
user8407021687790026911,57200
user2253527342044127756,61500
user2071779061610526585,96700
user6514865344907932439,56400
user4483054763746712711,56400
user1787554270519468723,64700
user6856922605747690603,101100
user7575425297957116841,66700
user1904214229137939340,75500
user6720056352733569801,59200
user1051633269179396754,66100
user2905273648197699882,57300
user8708777872619243601,62100
user8213661201269328586,57600
user7225333909320946094,55600
user5145623182961701874,62400
user5498172728864276296,59600
user5674456551548627455,58000
user1471386077042452639,62000
user4756787269774954315,60500
user5003729102634014826,58300
user6258209502716038001,60000
user4157514206231161265,52700
user7065243244132630984,55700
user6862168748279098732,60100
user7549754545812216644,57000
user4634321208112935121,57500
user263685901134173060,57000
user3712525704832134748,59300
user349645708467423033,56700
user1914706514200755598,56000
user2030588197089243884,57100
user7699011280643416931,59100
user5838891753461911681,65200
user4768399475862051469,60400
user5228908089637460490,58700
user8355213636302717069,110100
user2638455348941589965,72200
user5881762499519615726,68300
user5839233398756210246,56600
user2563434702575783601,59600
user759249448388715426,79400
user9046148951439734084,57000
user2986318712824896706,103300
user7268982931108632470,70400
user2181294680943325846,91400
user7554659043049326208,110100
user25338156583665580,72800
user8381569250862968597,66500
user2754896992342218699,58500
user2997370958399853412,58500
user8985528496426029328,61000
user6999936607099658547,85600
user2347191449175189533,58500
user5249332699250952558,87100
user301310504660468976,84000
user2111861822403226176,57300
user2542450132450151085,59700
user8707657951594962705,92700
user1342005808608301758,64400
user4454252809215755294,58700
user3931556943497733270,79600
user7994629962603730064,59300
user4384031429476729708,67600
user3485230205856583974,61100
user1820151046732198393,63800
user8749638909141925523,58000
user6740822607641360434,63100
user241923055278558213,56600
