ycsb_key,size
user1940937226857796243,98900
user2584532357308929214,98600
user1934352848084265335,95400
user1946525014683502937,101900
user7787542329850583676,97100
user1669432745582418645,102000
user5509566619733531567,103300
user993240838918556004,101000
user2791619990062075602,97300
user1380408687864580005,100300
user2880929314999224678,103000
user3327037737422532091,101200
user8907489732281678841,101400
user1504542813767322757,104200
user6064849016195339676,94800
user451468845298108276,100700
user2030028236577103436,101800
user4844758358469980612,97000
user2402224116363187595,102400
user4002338283748899304,103200
user1622322693410074270,99800
user8505485061547869466,96600
user5017569333473975986,99100
user2372975285927602827,95900
user8379889369326547253,102200
user8130489379201083067,102400
user3564607206243057240,101900
user4400889778095234991,98400
user1116266861092715646,98000
user6845870360172733897,102000
user6456816131768144455,96400
user2293268457542528782,106400
user1061347278512230681,99000
user1568741347071712084,97400
user352558595635638370,97300
user4142335739149077326,106200
user3524524445450357649,95700
user979400608078594844,99000
user7038339486355936794,102200
user9114130489130197878,100700
user1309627347613413971,99000
user1674678888113826774,100300
user8554380225866963971,98300
user6869094772346928205,105600
user2781905980729241675,95600
user5332617605926711174,96000
user944905635111601947,101100
user7246536794664420493,97100
user617697013355326943,98200
user8396747717945052536,101900
user7068809505127617769,102900
user165782487888470953,102500
user4519217800954429166,100600
user49122529270000336,98700
user3632588743933521034,100100
user4404797684384520341,99900
user4655865738750708085,100400
user5788098392388553949,97800
user4166668255051854744,97000
user5741548300728350022,99900
user6998816686075377651,101100
user2188220705011155319,92300
user7675226907957082175,97700
user5096168058130466921,99900
user4156954245719020817,101800
user3177781002591331804,99000
user369075298959845088,104300
user4051906493187647354,98700
user370755180496266432,97200
user6506831217111519856,95800
user4803224276827645145,100700
user5008975245165422955,108100
user1286289850831706566,101200
user5148754385347759094,101600
user8032804281173222843,98300
user223271740516118489,102400
user5785870367635689943,103600
user6464737174957043941,100100
user8175818282525190787,97100
user7959793344342438602,102300
user1654814239012475154,100000
user4464858178886084649,104700
user3805182975546428726,99700
user6510957438618647089,104200
user468658593741968539,104600
user6406687961817255957,95200
user781135624320786955,101300
user1509788956298730886,101400
user779455742784365611,100300
user4201163228018847641,103100
user3379840808030911946,94600
user4180178657893215125,96300
user7219746121495239400,96500
user3942609189072689976,109000
user1132565249199080481,96900
user2503487292681732390,97800
user869325028233655135,97600
user2986100397607054823,101500
user7822927091328317800,100100
user6894205563979687954,97800
user7665294583406406365,97300
