ycsb_key,size
user3826167545672061242,100300
user5691314900167132738,99700
user990452853653551550,102000
user2046326624683468271,99400
user773649639740817034,102200
user5329829620661706720,104400
user7093932114056075304,95200
user759249448388715426,96000
user7229460130828073327,100900
user6878248821167621684,98700
user5811541119780590140,98600
user8527247907403484313,102400
user4515651539959442381,93800
user986326632146424317,101100
user8738586663566968817,102700
user7943494956236073767,96400
user4630973262335790219,97800
user6053018494890400639,104900
user4404237723872379893,102300
user4872108992151302153,98500
user643709410794525705,101600
user7923630307134722147,99800
user3449285483866709402,102200
user4866862849619894024,104500
user3343896086041037374,100000
user6062950819441076449,94900
user7345341813716561613,107000
user4509845436915893804,101000
user6395635716242299251,100800
user8536961916736318240,98400
user8531155813692769663,101900
user3599432007208650916,109300
user8994122584734582359,104800
user3825949230454219359,98100
user4530051731311543989,100600
user7239952415890889585,98300
user2282216211967572076,100800
user527827727906037419,107200
user2765047632110736392,101400
user4993018502353356685,99700
user4756227309262813867,98500
user2759801489579328263,99600
user7466469639136458028,100100
user2876024817762115114,101400
user7355274138267237423,103100
user1010099187537061287,104800
user2172140632122632367,100700
user764837236214422120,103900
user8290580044389398177,101200
user633995401461691778,100600
user1005413005517793606,100500
user5335075763193114849,104800
user1101088394010631707,101000
user8637105172030582139,97800
user5802728716254195226,101400
user3233260545683957217,94200
user291596495327635049,98900
user4765941318595647794,103700
user281664170776959239,93100
user6535289954521424507,100000
user9090357933739560908,103600
user6882935003186889365,100500
user2167454450103364686,102300
user8159738209636667835,96900
user5566279168457950973,102500
user2417744228739570099,94100
user7697673044401294152,101800
user9119376631661606007,100800
user6772299462829809208,95600
user9115250410154478774,100500
user6742720804395623661,100100
user3801616714551441941,97900
user4293602183515299736,102600
user6048332312871132958,103100
user3831195372985627488,97800
user5802168755742054778,98900
user6867756536104805426,100600
user9221199768492291250,99100
user5590611684360728391,100200
user3222768260621140959,93700
user6979170352191867914,99700
user8747959027605504179,96400
user2754896992342218699,104300
user6168558532484590360,100500
user7692645217087727906,101400
user6390949534223031570,102300
user6752093168434159023,99200
user6858042526771971499,98100
user4173034318607543769,99800
user3122406690109035177,105200
user276977988757691558,98300
user402791996196855654,98800
user4283669858964623926,96400
user6294714185218053021,106000
user3951203277381243007,104600
user4409702181621629905,99900
user7471155821155725709,101300
user2177168459436198613,98500
user4876795174170569834,105300
user9100071943072394835,100100
user1950651236190630170,107500
user8632978950523454906,99100
user3936803086029141399,102100
user7928876449666130276,104400
user7677466750005643967,102200
user2528939729608790704,103100
user3237728412485383015,102900
user3001497179906980645,107600
user3685735031662953655,104900
user5581239320322193029,106100
user4760913491282081548,96800
user5344448127231650211,99900
user3464245635730951458,104400
user9220858123197992685,96500
user5561033025926542844,97900
user3806302896570709622,104200
user7350806271465811625,99400
user8502137115770724564,103500
user55146947531390796,104200
user6988884361524701841,102300
user5927982763181218874,102400
user1357744236202526145,101000
user7089245932036807623,103300
user5585365541829320262,93800
user2307108688382489942,104700
user6068196961972484578,100300
user5933010590494785120,104500
user8859154528474724784,101500
user2991564855356304835,104800
user3710067547565731073,93600
user5580679359810052581,105000
user1467819816047465854,102500
user7813213081995483873,101400
user3011211189239814572,97200
user9221418083710133133,102700
user1251794877864713669,100000
user2056600594528442646,103600
user1096402211991364026,97500
user7235266233871621904,100000
user4525023903997977743,96600
user5223880262323894244,98500
user6757120995747725269,104800
user185428821771980690,105500
user1463133634028198173,99100
user6520889763169322899,103200
user2644821412497278990,95300
user8164424391655935516,100500
user5364094461115159948,99800
user6873220993854055438,100700
user1684623029960200370,94800
user880377273808611841,102800
user7586477543532073547,97000
user8743272845586236498,100300
user392299711134039396,100200
user7576763534199239620,99300
user8878800862358234521,102000
user417192187548957262,99500
user4886509183503403761,98500
user9100290258290236718,101300
user3700135223015055263,103500
user4424102372973731513,101700
user2895329506351326286,104200
user2288022315011120653,103900
user5107998579435405958,103300
user2880710999781382795,109900
user4413610087910915255,96900
user2654753737047954800,101300
user3016457331771222701,105000
user663574059895877325,104100
user1116266861092715646,99000
user7354714177755096975,100900
user5912804296099134935,99700
user7123510772490260851,97000
user3710627508077871521,105100
user3936243125517000951,99200
user1704269363843710107,103200
user995139035672819231,106300
user5692093175897115069,101300
user5821815089625564515,99800
user6641239312859236983,96400
user6767053320298401079,101400
user8285893862370130496,100700
user8622704980678480531,99500
user8265687567974480311,99300
user64860956864224723,106500
user8521783449654234301,93200
user8048884354061745795,98300
user4746854945224278505,100700
user8873773035044668275,98300
user8507383258302132693,103600
user4997144723860483918,102800
user5218634119792486115,98500
user8064062821143829734,99800
user7948741098767481896,96300
user1598320005505897631,99100
user398105814177587973,104900
user3458657847905244764,95500
user5812101080292730588,100400
user5122958731299648014,100400
user8752645209624771860,101600
user6405349725575133178,99000
user8517097267634966620,101200
user6636553130839969302,97600
user2186540823474733975,103200
user5701465539935650431,97500
user407478178216123335,104000
user306556647191877105,102200
user5686287072853566492,96700
user8762919179469746235,94700
user3368228601943814792,97000
user2519225720275956777,97000
user8858594567962584336,101400
user8758232997450478554,99600
user2745182983009384772,102600
user8526469631673501982,106800
user2774761641443570319,102000
user5923296581161951193,101600
user5822033404843406398,102900
user1950091275678489722,101700
user1468379776559606302,104300
user3362982459412406663,100300
user8964543926300396812,102700
user5947069136552588163,98300
user3584813500638707425,98100
user8280866035056564250,99000
user6390389573710891122,104000
user5817128907606296834,94300
user3468931817750219139,103300
user6173586359798156606,106400
user8632637305229156341,102200
user7682712892537052096,99700
user2287803999793278770,97000
user5696779357916382750,99100
user1005631320735635489,98900
user4539424095350079351,101400
user1819809401437899828,99600
user4876576858952727951,101700
user1236834726000471613,103200
user2513979577744548648,99200
user2523911902295224458,103500
user5455083667588730368,102800
user2629861260633036934,102300
user6188764826880240545,103800
user4862176667600626343,96800
user8295266226408665858,102500
user6993788858761811405,98600
user3102200395713384992,104800
user2750429125540792901,100300
user5586143817559302593,108600
user2162208307571956557,92900
user4302974547553835098,108600
user7692426901869886023,95500
user1824837228751466074,99700
user292156455839775497,101600
user2755675268072201030,104200
user5219194080304626563,101600
user4520337721978710062,98200
user4751541127243546186,98800
user4524463943485837295,100300
user5243526596207403981,96700
user3232482269953974886,99000
user1578455356404546011,103300
user6419968232145076669,98700
user6279754033353810965,100500
user8411147909297154144,99700
user4163320309274709842,100700
user1714201688394385917,96400
user4992116896546917672,106100
user8276179853037296569,102000
user1246548735333305540,109300
user8989436402715314678,98000
user1579233632134528342,98400
user4168006491293977523,101800
user4057152635719055483,101000
user5012323190942567857,103500
user8160298170148808283,103300
user8155611988129540602,101600
user995698996184959679,101900
user4408923905891647574,97900
user4283888174182465809,101400
user2740496800990117091,100500
user3589717997875816989,98100
user2156962165040548428,104700
user4741608802692870376,98400
user6622152939487867694,108200
user884845140610037639,99100
user8049444314573886243,100200
user6516203581150055218,100700
user5696219397404242302,101800
user7581791361512805866,99100
user2639575269965870861,103800
user7099738217099623881,99500
user4168348136588276088,103300
user6053236810108242522,100100
user4394523714539545966,98700
user5113586367261112652,102400
user1472505998066733535,104900
user3478864142300894949,95100
user311242829211144786,105400
user8415834091316421825,99700
user7687959035068460225,100300
user523359861104611621,100400
user5807414898273462907,107400
user7707045408439829514,103000
user7822927091328317800,101500
user528046043123879302,104400
user6395075755730158803,104200
user4882382961996276528,103100
user7823487051840458248,95600
user8285552217075831931,98400
user5831747414176240325,104200
user3956449419912651136,100500
user4153387984724034032,100400
user3117720508089767496,103000
user1699801497042284309,99400
user7461223496605049899,100400
user6289686357904486775,104400
user2061505091765552210,98000
user5797482573722787097,102600
user6867974851322647309,97800
user517553758061063044,100300
user4038066262347686194,98700
user990234538435709667,100500
user4770627500614915475,97500
user7104206083901049679,105600
user2398657855368200810,95700
user6299400367237320702,102400
user4419416190954463832,108900
user6737474661864215532,105500
user3459217808417385212,98200
user9004054909285258169,102400
user3820703087922811230,99400
user296624322641201295,103700
user7244638597910157266,94900
user6872442718124073107,100700
user6399761937749426484,103600
user6174364635528138937,100700
user7934122592197538405,101900
user6164213995759621244,102800
user2181854641455466294,101700
user9115468725372320657,100200
