ycsb_key,size
user4394523714539545966,60100
user2029249960847121105,38212900
user6647263731120627443,65600
user3612164134320028966,62200
user778895782272225163,59000
user576162931712991476,62700
user5848045802282605160,79800
user1519286222240477131,55300
user2527259848072369360,58100
user3029189458882600751,63100
user3991504353391784481,77900
user741612824040227812,62600
user994360759942836900,55700
user3021703474302630830,58300
user853586600639430748,64000
user1835889474326422780,76000
user3528319267132129902,58000
user891989479895708995,56700
user1467819816047465854,64400
user5531224234978817628,56300
user6612208797641494098,61600
user5348915994033076009,57600
user7110230502162440139,54700
user4735242739137181351,68100
user1856874044452055296,75100
user65420917376365171,54000
user9213153823400180881,57900
user5371798760912971752,56400
user594472601181132635,56000
user3552435039643819638,54000
user4291922301978878392,51700
user5710619588756343910,56800
user5926862842156937978,57500
user540218209723116904,60400
user1004853045005653158,62800
user3733851920252065829,15732900
user2014289808982879049,61800
user8709897793643524497,62600
user5104432318440419173,54200
user4063737014492586391,58800
user8688571578223593416,59200
user1449281585892539227,54300
user4304094468578115994,56600
user7908670155270480091,73200
user5356620293830887813,51400
user6047772352358992510,64400
user1325147459989796475,59700
user3974987650067577763,55000
user8401993860476460665,73800
user5994409321238472207,58600
user6504031414550817616,60500
user604404925731808445,63900
user1635167905128965417,58100
user3677470771353001403,56800
user4619361056248693065,58000
user8083939287540879140,63800
user2402784076875328043,57700
user7186589384770369282,54800
user4858598589309941772,62800
user2632089285385900940,65600
user6882375042674748917,58800
user5292981721038638934,58700
user1714201688394385917,57500
user8821311609730586985,77800
user24230052855082470,57000
user7692426901869886023,63200
user5207363558999687526,63300
user7420580775300209860,64800
user7477180239417116169,78100
user2164436332324820563,57500
user2393971673348933129,71500
user3573201294551610271,56900
user6656417779941320922,546800
user2656651933802218027,60200
user1372922703284610084,97800
user6657537700965601818,92900
user2293828418054669230,65700
user4816847764276518623,74700
user4406135920626643120,62200
user1699583181824442426,60100
user512307615529654915,78900
user2424670252807399572,81500
user2558748520556515920,57400
user8366938926997327320,58000
user8874114680338966840,57100
user523919821616752069,55700
user3332283879953940220,60600
user5923856541674091641,55500
user8969230108319664493,68900
user4368841145098947983,73800
user6428232492455028921,57700
user7564933012894300583,60500
user3378172743790188388,61900
user5134010976874604720,58100
user5699567343181387204,55200
user2997930918911993860,58100
user3123184965839017508,63100
user5916930517606262168,61100
user2861064665897873058,51500
user6209201253789430399,58900
user7065243244132630984,57700
user2776659838197833546,60300
user3764208854416233707,65200
user2774761641443570319,58400
user2979952649269207681,57100
user3339769864533910141,55900
user6174364635528138937,80200
user5173533777155163863,58300
user2755115307560060582,54800
user2179626616702602288,56600
user6658315976695584149,63600
user3770014957459782284,54400
user1066033460531498362,70300
user759809408900855874,61200
user2618809015058080228,58500
user8742494569856254167,83600
user8428224573133501310,62100
user3596425706725804579,56300
user3711405783807853852,55100
user3590619603682256002,56300
user2538312093647326066,60500
user3128431108370425637,64700
user4770627500614915475,55500
user2653633816023673904,57400
user6767831596028383410,58800
user5450957446081603135,61200
user4949587795783512192,60000
user973034544522905819,61400
user8379889369326547253,58800
user6682100349381918905,62100
user2992124815868445283,59800
user7681033011000630752,75600
user7448491369493671849,57900
user7596969828594889805,67600
user5429961058660272833,56400
user8641791354049849820,61900
user2555730402777971797,58900
user2540551935695887858,60600
user5142835197696697420,59600
user5263963023116593835,77700
user4524805588780135860,60800
user7691866941357745575,58200
user8627172847479906329,59100
user3946517095361975326,70100
user1456767570472509148,72800
user8741934609344113719,57800
user5223101986593911913,68400
user5577331414032907679,65300
user5086454048797632994,55900
user8106156863298305649,59400
user4615234834741565832,75600
user6546342200096381213,62000
user5663622621191512632,58500
user29476195386490599,57300
user1310187308125554419,62800
user4283328213670325361,52700
user4873788873687723497,56300
user3195977587451959866,59200
user5457871652853734822,53500
user4181846722133938683,52800
user1279705472058175658,55000
user6143447740851830611,56900
user1093602409430661786,59500
user2362369916257273472,59000
user8336800308051001325,57500
user9110564228135211093,56600
user4118551366462742570,54600
user7756500533271064467,58600
user7655922219367871003,58100
user7596409868082749357,54400
user7641738771406857077,56700
user5145063222449561426,53300
user3321231634378983514,56600
user4277522110626776784,52300
user6168340217266748477,53800
user3925532525236342810,55300
user1620424496655811043,62200
user3632588743933521034,83100
user8507383258302132693,61900
user6032033924764768123,58500
user523359861104611621,77900
user6112405944272311402,80500
user2908061633462704336,60400
user3447947247624586623,56100
user2651965751782950346,57100
user6141207898803268819,76000
user2175488577899777269,55100
user6958733925282678060,91200
user4405575960114502672,143800
user5312411311531060989,65400
user5123518691811788462,64700
user514535640282518921,62200
user8438498542978475685,54600
user994920720454977348,61100
user2047446545707749167,84800
user698410678157168787,58800
user4950147756295652640,57100
user6878248821167621684,85200
user2992684776380585731,78200
user23670092342942022,59300
user7565711288624282914,56300
user5107998579435405958,62700
user7214499978963831271,66300
user1815123219418632147,59200
user5700127303693527652,57900
user2480044565289696199,60000
user5549980780351586138,60400
user3331505604223957889,58600
user7324575558808770980,58400
user5146401458691684205,69800
user2949035754592899355,55700
user1156909582397555685,54700
user2845874381520091333,57400
user7834539297415414954,55600
user7817120988284769223,56900
user7538360654942961373,81200
user1182133458637828531,77500
user9074059545633196073,70700
user7050843052780529376,53400
user733578696243815229,74300
user3981353713623266788,71400
user7685500877802056550,51000
user5752153670398679377,52500
user5423606812400281594,52800
user5124638612836069358,58400
user4328657116994433081,54900
user8652843599624806526,52400
user769741733451531684,75700
user3238288372997523463,56800
user9005953106039521396,61000
user5395696218206819605,56700
user2337259124624513723,58700
user1495730410240927843,70000
user6959853846306958956,56200
user7257370725021535316,59700
user5927982763181218874,57100
user2739936840477976643,58300
user3192399509161275295,53100
user452247121028090607,56900
user654761656369482411,70300
user5498732689376416744,56900
user6767053320298401079,90400
user8225273407356425740,59500
user4381791587428167916,93400
user7319889376789503299,57500
user1975213884606947257,69700
user1851067941408506719,55400
user947363792378005622,58300
user6184078644860972864,58000
user8669141987731171361,63300
user2584314042091087331,160900
user1823157347215044730,62400
user5428852954931689723,59500
user1931004902307120433,53500
user6068196961972484578,56400
user5394244897357183729,68500
user7428285075098021664,67900
user8159738209636667835,57500
user6065408976707480124,54100
user6065968937219620572,54600
user3454531626398117531,74400
user3002398785713419658,56600
user630977283683147655,55800
user7714531393019799435,63700
user3116040626553346152,55200
user6036938422001877687,55600
user643149450282385257,58400
user8880139098600357300,59700
user6038058343026158583,61100
user1588387680955221821,55600
user3084003810852756930,88900
user7176657060219693472,74900
user4992458541841216237,53900
user6132395495276873905,59600
user3820921403140653113,86600
user2237675829842390272,93000
user2241242090837377057,113100
user6511517399130787537,61100
user5757399812930087506,57900
user3272223385452375912,72400
user6483606804937325548,61200
user7114138408451725489,61200
user4745175063687857161,64800
