ycsb_key,size
user7923630307134722147,144100
user8984750220696046997,144100
user3570413309286605817,143600
user75353241927040981,144700
user3584813500638707425,144000
user3810989078589977303,143400
user4881823001484136080,146100
user5580337714515754016,144400
user5691314900167132738,144200
user1693995393998735732,144900
user2408030219406736172,144100
user1473065958578873983,144400
user1463133634028198173,144600
user8421080233847829954,144200
user5329269660149566272,144700
user8179944504032318020,143500
user6983856534211135595,144200
user4756568954557112432,144600
user8044416487260319997,144100
user8748518988117644627,143100
user7948741098767481896,144400
user1574547450115260661,144000
user4303534508065975546,144200
user3097514213694117311,144600
user6647045415902785560,145200
user7354714177755096975,144300
user6169460138291029373,144500
user5806854937761322459,144700
user8049662629791728126,144200
user6983296573698995147,142500
user2880710999781382795,144200
user3826167545672061242,144300
user1101088394010631707,144700
user4177720500626811450,144500
user4403896078578081328,144100
user8411707869809294592,144400
user6284221900155236763,144700
user2056818909746284529,144000
user5686287072853566492,144100
user2302422506363222261,143900
user8652283639112666078,143700
user4153387984724034032,144300
user8536961916736318240,144300
user1116048545874873763,145100
user392299711134039396,142600
user3951203277381243007,144700
user7340655631697293932,144500
user6757680956259865717,144200
user5822033404843406398,144500
user1005413005517793606,144700
user1116266861092715646,142700
user8059376639124562053,144400
user8752645209624771860,144000
user4876576858952727951,144500
user9100290258290236718,144500
user2895329506351326286,145000
user2292708497030388334,144800
user4294162144027440184,144500
user3599991967720791364,144300
user5364094461115159948,144900
user2172140632122632367,144200
user2649725909734388554,144500
user6033932121519031350,143900
user2413276361938144301,145100
user9206239616628049194,144700
user7123510772490260851,144200
user1231930228763362049,145600
user5817347222824138717,144300
user4635099483842917452,144600
user6515985265932213335,144800
user4288356040983891607,144200
user2166676174373382355,144500
user1347251951139709887,142700
user6756779350453426704,144900
user1015345330068469416,144500
user5107780264217564075,144300
user7717537693502645772,144400
user4886509183503403761,144900
user7215059939475971719,144500
user1825055543969307957,144100
user7943494956236073767,144900
user9090357933739560908,144300
user3926870761478465589,144500
user3599432007208650916,144300
user5580679359810052581,145200
user7450949526760075524,144500
user8864400671006132913,144200
user5218634119792486115,144000
user1573987489603120213,144500
user8270933710505888440,144200
user4997922999590466249,145700
user7210373757456704038,145800
user8280647719838722367,144400
user417192187548957262,144500
user8512069440321400374,144400
user6873220993854055438,144100
user8618018798659212850,144800
user7350806271465811625,144500
user2759801489579328263,144500
user3932116904009873718,144300
user6063510779953216897,144300
user2277530029948304395,145300
user7692426901869886023,144000
user7711731590459097195,143600
user3122406690109035177,144300
user8266247528486620759,144900
user7239392455378749137,144500
user4520337721978710062,144400
user3338649943509629245,144700
user7475842003174993390,144600
user1251794877864713669,145300
user6038618303538299031,144400
user4887069144015544209,144100
user6988884361524701841,144200
user7798594575425540382,144500
user523359861104611621,143400
user5349475954545216457,145000
user3227454442640408640,144700
user7807966939464075744,144500
user6279535718135969082,144400
user9110004267623070645,144600
user4746854945224278505,144100
user6285000175885219094,144500
user3946517095361975326,144500
user5229126404855302373,144300
user4404237723872379893,141400
user1578455356404546011,144200
user518113718573203492,144300
user1824837228751466074,144400
user3584471855344408860,144900
user4760913491282081548,144600
user9119376631661606007,144300
user7456755629803624101,144100
user773649639740817034,142800
user4057152635719055483,144800
user7933562631685397957,142900
user8859154528474724784,144200
user7938248813704665638,146100
user4539424095350079351,144100
user3233042230466115334,144800
user1462791988733899608,143000
user663014099383736877,144000
user8305758511471482116,145000
user4987430714527649991,141200
user2760361450091468711,144900
user9210925798647316875,142700
user5927764447963376991,144500
user3719999872116406883,144200
user4765941318595647794,129000
user985766671634283869,144100
user6882935003186889365,142500
user5952315279083996292,144100
user8054348811810995807,143100
user8642911275074130716,144000
user5103872357928278725,129900
user70107099395632852,144300
user4187652825177487260,144400
user7813213081995483873,144600
user5802168755742054778,142900
user1367116600241061507,145100
user2861064665897873058,144300
user166342448400611401,145000
user8170012179481642210,141500
user6163872350465322679,144600
user7350587956247969742,144800
user512867576041795363,144100
user9215611980666584556,144300
user1819809401437899828,144000
user1955337418209897851,144600
user6279754033353810965,141400
user3575099491305873498,144700
user869884988745795583,144800
user35282298430039176,144200
user9221418083710133133,145500
user4042192483854813427,144200
user3705941326058603840,143300
user2156962165040548428,146000
user8627391162697748212,144600
user4978058350489114629,143400
user1593852138704471833,144400
user2056258949234144081,144200
user663574059895877325,143300
user1718887870413653598,144500
user8522343410166374749,143000
user7330941622364460005,144100
user8984408575401748432,146800
user8637665132542722587,144200
user6048332312871132958,144500
user4394523714539545966,144800
user5918050438630543064,142800
user8044976447772460445,144500
user1921072577756444623,142700
user633995401461691778,144900
user7702359226420561833,143800
user1583359853641655575,144200
user3458657847905244764,144700
user4046878665874081108,143900
user3016457331771222701,144300
