Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
26,run,10000,true,uniform,READ,1.6,45.8,7049525,419041618,147873689,144343485,49705451,2601244,49518506,0,0,0,699,51305,1180236922,574822684,7055479426,12239798142,1293090593,178266961,27583734624255,32867711801,4421018257,83138901,1,0,0,0,0,33613,2975.039419272305,100000,329.84382,153,115455,488,1042,100000
26,reference,10000,true,uniform,READ,1.6,45.9,15079,8138333,3491058,2805195,10119,1,0,0,0,0,699,51305,1180236989,574825784,7055479426,12239799846,1293090593,178266961,27583734624255,32867711801,4421018257,83138901,1,0,0,0,0,5353,18681.113394358305,100000,47.46653,31,12959,68,132,100000
26,clean-run,10000,true,uniform,READ,1.6,46,53,5020482,1888158,1868857,186736,1,0,0,4,385024,699,51306,1180523664,574832268,7055479427,12239840330,1293167730,178266984,27584049430210,32868108552,4421019247,83150777,1,0,0,0,0,30990,3226.8473701193934,100000,303.66008,143,136319,460,941,100000
26,avg-run,10000,true,uniform,READ,1.6,46,55,12244201,4821524,4753655,396738,16,444,0,4,385024,699,51307,1180528618,574832268,7055553284,12239877631,1293167730,178266984,27584354257871,32868576351,4421019412,83150777,1,0,0,0,0,27453,3642.589152369504,100000,268.51419,220,29599,352,485,100000
27,extend,10000,true,zipfian,EXTEND,4.6,46.6,8059556,438577825,156208576,152548509,53528269,2701288,53334439,0,0,0,699,51326,1182246294,574835425,7055736806,12240680812,1293452997,178275163,27594806893345,32880992796,4421725196,83150777,0,0,0,0,1,291972,342.4985957557574,100000,2912.26685,362,276479,14111,26351,100000
27,run,10000,true,uniform,READ,1.6,46.8,8828004,445085182,158465899,154773522,53529161,2701310,53335331,0,0,0,699,51326,1182294777,574865425,7056436643,12240734522,1293452997,178275163,27595193653386,32883537338,4422571834,83150777,1,0,0,0,0,35616,2807.726864330638,100000,349.89661,159,169087,502,1076,100000
27,reference,10000,true,uniform,READ,1.6,46.9,16791,8448247,3627287,2912654,10119,1,0,0,0,0,699,51326,1182294845,574868525,7056436643,12240736189,1293452997,178275163,27595193653386,32883537338,4422571834,83150777,1,0,0,0,0,5317,18807.59826970096,100000,47.17718,29,15447,66,128,100000
27,clean-run,10000,true,uniform,READ,1.6,47.4,53,4990957,1963558,1943913,193188,1,0,0,4,385024,699,51327,1182760787,574882434,7056436644,12240777465,1293580436,178275177,27595516632163,32883909854,4422572821,83162644,1,0,0,0,0,31796,3145.04969178513,100000,311.80074,137,114303,473,981,100000
27,avg-run,10000,true,uniform,READ,1.6,47.4,55,12185908,4908583,4840023,403201,5,0,0,4,385024,699,51328,1182766343,574882434,7056512969,12240815902,1293580436,178275177,27595830588464,32884378342,4422572875,83162644,1,0,0,0,0,29617,3376.439207212074,100000,290.08839,239,22655,378,528,100000
28,extend,10000,true,zipfian,EXTEND,3.9,64.2,9827216,465067945,167123358,163295951,57497202,2801354,57296718,0,0,0,699,51348,1184526903,574885489,7056883378,12241672557,1293882609,178288682,27606655067680,32897152139,4423233706,83162644,0,0,0,0,1,311850,320.666987333654,100000,3111.14683,362,216831,14623,28063,100000
28,run,10000,true,uniform,READ,1.7,48.5,10909206,472839275,169344195,165484818,57498062,2801376,57297589,0,0,0,699,51348,1184576307,574918608,7057526937,12241727979,1293882609,178288682,27607162292095,32899898573,4424439248,83162644,1,0,0,0,0,34024,2939.1018104867153,100000,333.73771,163,114367,504,1086,100000
28,reference,10000,true,uniform,READ,1.7,48.5,18519,8758145,3763516,3020113,10119,1,0,0,0,0,699,51348,1184576373,574921608,7057526938,12241729676,1293882609,178288682,27607162332422,32899899012,4424439252,83162644,1,0,0,0,0,5113,19557.9894386857,100000,44.84323,31,16431,60,126,100000
28,clean-run,10000,true,uniform,READ,1.7,48.9,53,5033240,2015322,1995677,199865,1,0,0,4,385024,699,51349,1185054054,574933066,7057526939,12241772383,1294009831,178288701,27607496609222,32900284961,4424440239,83175465,1,0,0,0,0,32378,3088.5168941874113,100000,317.27429,143,121215,483,992,100000
28,avg-run,10000,true,uniform,READ,1.7,48.9,55,12234372,4975239,4906332,409878,5,0,0,4,385024,699,51350,1185060410,574933074,7057604695,12241810820,1294009831,178288701,27607820548669,32900753448,4424440292,83175465,1,0,0,0,0,30419,3287.4190473059602,100000,298.06372,244,20047,390,541,100000
29,extend,10000,true,zipfian,EXTEND,4.3,68.9,12039572,493782278,178331402,174332428,61618858,2901420,61411939,0,0,0,699,51370,1186823831,574936929,7058042314,12242729986,1294317097,178300923,27619079998322,32914065279,4425167819,83175465,0,0,0,0,1,326102,306.6525197637549,100000,3253.3122,355,157951,15127,28847,100000
29,run,10000,true,uniform,READ,1.7,49.7,13217715,501670299,180643050,176610884,61619505,2901442,61412611,0,0,0,699,51371,1186937860,574972690,7058643009,12242780616,1294332009,178305468,27619652840349,32916854367,4426532512,83175465,1,0,0,0,0,35955,2781.254345709915,100000,353.27492,167,137343,533,1140,100000
29,reference,10000,true,uniform,READ,1.7,49.8,20245,9068118,3900635,3127586,10119,1,0,0,0,0,699,51371,1186937928,574976090,7058643009,12242782283,1294332009,178305468,27619652840349,32916854367,4426532512,83175465,1,0,0,0,0,5304,18853.69532428356,100000,47.07754,31,15295,58,126,100000
29,clean-run,10000,true,uniform,READ,1.7,50.1,53,5166953,2101141,2081146,206721,1,0,0,4,385024,699,51372,1187378888,574984477,7058643010,12242826536,1294450810,178305488,27620001511444,32917295541,4426533502,83188849,1,0,0,0,0,33642,2972.474882587242,100000,330.39163,149,181119,496,1012,100000
29,avg-run,10000,true,uniform,READ,1.7,50.1,55,12097343,5075197,5006287,416723,16,308,0,4,385024,699,51373,1187387770,574984477,7058734816,12242877475,1294450810,178305488,27620336808483,32917776837,4426533630,83188849,1,0,0,0,0,29881,3346.608212576554,100000,292.61701,242,22847,383,524,100000
30,extend,10000,true,zipfian,EXTEND,3.8,68.4,14453964,523363284,189923663,185753579,65886723,3001486,65673302,0,0,0,699,51394,1189261702,574992664,7058958407,12243859266,1294767830,178310314,27632064913094,32931586587,4427319640,83188849,0,0,0,0,1,324397,308.26425645120025,100000,3236.30893,365,259071,15391,29391,100000
30,run,10000,true,uniform,READ,1.7,50.9,15408829,531214604,192331579,188127930,65887172,3001508,65673777,0,0,0,699,51395,1189509643,575031579,7059847416,12243908842,1294798398,178318640,27632685928557,32934419789,4429054343,83188849,1,0,0,0,0,36909,2709.366279227289,100000,362.5592,173,147199,547,1188,100000
30,reference,10000,true,uniform,READ,1.7,50.9,21983,9379820,4040181,3236263,10119,1,0,0,0,0,699,51395,1189509720,575035279,7059847416,12243910531,1294798398,178318640,27632685928557,32934419789,4429054343,83188849,1,0,0,0,0,5723,17473.35313646689,100000,46.50528,33,22335,57,134,100000
30,clean-run,10000,true,uniform,READ,1.7,51,53,5221677,2198916,2178227,213188,1,0,0,4,385024,699,51396,1189938100,575045576,7059847417,12243956168,1294915794,178318659,27633045775736,32934875352,4429055333,83200798,1,0,0,0,0,35486,2818.012737417573,100000,349.23178,156,168831,518,1015,100000
30,avg-run,10000,true,uniform,READ,1.7,51,55,12157777,5186922,5116971,423190,16,221,0,4,385024,699,51397,1189947587,575045576,7059940670,12244007107,1294915794,178318659,27633390879154,32935356559,4429055440,83200798,1,0,0,0,0,30363,3293.482198728716,100000,297.43077,250,27839,391,542,100000
31,extend,10000,true,zipfian,EXTEND,1.7,51.1,16571678,553969805,201921982,197580324,70307609,3101563,70087685,0,0,0,699,51419,1192037158,575047262,7060255491,12245036468,1295226949,178334080,27645484832933,32949588519,4429812574,83200798,0,0,0,0,1,322244,310.32385397400725,100000,3214.88183,357,220543,15823,30671,100000
31,run,10000,true,uniform,READ,1.7,51.4,17674006,561785146,204438519,200063832,70307768,3101574,70087848,0,0,0,699,51420,1192159487,575085458,7061267737,12245091838,1295282339,178342060,27645914914489,32952577699,4430802405,83200798,1,0,0,0,0,38825,2575.6600128783,100000,382.68871,178,164095,560,1237,100000
31,reference,10000,true,uniform,READ,1.7,51.4,23695,9689807,4177300,3343736,10119,1,0,0,0,0,699,51420,1192172383,575088758,7061267737,12245093505,1295282339,178342060,27645914914489,32952577699,4430802405,83200798,1,0,0,0,0,5425,18433.179723502304,100000,48.41198,31,16279,69,138,100000
31,clean-run,10000,true,uniform,READ,1.7,51.5,53,5174866,2252401,2231715,219495,1,0,0,4,385024,699,51421,1192558531,575096568,7061267738,12245140573,1295356025,178342081,27646283027430,32953003130,4430803392,83213993,1,0,0,0,0,35786,2794.3888671547534,100000,352.0549,159,155519,524,1028,100000
31,avg-run,10000,true,uniform,READ,1.7,51.5,55,12106325,5254712,5184070,429508,5,0,0,4,385024,699,51422,1192568402,575096568,7061362420,12245191512,1295356025,178342081,27646637281115,32953478066,4430803443,83213993,1,0,0,0,0,33767,2961.4712589214323,100000,331.55462,274,22751,432,571,100000
32,extend,10000,true,zipfian,EXTEND,3.9,69.1,19005379,584878239,214387591,209873561,74899585,3201618,74673427,0,0,0,699,51445,1194642775,575104417,7061591010,12246288904,1295685395,178349883,27659214733213,32968148673,4431533938,83213993,0,0,0,0,1,331322,301.8211890547564,100000,3305.63513,365,141311,16263,31743,100000
32,run,10000,true,uniform,READ,1.7,51.9,20281513,592933221,216935055,212387104,74899820,3201640,74673676,0,0,0,699,51446,1194884575,575147520,7062666768,12246348624,1295725934,178359672,27659857872941,32971346422,4433356224,83213993,1,0,0,0,0,39038,2561.60663968441,100000,384.53335,185,152063,575,1229,100000
32,reference,10000,true,uniform,READ,1.7,52,25435,9999766,4314419,3451209,10119,1,0,0,0,0,699,51446,1194884635,575150620,7062666769,12246350321,1295725934,178359672,27659857894259,32971346552,4433356226,83213993,1,0,0,0,0,5330,18761.72607879925,100000,47.41844,30,18575,60,118,100000
32,clean-run,10000,true,uniform,READ,1.7,52,53,5312894,2305090,2284054,225871,1,0,0,4,393216,699,51447,1195184346,575151623,7062666770,12246398858,1295819017,178359692,27660240198683,32971830526,4433357216,83226245,1,0,0,0,0,36808,2716.8006955009782,100000,362.53255,164,237567,533,1058,100000
32,avg-run,10000,true,uniform,READ,1.7,52,55,12264026,5322304,5250965,435873,16,112,0,4,393216,699,51448,1195194422,575151623,7062762987,12246449798,1295819017,178359692,27660605028214,32972311625,4433357293,83226245,1,0,0,0,0,34494,2899.0549080999594,100000,338.56324,282,28527,444,612,100000
33,extend,10000,true,zipfian,EXTEND,3.4,78.7,21243307,614850058,227040207,222351421,79564891,3301684,79332414,0,0,0,699,51471,1197545119,575152350,7063063967,12247549237,1296144604,178372322,27673098715012,32986710137,4433747843,83226245,0,0,0,0,1,333203,300.11734588223993,100000,3324.68454,363,237823,16543,32703,100000
33,run,10000,true,uniform,READ,1.8,52.6,22773269,624936386,229700900,224976602,79565076,3301706,79332610,0,0,0,699,51472,1197889260,575194186,7064236574,12247613430,1296193436,178380838,27673939302244,32990440672,4436162471,83227641,1,0,0,0,0,40940,2442.5989252564727,100000,403.39283,192,152703,592,1253,100000
33,reference,10000,true,uniform,READ,1.8,52.7,27147,10309899,4453318,3558710,10119,1,0,0,0,0,699,51472,1197889329,575197686,7064236574,12247615101,1296193436,178380838,27673939302244,32990440672,4436162471,83227641,1,0,0,0,0,5369,18625.442354255913,100000,47.52627,31,15687,69,121,100000
33,clean-run,10000,true,uniform,READ,1.8,53.1,53,5358657,2351512,2330476,232195,8,0,0,4,385024,699,51473,1198248746,575209882,7064236575,12247665132,1296331808,178380882,27674332882985,32990938804,4436163461,83241458,1,0,0,0,0,37319,2679.6002036496157,100000,367.54863,168,176383,572,1210,100000
33,avg-run,10000,true,uniform,READ,1.7,53.1,55,12315058,5381118,5309779,442197,23,79,0,4,385024,699,51474,1198258851,575209882,7064334288,12247716071,1296331808,178380882,27674707633807,32991419871,4436163522,83241458,1,0,0,0,0,35071,2851.358672407402,100000,344.40736,289,24639,449,606,100000
34,extend,10000,true,zipfian,EXTEND,4.5,69.9,24345500,649173974,240197079,235323505,84403276,3401761,84164513,0,0,0,699,51498,1200409318,575215250,7064752777,12248973887,1296687319,178393241,27687995298305,33006951625,4436996735,83241458,0,0,0,0,1,364753,274.1581289256017,100000,3639.83727,363,283135,17359,33983,100000
34,run,10000,true,uniform,READ,1.8,53.2,25856568,657346595,242921005,238013249,84403402,3401783,84164643,0,0,0,699,51499,1200609911,575261345,7065747043,12249034112,1296707315,178402169,27688669242691,33010222232,4438884458,83242637,1,0,0,0,0,41371,2417.152111382369,100000,408.0138,187,154879,598,1266,100000
34,reference,10000,true,uniform,READ,1.8,53.2,28885,10619933,4591327,3666197,10119,1,0,0,0,0,699,51499,1200609980,575264745,7065747043,12249035801,1296707315,178402169,27688669242691,33010222232,4438884458,83242637,1,0,0,0,0,5438,18389.113644722325,100000,48.41061,33,15999,67,118,100000
34,clean-run,10000,true,uniform,READ,1.8,53.2,53,5310287,2429632,2408252,238388,1,0,0,4,385024,699,51500,1200951777,575270132,7065747044,12249087300,1296832427,178402183,27689071091779,33010685595,4438885445,83255344,1,0,0,0,0,38270,2613.0128037627383,100000,377.00484,175,154111,572,1142,100000
34,avg-run,10000,true,uniform,READ,1.8,53.2,55,12246530,5472803,5400773,448401,5,0,0,4,385024,699,51501,1200961971,575270132,7065846265,12249138239,1296832427,178402183,27689454878944,33011153346,4438885479,83255344,1,0,0,0,0,35785,2794.4669554282523,100000,351.69206,294,24751,459,632,100000
35,extend,10000,true,zipfian,EXTEND,4.1,71.1,27289350,682215482,253701509,248645241,89380644,3501838,89135637,0,0,0,699,51526,1203216308,575276213,7066185185,12250280044,1297194443,178412192,27703142807738,33027072018,4439700121,83255344,0,0,0,0,1,365023,273.9553398005057,100000,3642.63603,361,187775,17711,35135,100000
35,run,10000,true,uniform,READ,1.8,53.5,28823506,690519990,256458713,251367820,89380743,3501860,89135738,0,0,0,699,51527,1203542504,575316525,7067340170,12250348082,1297237374,178420855,27703885562243,33030498351,4441925400,83255344,1,0,0,0,0,41532,2407.7819512664933,100000,409.56843,198,172031,622,1322,100000
35,reference,10000,true,uniform,READ,1.8,53.5,30639,10929951,4729336,3773684,10119,1,0,0,0,0,699,51527,1203542568,575319825,7067340170,12250349775,1297237374,178420855,27703885562243,33030498351,4441925400,83255344,1,0,0,0,0,5066,19739.43939992104,100000,44.81015,31,17647,56,114,100000
35,clean-run,10000,true,uniform,READ,1.8,53.5,53,5463830,2497663,2475941,244679,1,0,0,4,385024,699,51528,1203842639,575328015,7067340171,12250402772,1297361657,178420880,27704301724197,33031024487,4441926390,83292779,1,0,0,0,0,39602,2525.1249936871877,100000,390.08814,181,146943,597,1211,100000
35,avg-run,10000,true,uniform,READ,1.8,53.5,55,12429347,5553610,5481238,454681,16,48,0,4,385024,699,51529,1203852586,575328015,7067440976,12250453712,1297361657,178420880,27704696267466,33031503737,4441926434,83292779,1,0,0,0,0,35742,2797.8288847854064,100000,350.95225,292,22959,457,612,100000
36,extend,10000,true,zipfian,EXTEND,4.6,64.1,30378964,716359436,267507722,262263284,94480062,3601915,94228977,0,0,0,699,51555,1206278775,575331718,7067741908,12251701788,1297739412,178435458,27718749128768,33047954579,4442870335,83292779,0,0,0,0,1,379575,263.45254561022193,100000,3788.18323,373,307967,18447,36831,100000
36,run,10000,true,uniform,READ,1.8,53.6,31839108,724581135,270308138,265028736,94480132,3601937,94229048,0,0,0,699,51555,1206382049,575379688,7068984230,12251792969,1297829886,178443771,27719256786144,33051301876,4444039879,83292779,1,0,0,0,0,42393,2358.880003774208,100000,418.18757,202,178687,630,1315,100000
36,reference,10000,true,uniform,READ,1.8,53.6,32365,11240070,4868235,3881185,10119,1,0,0,0,0,699,51555,1206382049,575383088,7068984230,12251794666,1297829886,178443771,27719256786144,33051301876,4444039879,83292779,1,0,0,0,0,5410,18484.288354898337,100000,47.92916,31,17439,58,115,100000
36,clean-run,10000,true,uniform,READ,1.8,53.6,53,5507857,2529309,2507579,250778,1,0,0,4,385024,699,51556,1206814256,575394892,7068989479,12251849102,1297859981,178443796,27719684246479,33051841707,4444040871,83306963,1,0,0,0,0,39825,2510.9855618330193,100000,392.70528,187,201599,602,1255,100000
36,avg-run,10000,true,uniform,READ,1.8,53.6,55,12473535,5597415,5525035,460780,16,35,0,4,385024,699,51557,1206823960,575394892,7069091844,12251900041,1297859981,178443796,27720088593310,33052318182,4444040913,83306963,1,0,0,0,0,36299,2754.89682911375,100000,356.5707,300,28703,466,635,100000
37,extend,10000,true,zipfian,EXTEND,3.4,80.3,33033643,749128112,281771331,276337848,99781809,3701992,99524799,0,0,0,699,51583,1209463316,575397176,7069442376,12253214649,1298229910,178457566,27734341160954,33068630963,4444483758,83306963,0,0,0,0,1,382173,261.66160351463867,100000,3814.0268,369,214527,19087,38495,100000
37,run,10000,true,uniform,READ,1.8,53.6,34858085,759744527,284605407,279136946,99781872,3702014,99524863,0,0,0,699,51584,1209550144,575445805,7070856638,12253304866,1298246988,178460194,27735165090597,33072858473,4446259077,83307551,1,0,0,0,0,42449,2355.768098188414,100000,418.69295,205,162047,646,1360,100000
37,reference,10000,true,uniform,READ,1.8,53.6,34108,11550246,5007174,3988726,10119,1,0,0,0,0,699,51584,1209550211,575449105,7070856638,12253306564,1298246988,178460194,27735165090597,33072858473,4446259077,83307551,1,0,0,0,0,5169,19346.10176049526,100000,45.80348,32,14527,57,106,100000
37,clean-run,10000,true,uniform,READ,1.8,53.6,53,5462197,2638786,2616632,256648,18,0,0,4,393216,699,51585,1210005284,575460362,7070856639,12253362566,1298425270,178460223,27735600585179,33073358465,4446260064,83321999,1,0,0,0,0,41709,2397.5640748999017,100000,411.23995,188,172159,610,1298,100000
37,avg-run,10000,true,uniform,READ,1.8,53.6,55,12389309,5720014,5646863,466661,22,0,0,4,393216,699,51586,1210014628,575460362,7070960630,12253413504,1298425270,178460223,27736013496674,33073812253,4446260096,83321999,1,0,0,0,0,37012,2701.826434669837,100000,363.73762,308,24863,475,642,100000
38,extend,10000,true,zipfian,EXTEND,4.5,62,36624598,786818302,296545400,290912747,105297421,3802080,105034649,0,0,0,699,51614,1212330852,575468072,7071580187,12254855774,1298836510,178480807,27751157034722,33091388456,4447134579,83321999,0,0,0,0,1,418443,238.9811754528096,100000,4176.79737,362,472063,20271,40063,100000
38,run,10000,true,uniform,READ,1.8,53.7,38736195,795298590,299537734,293869619,105297456,3802102,105034685,0,0,0,699,51615,1212589200,575518769,7072735353,12254940218,1298885626,178489546,27751918904109,33095204961,4449463957,83321999,1,0,0,0,0,45095,2217.540747311232,100000,445.11263,213,172031,656,1379,100000
38,reference,10000,true,uniform,READ,1.8,53.7,35865,11860407,5146963,4096241,10119,1,0,0,0,0,699,51615,1212589268,575522102,7072735353,12254941906,1298885626,178489546,27751918904109,33095204961,4449463957,83321999,1,0,0,0,0,5312,18825.301204819276,100000,47.01484,32,17295,58,110,100000
38,clean-run,10000,true,uniform,READ,1.8,53.7,53,5502087,2669622,2647548,262432,1,0,0,4,385024,699,51616,1212849121,575529277,7072735354,12254999371,1298997748,178489564,27752365574687,33095716520,4449464944,83334686,1,0,0,0,0,42008,2380.498952580461,100000,414.58254,189,168447,618,1300,100000
38,avg-run,10000,true,uniform,READ,1.8,53.7,55,12449374,5762417,5689346,472444,5,0,0,4,385024,699,51617,1212857955,575529277,7072840873,12255050309,1298997748,178489564,27752788886127,33096177291,4449464976,83334686,1,0,0,0,0,37664,2655.055225148683,100000,370.44907,313,24575,482,649,100000
39,extend,10000,true,zipfian,EXTEND,1.8,53.7,40555914,823313489,311641667,305811877,110896550,3902168,110628181,0,0,0,699,51645,1215520405,575531777,7073124183,12256531052,1299406250,178499217,27768220779922,33114155347,4450450941,83334686,0,0,0,0,1,410784,243.43694009503778,100000,4100.23542,371,374015,20143,41087,100000
39,run,10000,true,uniform,READ,1.8,53.7,42210380,831680572,314671797,308805974,110896562,3902179,110628193,0,0,0,699,51646,1215677859,575583968,7074641594,12256617588,1299439860,178507283,27768909022345,33117875905,4452376947,83334686,1,0,0,0,0,46241,2162.5829891222074,100000,456.54125,213,221055,683,1408,100000
39,reference,10000,true,uniform,READ,1.8,53.7,37619,12170571,5286752,4203756,10119,1,0,0,0,0,699,51646,1215677928,575587468,7074641594,12256619255,1299439860,178507283,27768909022345,33117875905,4452376947,83334686,1,0,0,0,0,5372,18615.040953090098,100000,47.57753,33,16799,67,131,100000
39,clean-run,10000,true,uniform,READ,1.8,53.7,53,5553169,2743136,2720715,268084,1,0,0,4,385024,699,51647,1216056755,575593980,7074641595,12256678255,1299592878,178507304,27769366853603,33118398783,4452377934,83369076,1,0,0,0,0,43089,2320.77792476038,100000,425.42983,197,178303,635,1348,100000
39,avg-run,10000,true,uniform,READ,1.8,53.7,55,13149051,7051847,6977388,578097,5,0,0,4,385024,699,51648,1216067359,575593980,7074765656,12256746138,1299592878,178507304,27769812803665,33119048739,4452377956,83369076,1,0,0,0,0,41535,2407.6080414108583,100000,409.22927,338,22687,532,682,100000
40,extend,10000,true,zipfian,EXTEND,4.1,74.8,43990542,859897714,327021378,320990425,116607825,4002245,116333987,0,0,0,699,51677,1218763097,575598995,7075091773,12258188445,1300015908,178521645,27785593156451,33137267060,4453303387,83369076,0,0,0,0,1,422348,236.77157225794843,100000,4215.6851,377,457983,20239,41439,100000
40,run,10000,true,uniform,READ,1.8,53.7,45859784,868624020,330087429,324020250,116607841,4002267,116334003,0,0,0,699,51678,1219114617,575642029,7076634957,12258272210,1300077518,178530018,27786418155837,33141200408,4455865358,83369076,1,0,0,0,0,45998,2174.007565546328,100000,453.98898,217,196351,683,1476,100000
40,reference,10000,true,uniform,READ,1.8,53.7,39375,12480806,5427431,4311285,10119,1,0,0,0,0,699,51678,1219114684,575645429,7076634957,12258273899,1300077518,178530018,27786418155837,33141200408,4455865358,83369076,1,0,0,0,0,5192,19260.40061633282,100000,46.16646,32,17055,57,111,100000
40,clean-run,10000,true,uniform,READ,1.8,53.7,53,5611610,2833279,2810169,273588,1,0,0,0,0,699,51679,1219557309,575656821,7076634958,12258334353,1300242940,178530035,27786887129255,33141734357,4455866345,83382539,1,0,0,0,0,45738,2186.365822729459,100000,451.32223,205,194559,664,1367,100000
40,avg-run,10000,true,uniform,READ,1.8,53.7,55,13229408,7155451,7079617,583600,5,0,0,0,0,699,51680,1219566411,575656821,7076760599,12258402236,1300242940,178530035,27787343477380,33142391269,4455866368,83382539,1,0,0,0,0,43489,2299.4320402860494,100000,428.98808,362,22495,563,705,100000
41,extend,10000,true,zipfian,EXTEND,4.7,67.8,47598432,897469048,342630050,336398250,122412679,4102333,122133486,0,0,0,699,51709,1222223255,575660597,7077201757,12259815083,1300672661,178549418,27803400070613,33160879690,4456802413,83382539,0,0,0,0,1,422959,236.4295357233207,100000,4221.82773,379,523775,20639,42527,100000
41,run,10000,true,uniform,READ,1.9,53.8,49651163,906127548,345765980,339498343,122412691,4102355,122133498,0,0,0,699,51711,1222374563,575713943,7078693343,12259894988,1300764545,178558206,27804063624164,33164889725,4458486250,83382539,1,0,0,0,0,47066,2124.675986911996,100000,464.29361,219,181503,698,1466,100000
41,reference,10000,true,uniform,READ,1.9,53.8,41115,12790984,5567220,4418800,10119,1,0,0,0,0,699,51711,1222386968,575717343,7078693343,12259896655,1300764545,178558206,27804063624164,33164889725,4458486250,83382539,1,0,0,0,0,5335,18744.142455482663,100000,47.07747,33,17071,62,135,100000
41,clean-run,10000,true,uniform,READ,1.9,53.8,53,5657289,2889500,2866390,278981,1,0,0,0,0,699,51712,1222748459,575726486,7078693344,12259958629,1300847622,178558219,27804543720918,33165434476,4458487237,83397019,1,0,0,0,0,45777,2184.5031347619984,100000,452.12145,203,195583,665,1447,100000
41,avg-run,10000,true,uniform,READ,1.8,53.8,55,13281764,7223079,7147237,588994,5,0,0,0,0,699,51713,1222757779,575726486,7078820568,12260026512,1300847622,178558219,27805010069802,33166091389,4458487260,83397019,1,0,0,0,0,44639,2240.1935527229552,100000,440.14571,373,25583,571,747,100000
42,extend,10000,true,zipfian,EXTEND,4.2,76.2,51401890,935348874,358530145,352096848,128323117,4202421,128038684,0,0,0,699,51743,1225539478,575728645,7079186943,12261437904,1301273688,178575557,27821423290426,33184907221,4459447473,83397019,0,0,0,0,1,426681,234.36712672933643,100000,4258.80059,377,346111,21071,43711,100000
42,run,10000,true,uniform,READ,1.9,53.8,53401994,944236139,361773890,355303236,128323126,4202443,128038695,0,0,0,699,51744,1225739568,575792419,7080803287,12261520032,1301403967,178593119,27822218451455,33188991529,4461579320,83397019,1,0,0,0,0,49129,2035.457672657697,100000,485.53578,228,206975,729,1624,100000
42,reference,10000,true,uniform,READ,1.9,53.8,42855,13101235,5707899,4526329,10119,1,0,0,0,0,699,51744,1225739568,575795719,7080803287,12261521722,1301403967,178593119,27822218451455,33188991529,4461579320,83397019,1,0,0,0,0,5120,19531.25,100000,45.25604,33,16167,57,108,100000
42,clean-run,10000,true,uniform,READ,1.9,53.8,53,5692172,2905405,2881948,284261,1,0,0,0,0,699,51745,1226174977,575805667,7080803288,12261585160,1301436125,178593124,27822709655423,33189546845,4461580307,83411501,1,0,0,0,0,47031,2126.2571495396655,100000,464.22031,211,204159,692,1416,100000
42,avg-run,10000,true,uniform,READ,1.9,53.8,55,13406240,7252241,7174828,594276,16,2,0,0,0,699,51746,1226183431,575805667,7080932040,12261653045,1301436125,178593124,27823188442102,33190244800,4461580332,83411501,1,0,0,0,0,45258,2209.5541119802024,100000,446.42949,378,27743,581,772,100000
43,extend,10000,true,zipfian,EXTEND,4.3,75.3,55262265,973788049,374887637,368247381,134396243,4302509,134106717,0,0,0,699,51777,1228902841,575808319,7081396528,12263230413,1301878986,178612095,27840011266109,33209437064,4462502973,83411501,0,0,0,0,1,442964,225.75197984486323,100000,4421.88901,382,414207,22335,45439,100000
43,run,10000,true,uniform,READ,1.9,53.8,57475112,982641632,378165781,371487551,134396251,4302531,134106725,0,0,0,699,51778,1229318188,575847870,7082983423,12263323800,1302024752,178628184,27840902106027,33213719154,4465289989,83411501,1,0,0,0,0,50448,1982.2391373295275,100000,498.10237,230,200447,723,1588,100000
43,reference,10000,true,uniform,READ,1.9,53.8,44611,13411470,5848578,4633858,10119,1,0,0,0,0,699,51778,1229318188,575851170,7082983423,12263325523,1302024752,178628184,27840902124917,33213719170,4465289992,83411501,1,0,0,0,0,5236,19098.548510313216,100000,46.30085,31,13143,57,132,100000
43,clean-run,10000,true,uniform,READ,1.9,53.8,53,5743766,2993372,2969568,289387,1,0,0,0,0,699,51779,1229758679,575859672,7082983424,12263390402,1302057417,178628187,27841404419089,33214284771,4465290979,83425801,1,0,0,0,0,47594,2101.105181325377,100000,469.82757,214,177919,702,1473,100000
43,avg-run,10000,true,uniform,READ,1.9,53.8,55,13463341,7350404,7272644,599402,16,2,0,0,0,699,51780,1229764569,575859672,7083113689,12263458287,1302057417,178628187,27841893176564,33214982723,4465291000,83425801,1,0,0,0,0,45900,2178.649237472767,100000,452.77045,385,27535,593,770,100000
44,extend,10000,true,zipfian,EXTEND,4.3,73.4,59405257,1012947641,391689646,384837666,140662778,4402597,140368262,0,0,0,699,51812,1232521736,575863953,7083645888,12265127003,1302511978,178649216,27859245669058,33234719862,4466206886,83425801,0,0,0,0,1,456436,219.08876600443435,100000,4556.64801,380,532479,22735,47039,100000
