run,tup_updated_per_op_first10,tup_updated_per_op_last10,tup_updated_per_op_change_pct,tup_inserted_per_op_first10,tup_inserted_per_op_last10,tup_inserted_per_op_change_pct,internal_inserts_per_logical_update_first10,internal_inserts_per_logical_update_last10,internal_inserts_per_logical_update_change_pct,wal_bytes_per_op_first10,wal_bytes_per_op_last10,wal_bytes_per_op_change_pct,blks_read_per_op_first10,blks_read_per_op_last10,blks_read_per_op_change_pct,blks_hit_per_op_first10,blks_hit_per_op_last10,blks_hit_per_op_change_pct
4,1.0004155555555554,1.00209,0.16737489087867985,8.361057777777779,136.22244700000002,1529.248961322278,8.357477697745965,135.9381328364611,1526.5449667083647,24247.505482222223,446362.462742,1740.859312597182,0.0,119.44222099999999,,90.17914222222223,727.1962080000001,706.3906908850615
5,1.0004033333333333,1.002046,0.16420043915621463,8.326014444444446,135.65433000000002,1529.2829048659132,8.322568647552204,135.3772453131607,1526.6281606818254,24287.42995888889,444591.20893799997,1730.540364668289,0.0,114.888762,,89.88125222222223,725.3835839999999,707.0465932167511
6,1.000391111111111,1.002156,0.17641988911005768,8.318783333333336,136.1693,1536.8896092577636,8.315356908357408,135.87599098912438,1534.036788638155,24188.749833333335,445916.57641000004,1743.487486879145,0.0,117.20844000000002,,89.7653111111111,735.423642,719.2737627675526
