Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
0,load,10000,true,uniform,INSERT,1,35068,1974,1011,10046,1,0,0,0,0,170,7715,55165534,109793277,1104345297,4888959151,232684076,25033794,3993850262694,4275138785,563164627,11154218,0,0,0,1,0,14038,712.3521869212138,10000,1347.8811,836,11759,1649,1748,10000
1,extend,10000,true,uniform,EXTEND,2,1155807,242865,220677,18564,100012,1517,0,0,0,170,7715,55165534,109793277,1104345297,4888964969,232684076,25033794,3993951873809,4275530990,563164638,11154218,0,0,0,0,1,128126,780.481713313457,100000,1274.88853,333,15319,1962,2105,100000
1,run,10000,true,uniform,READ,2,1712547,440951,398295,18673,100023,1611,0,0,0,170,7715,55165534,109793277,1104345297,4888964997,232684076,25033794,3993952975057,4275546233,563164638,11154218,1,0,0,0,0,4380,22831.0502283105,100000,40.0337,21,26111,51,77,100000
1,reference,10000,true,uniform,READ,1,340599,114217,101497,10119,1,0,0,0,0,170,7715,55165534,109793277,1104345297,4888964997,232684076,25033794,3993952975418,4275546238,563164638,11154218,1,0,0,0,0,3532,28312.570781426955,100000,31.51341,19,19439,43,71,100000
1,clean-run,10000,true,uniform,READ,509,574968,185805,174836,16829,1,0,0,4,385024,170,7716,55173836,109793277,1104352944,4888968917,232684153,25033801,3993979991207,4275566873,563165630,11154285,1,0,0,0,0,3759,26602.819898909285,100000,33.73953,20,22479,49,77,100000
1,avg-run,10000,true,uniform,READ,511,1270333,417912,376881,36829,5,0,0,4,385024,170,7716,55173836,109793277,1104352944,4888971856,232684153,25033801,3994004108868,4275617157,563165676,11154285,1,0,0,0,0,3796,26343.519494204425,100000,33.88492,22,11711,48,81,100000
2,extend,10000,true,uniform,EXTEND,2,3655284,944588,845922,57600,200045,19590,0,0,0,170,7716,55173836,109793277,1104352944,4888974112,232684153,25033801,3994130616955,4276118775,563171376,11154285,0,0,0,0,1,128881,775.9095599816885,100000,1282.51126,342,14471,1975,2137,100000
2,run,10000,true,uniform,READ,2,4907163,1373331,1254202,57761,200056,19742,0,0,0,170,7716,55173836,109793277,1104352944,4888974112,232684153,25033801,3994131884272,4276134988,563171376,11154285,1,0,0,0,0,4379,22836.263987211692,100000,40.04333,22,20975,55,82,100000
2,reference,10000,true,uniform,READ,1,643147,238148,202760,10119,1,0,0,0,0,170,7716,55173836,109793277,1104352944,4888974112,232684153,25033801,3994131884272,4276134988,563171376,11154285,1,0,0,0,0,3388,29515.938606847696,100000,30.13637,20,18623,42,69,100000
2,clean-run,10000,true,uniform,READ,533,1243200,376255,366163,36579,1,0,0,4,385024,170,7717,55181919,109793277,1104359358,4888979425,232684271,25033810,3994171444512,4276192423,563172361,11155113,1,0,0,0,0,4552,21968.365553602813,100000,41.76149,21,22031,54,80,100000
