Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
0,load,10000,true,uniform,INSERT,1,35726,2111,1147,10119,1,0,0,0,0,140,15253,350837893,188012224,1957249726,3879456195,386850203,54892377,8211507655262,9615473051,1272260144,14451170,0,0,0,1,0,13548,738.1163271331562,10000,1300.0505,394,8639,1588,1681,10000
1,extend,10000,true,zipfian,EXTEND,7,2276622,1056042,1035753,91016,100023,75539,0,0,0,140,15253,350837893,188013036,1957265479,3879470496,386850203,54892377,8211745795120,9616121974,1272260151,14451170,0,0,0,0,1,121749,821.3619824392808,100000,1210.32121,398,15543,1868,2163,100000
1,run,10000,true,uniform,READ,58,2735635,1234525,1202135,91016,100023,75539,0,0,0,140,15253,350837893,188013051,1957265479,3879470547,386850203,54892377,8211745911532,9616123824,1272260151,14451170,1,0,0,0,0,3584,27901.785714285714,100000,31.31199,21,11039,44,98,100000
1,reference,10000,true,uniform,READ,46,340553,114217,101497,10119,1,0,0,0,0,140,15253,350837893,188013303,1957265479,3879470593,386850203,54892377,8211745911593,9616123825,1272260151,14451170,1,0,0,0,0,3790,26385.224274406333,100000,33.38654,20,11279,44,72,100000
1,clean-run,10000,true,uniform,READ,393,470133,163568,152602,15226,1,0,0,4,385024,140,15254,350853574,188013435,1957265850,3879475815,386850317,54892385,8211772188543,9616138309,1272261136,14453119,1,0,0,0,0,3932,25432.3499491353,100000,35.0135,21,14927,48,92,100000
1,avg-run,10000,true,uniform,READ,406,1164946,395102,354087,35226,5,0,0,4,385024,140,15254,350853574,188013435,1957265850,3879478738,386850317,54892385,8211796266092,9616188436,1272261138,14453119,1,0,0,0,0,3669,27255.382938130282,100000,32.27094,22,12199,42,67,100000
2,extend,10000,true,zipfian,EXTEND,90368,6738258,3950067,3871441,327358,200045,296719,0,0,0,140,15255,350855968,188065645,1957350215,3879558016,386850317,54892385,8212396371064,9617364204,1272280892,14453119,0,0,0,0,1,137033,729.7512278064407,100000,1362.67244,405,18111,2227,3253,100000
2,run,10000,true,uniform,READ,99667,7789312,4276988,4180934,327358,200045,296719,0,0,0,140,15255,350855998,188067476,1957370584,3879564275,386850317,54892385,8212396396632,9617364622,1272280892,14453119,1,0,0,0,0,5085,19665.68338249754,100000,46.51337,22,12927,68,135,100000
2,reference,10000,true,uniform,READ,2060,641052,238131,202760,10119,1,0,0,0,0,140,15255,350856006,188069476,1957383795,3879566218,386850317,54892385,8212396396632,9617364622,1272280892,14453119,1,0,0,0,0,3685,27137.042062415196,100000,32.24806,20,12071,45,91,100000
2,clean-run,10000,true,uniform,READ,576,950730,308635,298543,29710,1,0,0,4,385024,140,15256,350866172,188070282,1957388384,3879575655,386876875,54892996,8212455031286,9617514612,1272311306,14453119,1,0,0,0,0,4591,21781.746896101067,100000,41.67165,21,209663,55,107,100000
2,avg-run,10000,true,uniform,READ,670,2731027,851505,810491,79883,29,0,0,4,385024,140,15256,350866172,188070283,1957396246,3879580180,386876875,54892996,8212493917038,9617626235,1272311310,14453119,1,0,0,0,0,4769,20968.756552736424,100000,43.14521,27,11703,53,83,100000
3,extend,10000,true,zipfian,EXTEND,429177,13515240,8563633,8415792,700671,300078,655175,0,0,0,140,15257,350868083,188139359,1957589066,3879797367,386876875,54892996,8213386954690,9619277880,1272370326,14453119,0,0,0,0,1,147918,676.0502440541381,100000,1471.5076,414,75519,2673,4487,100000
3,run,10000,true,uniform,READ,523547,15036077,9037823,8869537,700671,300078,655175,0,0,0,140,15257,350868083,188141931,1957618238,3879884827,386876875,54892996,8213387021652,9619278964,1272370326,14453119,1,0,0,0,0,5423,18439.977872026553,100000,50.14834,23,11463,76,143,100000
3,reference,10000,true,uniform,READ,3890,941735,362045,304023,10119,1,0,0,0,0,140,15257,350868083,188142582,1957628383,3879887566,386876875,54892996,8213387021652,9619278964,1272370326,14453119,1,0,0,0,0,3286,30432.136335970787,100000,28.6804,19,11375,39,75,100000
3,clean-run,10000,true,uniform,READ,699,1416014,448544,438452,43912,1,0,0,4,385024,140,15258,350874854,188143232,1957647742,3879907399,386951838,54894192,8213437601776,9619351113,1272371313,14453119,1,0,0,0,0,4781,20916.126333403055,100000,43.71507,22,11495,63,126,100000
3,avg-run,10000,true,uniform,READ,791,3970007,1211023,1170009,114095,5,0,0,4,385024,140,15258,350874854,188143483,1957655893,3879913646,386951838,54894192,8213511134564,9619641837,1272394565,14453119,1,0,0,0,0,4761,21003.990758244065,100000,43.51602,29,11071,62,91,100000
4,extend,10000,true,zipfian,EXTEND,1125056,22216086,14934089,14709189,1213257,400111,1155946,0,0,0,140,15260,350878496,188219155,1958036729,3880315281,387010467,54894345,8214791650861,9621778358,1272471169,14453119,0,0,0,0,1,156352,639.5824805566926,100000,1555.91285,434,61503,3183,5623,100000
