Key,Run1
user5364654421627300396,2600
user2895329506351326286,2500
user3946517095361975326,2500
user5570965350477218654,2500
user2639575269965870861,2700
user5561033025926542844,2400
user1955337418209897851,2500
user3111914405046218919,2400
user7928534804371831711,2100
user2041640442664200590,2400
user3826167545672061242,2400
user2171580671610491919,2300
user2302422506363222261,2600
user6385703391691623441,2500
user8752645209624771860,2300
user7928876449666130276,2600
user1925758759775712304,2500
user6280313993865951413,2700
user6646485455390645112,2500
user8632418990011314458,2200
user1805750855380096785,2400
user4187652825177487260,2600
user6390949534223031570,2500
user190115003791248371,2500
user8984750220696046997,2300
user784141924803633292,2600
user4776433603658464052,2500
user2649725909734388554,2400
user6399761937749426484,2700
user7471155821155725709,2500
user7210373757456704038,2800
user7219746121495239400,2600
user412506005529689581,2700
user2272843847929036714,2400
user2162208307571956557,2600
user2865750847917140739,2400
user4399209896558813647,2600
user2534185872140198833,2600
user3936803086029141399,2700
user3458657847905244764,2500
user5817128907606296834,2600
user2538872054159466514,2600
user8396529402727210653,2600
user5942382954533320482,2500
user4303534508065975546,2700
user759249448388715426,2400
user4168348136588276088,2600
user2292490181812546451,2700
user2523911902295224458,2500
user4182406682646079131,2500
user4062398778250463612,2600
user6279754033353810965,2300
user1588605996173063704,2400
user6622152939487867694,2500
user8874114680338966840,2500
user74793281414900533,2700
user4413610087910915255,2500
user8170230494699484093,2400
user2297736324343954580,2400
user402013720466873323,2600
user1352156448376819451,2600
user7822927091328317800,2400
user1246548735333305540,2500
user406918217703982887,2700
user3233260545683957217,2600
user4515091579447301933,2600
user7832859415878993610,2300
user8893979329440318460,2400
user508181394022527682,2800
user5122958731299648014,2500
user4770627500614915475,2600
user421878369568224943,2400
user6184078644860972864,2500
user6752093168434159023,2600
user6058264637421808768,2600
user8145119703066724344,2600
user7817899264014751554,2300
user4403896078578081328,2700
user175714812439146763,2200
user1578455356404546011,2700
user176616418245585776,2300
user1699801497042284309,2600
user3218082078601873278,2400
user5349475954545216457,2600
user7687959035068460225,2300
user4278642031651057680,2700
user773649639740817034,2600
user1352498093671118016,2300
user6858042526771971499,2500
user3700353538232897146,2600
user5103872357928278725,2500
user4655305778238567637,2300
user1458105806714631927,2600
user4997922999590466249,2300
user8527029592185642430,2400
user3232700585171816769,2300
user2408030219406736172,2600
user6038618303538299031,2600
user75353241927040981,2600
user1593852138704471833,2600
user292156455839775497,2400
user2051354451997034517,2500
user658887877876609644,2700
user8416394051828562273,2800
user2982192491317769473,2400
user2046326624683468271,2400
user7224773948808805646,2600
user1473065958578873983,2400
user1960583560741305980,2700
user3570413309286605817,2400
user170810315202037199,2400
user9115468725372320657,2800
user5001830905879751599,2700
user3584813500638707425,2300
user523359861104611621,2300
user4887069144015544209,2300
user5831747414176240325,2700
user9110004267623070645,2200
user744630941818771935,2700
user1357744236202526145,2500
user6757680956259865717,2700
user1111580679073447965,2500
user8165325997462374529,2500
user7577105179493538185,2600
user6188764826880240545,2800
user8280647719838722367,2400
user5474730001472240105,2300
user1116048545874873763,2300
user7934122592197538405,2400
user1840015695833550013,2600
user3956449419912651136,2500
user7682152932024911648,2400
user1709515506375118236,2700
user5797482573722787097,2300
user1361870457709653378,2300
user8747959027605504179,2400
user3695667356213629465,2500
user8305758511471482116,2700
user6878248821167621684,2400
user3821263048434951678,2600
user9115250410154478774,2500
