Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
18,avg-run,10000,true,uniform,READ,1.2,28.2,79,8661678,2963263,2912241,246055,5,0,0,4,385024,681,42747,402089445,560858840,6447830687,11816786746,1122388735,168804620,22928836191539,26917540255,3557351785,79521947,1,0,0,0,0,12766,7833.307222309259,100000,122.56613,93,19631,159,250,100000
19,extend,10000,true,zipfian,EXTEND,52.4,52.7,583866,241343093,78152559,76769527,26795008,1900870,26652688,0,0,0,681,42761,403518474,560863083,6447936408,11817292663,1122595225,168804958,22936234030551,26926555448,3557917997,79521947,0,0,0,0,1,246922,404.986189970922,100000,2460.65605,304,106367,10519,18863,100000
19,run,10000,true,uniform,READ,85.8,30.2,760529,247713533,79737153,78332798,26795851,1900892,26653532,0,0,0,681,42761,403580049,560870784,6448014087,11817310700,1122611264,168811377,22936603065979,26928323221,3558761172,79524436,1,0,0,0,0,16343,6118.827632625589,100000,158.25452,76,43199,229,467,100000
19,reference,10000,true,uniform,READ,1.3,30.4,3291,5786873,2379320,1925222,10119,1,0,0,0,0,681,42761,403580049,560873284,6448014087,11817312290,1122611264,168811377,22936603065979,26928323221,3558761172,79524436,1,0,0,0,0,4470,22371.364653243847,100000,39.98202,26,13583,54,93,100000
19,clean-run,10000,true,uniform,READ,1.3,30.9,53,3698281,1417450,1406481,141738,1,0,0,4,385024,681,42762,404077539,560878486,6448014089,11817342588,1122641706,168811383,22936838421023,26928620237,3558762273,79549478,1,0,0,0,0,14203,7040.766035344645,100000,137.03387,69,56191,199,431,100000
19,avg-run,10000,true,uniform,READ,1.3,30.9,55,10217190,4224720,4173698,351738,5,0,0,4,385024,681,42762,404077539,560878486,6448014089,11817376854,1122641706,168811383,22937069824760,26929050896,3558762275,79549478,1,0,0,0,0,13535,7388.252678241596,100000,130.30268,98,16847,158,272,100000
20,extend,10000,true,zipfian,EXTEND,54,57,1193639,262545621,85739732,84283892,29651830,2000925,29503637,0,0,0,681,42777,405591227,560882716,6448121169,11817816026,1122857876,168812075,22944835626095,26938513371,3559337626,79549478,0,0,0,0,1,250523,399.1649469310203,100000,2496.57606,308,106879,10863,19599,100000
20,run,10000,true,uniform,READ,86.5,33,1451782,269019468,87392675,85915512,29652680,2000947,29504484,0,0,0,681,42777,405661636,560891505,6448237595,11817833323,1122857876,168812075,22945239889496,26940397245,3560296321,79553634,1,0,0,0,0,16796,5953.798523457966,100000,162.78149,79,42815,237,494,100000
20,reference,10000,true,uniform,READ,1.3,33.1,4972,6087926,2505904,2026527,10119,1,0,0,0,0,681,42777,405661683,560893905,6448237595,11817834927,1122857876,168812075,22945239889496,26940397245,3560296321,79553634,1,0,0,0,0,4275,23391.812865497075,100000,37.73409,25,14135,52,85,100000
20,clean-run,10000,true,uniform,READ,1.3,33.7,53,3684571,1463478,1452512,147230,1,0,0,4,385024,681,42778,406152448,560904208,6448237597,11817866480,1122921803,168819453,22945483944665,26940677852,3560297423,79563972,1,0,0,0,0,14498,6897.503103876396,100000,139.92172,71,43103,204,450,100000
20,avg-run,10000,true,uniform,READ,1.3,33.7,55,10209415,4279938,4228919,357230,5,0,0,4,385024,681,42778,406152448,560904208,6448237597,11817900746,1122921803,168819453,22945725348348,26941108510,3560297425,79563972,1,0,0,0,0,14904,6709.608158883521,100000,143.95424,114,19327,180,285,100000
21,extend,10000,true,zipfian,EXTEND,51.8,60.6,1922806,284338682,93711390,92183103,32665799,2100980,32511577,0,0,0,681,42793,407757017,560909724,6448370062,11818395899,1123149957,168820098,22953845449187,26951002957,3560849746,79563972,0,0,0,0,1,276327,361.89007950725045,100000,2754.2723,302,44319,11607,20591,100000
21,run,10000,true,uniform,READ,86.6,35.6,2302017,291056722,95438179,93887693,32666655,2101002,32512433,0,0,0,681,42794,407882954,560919485,6448543135,11818425296,1123166662,168822350,22954326676796,26953050217,3561957573,79566190,1,0,0,0,0,17336,5768.3433317951085,100000,168.2108,78,52831,242,506,100000
21,reference,10000,true,uniform,READ,1.4,35.7,6667,6389038,2633378,2127846,10119,1,0,0,0,0,681,42794,407883004,560921985,6448543135,11818426886,1123166662,168822350,22954326676796,26953050217,3561957573,79566190,1,0,0,0,0,4564,21910.604732690623,100000,40.70943,26,14423,54,91,100000
21,clean-run,10000,true,uniform,READ,1.4,36.6,53,3821750,1563563,1552594,153784,1,0,0,4,385024,681,42795,408338769,560928826,6448543137,11818459968,1123229195,168829589,22954584642822,26953374220,3561958679,79578936,1,0,0,0,0,15276,6546.216286986122,100000,147.70078,73,50271,218,496,100000
21,avg-run,10000,true,uniform,READ,1.4,36.6,55,10354455,4394953,4343931,363784,5,0,0,4,385024,681,42795,408338769,560928826,6448543137,11818494234,1123229195,168829589,22954836046585,26953804880,3561958681,79578936,1,0,0,0,0,15146,6602.403274792025,100000,146.42802,118,16191,188,301,100000
22,extend,10000,true,zipfian,EXTEND,53.2,65,2962131,306926224,102007212,100405954,35803724,2201035,35643229,0,0,0,681,42811,410025006,560942771,6448618198,11819119016,1123465836,168829731,22963329326994,26964141261,3562571971,79578936,0,0,0,0,1,279685,357.5450953751542,100000,2787.98819,320,46431,12103,21423,100000
22,run,10000,true,uniform,READ,87.4,39.4,3356543,313782960,103789813,102166356,35804586,2201057,35644091,0,0,0,681,42812,410175209,560953072,6448799468,11819149429,1123481842,168830680,22963807014729,26966215764,3563801112,79579405,1,0,0,0,0,17779,5624.613307835087,100000,172.82437,85,48927,259,530,100000
22,reference,10000,true,uniform,READ,1.4,39.4,8348,6690164,2760852,2229165,10119,1,0,0,0,0,681,42812,410175259,560955572,6448799468,11819151033,1123481842,168830680,22963807014729,26966215764,3563801112,79579405,1,0,0,0,0,4541,22021.581149526537,100000,40.73501,26,13815,54,92,100000
22,clean-run,10000,true,uniform,READ,1.4,39.9,53,4760328,1576719,1565750,160123,1,0,0,4,385024,681,42813,410563761,560966148,6448799469,11819185464,1123534773,168830701,22964076276359,26966553439,3563802101,79589545,1,0,0,0,0,15257,6554.368486596317,100000,147.85749,74,106943,217,450,100000
22,avg-run,10000,true,uniform,READ,1.4,39.9,55,11478153,4420795,4369773,370123,5,0,0,4,385024,681,42813,410563761,560966148,6448799469,11819219762,1123534773,168830701,22964337731792,26966984547,3563802219,79589545,1,0,0,0,0,15223,6569.007422978388,100000,147.55066,116,16047,187,289,100000
23,extend,10000,true,zipfian,EXTEND,56,62.2,3912681,331106281,110711647,109037437,39114955,2301101,38948063,0,0,0,681,42830,412373431,560968214,6448918748,11819718271,1123773687,168830950,22973445832548,26978218222,3564672748,79589545,0,0,0,0,1,280979,355.8984835165617,100000,2801.09857,318,31695,12575,22431,100000
23,run,10000,true,uniform,READ,87.3,41.3,4255448,337517123,112561520,110866204,39115821,2301123,38948928,0,0,0,681,42831,412588887,560978863,6449063282,11819742459,1123788182,168833595,22973925336797,26980086404,3565855605,79594173,1,0,0,0,0,18250,5479.45205479452,100000,177.2579,85,52415,264,534,100000
23,reference,10000,true,uniform,READ,1.5,41.5,10015,6991231,2887436,2330470,10119,1,0,0,0,0,681,42831,412588936,560981019,6449063282,11819744049,1123788182,168833595,22973925336797,26980086404,3565855605,79594173,1,0,0,0,0,4454,22451.7287831163,100000,39.4963,26,13447,55,96,100000
23,clean-run,10000,true,uniform,READ,1.5,41.8,53,4823597,1679754,1668785,166587,8,0,0,4,385024,681,42832,412901685,560982857,6449063284,11819779846,1123842576,168833613,22974205998192,26980438912,3565856598,79607675,1,0,0,0,0,16166,6185.822095756526,100000,156.62472,80,52895,226,495,100000
23,avg-run,10000,true,uniform,READ,1.5,41.8,55,11547914,4536766,4485744,376587,12,0,0,4,385024,681,42833,412903866,560982857,6449129738,11819814112,1123842576,168833613,22974477604140,26980869571,3565856639,79607675,1,0,0,0,0,15145,6602.839220864972,100000,146.73093,113,17183,166,290,100000
24,extend,10000,true,zipfian,EXTEND,56.9,69.3,4766457,354641534,119694980,117949416,42530626,2401156,42357183,0,0,0,681,42850,414658321,560989558,6449273007,11820378348,1124104653,168837729,22983719275118,26992002322,3566463332,79607675,0,0,0,0,1,280781,356.14945455711035,100000,2798.76257,319,168703,12855,23263,100000
24,run,10000,true,uniform,READ,88,43.4,5399240,361532464,121623578,119855815,42531503,2401178,42358055,0,0,0,681,42850,414749434,561005296,6449544316,11820418932,1124104653,168837729,22984202405983,26994335640,3567606097,79607675,1,0,0,0,0,18532,5396.071659831642,100000,180.07364,89,57439,266,545,100000
24,reference,10000,true,uniform,READ,1.5,43.4,11697,7292356,3014910,2431789,10119,1,0,0,0,0,681,42850,414749482,561007696,6449544316,11820420550,1124104653,168837729,22984202405983,26994335640,3567606097,79607675,1,0,0,0,0,4351,22983.222247759135,100000,38.84141,25,13439,53,92,100000
24,clean-run,10000,true,uniform,READ,1.5,43.6,53,4804649,1731502,1720536,172745,1,0,0,4,385024,681,42851,415238013,561017858,6449544318,11820457727,1124180814,168844985,22984491495752,26994667531,3567607201,79617293,1,0,0,0,0,16394,6099.79260705136,100000,159.2247,81,56863,238,521,100000
24,avg-run,10000,true,uniform,READ,1.5,43.6,55,11534607,4598992,4547973,382745,5,0,0,4,385024,681,42852,415240389,561017858,6449612123,11820491993,1124180814,168844985,22984773237494,26995098191,3567607274,79617293,1,0,0,0,0,16362,6111.722283339445,100000,158.37287,129,18303,184,313,100000
25,extend,10000,true,zipfian,EXTEND,57.8,71.4,6155409,379224304,129133541,127314580,46130770,2501222,45950781,0,0,0,681,42869,416963680,561037582,6449823121,11821255018,1124457275,168852188,22994460022286,27006753236,3568195260,79617293,0,0,0,0,1,292553,341.81840555386543,100000,2916.65073,307,166143,13527,24271,100000
25,run,10000,true,uniform,READ,88.5,46.2,7005562,386143569,131142489,129301329,46131651,2501244,45951662,0,0,0,681,42870,417068498,561058177,6450155895,11821297742,1124457275,168852188,22994991741299,27009257827,3569435979,79617293,1,0,0,0,0,18921,5285.132921092965,100000,184.09612,94,56351,270,569,100000
25,reference,10000,true,uniform,READ,1.6,46.3,13378,7593482,3142384,2533108,10119,1,0,0,0,0,681,42870,417068547,561060577,6450155895,11821299332,1124457275,168852188,22994991741299,27009257827,3569435979,79617293,1,0,0,0,0,4442,22512.3818099955,100000,39.32968,26,14759,54,91,100000
25,clean-run,10000,true,uniform,READ,1.6,46.8,53,4858529,1817539,1806573,179309,1,0,0,4,385024,681,42871,417538762,561069698,6450155896,11821337834,1124539681,168858668,22995292057164,27009602473,3569436966,79627250,1,0,0,0,0,17068,5858.917272088118,100000,165.63055,79,65791,247,530,100000
25,avg-run,10000,true,uniform,READ,1.6,46.8,55,11593961,4698157,4647138,389309,5,0,0,4,385024,681,42872,417541854,561069698,6450225136,11821372100,1124539681,168858668,22995583774638,27010033134,3569437031,79627250,1,0,0,0,0,16686,5993.048064245475,100000,161.71261,134,20511,193,321,100000
26,extend,10000,true,zipfian,EXTEND,57.3,73.7,7841637,404451051,138978945,137087702,49891856,2601288,49705272,0,0,0,681,42890,419502471,561072018,6450338520,11822201084,1124824670,168859087,23005702644682,27022155629,3570026483,79627250,0,0,0,0,1,306373,326.39951953990726,100000,3055.00116,298,81215,13887,24927,100000
26,run,10000,true,uniform,READ,88.9,47.5,8707414,411707706,141081958,139168516,49892742,2601310,49706156,0,0,0,681,42891,419827086,561089667,6450744978,11822249824,1124846564,168859935,23006325268910,27024804149,3571710224,79627250,1,0,0,0,0,19814,5046.93650953871,100000,193.23507,93,60703,282,587,100000
26,reference,10000,true,uniform,READ,1.6,47.6,15073,7894667,3270748,2634441,10119,1,0,0,0,0,681,42891,419827132,561091967,6450744978,11822251442,1124846564,168859935,23006325268960,27024804150,3571710224,79627250,1,0,0,0,0,4244,23562.6767200754,100000,37.84015,26,14431,53,87,100000
26,clean-run,10000,true,uniform,READ,1.6,48.4,53,4988633,1898036,1887067,186394,1,0,0,4,385024,681,42892,420201926,561104855,6450744979,11822291495,1124931475,168866763,23006640101062,27025200676,3571711333,79637677,1,0,0,0,0,17761,5630.313608467992,100000,172.74771,82,59391,252,550,100000
26,avg-run,10000,true,uniform,READ,1.6,48.4,55,12100242,4794702,4743680,396394,5,0,0,4,385024,681,42893,420206706,561104855,6450818802,11822328792,1124931475,168866763,23006941790355,27025631336,3571711381,79637677,1,0,0,0,0,16254,6152.331733727083,100000,157.40384,124,19455,196,313,100000
27,extend,10000,true,zipfian,EXTEND,57.2,75.2,9602914,430197773,148999567,147035240,53690134,2701354,53496835,0,0,0,681,42912,422120934,561112601,6450946944,11823165529,1125225063,168871512,23017211978998,27037913632,3572340222,79637677,0,0,0,0,1,310138,322.4371086419594,100000,3092.1783,313,158079,14031,25679,100000
27,run,10000,true,uniform,READ,89,49.1,10523628,437383138,151123478,149136952,53691026,2701376,53497726,0,0,0,681,42912,422217277,561134923,6451355708,11823214852,1125225063,168871512,23017735238920,27040551376,3573588816,79637677,1,0,0,0,0,19582,5106.73067102441,100000,190.74297,95,61247,285,615,100000
27,reference,10000,true,uniform,READ,1.6,49.1,16754,8195866,3399112,2735774,10119,1,0,0,0,0,681,42912,422217322,561137223,6451355708,11823216442,1125225063,168871512,23017735238970,27040551377,3573588816,79637677,1,0,0,0,0,4122,24260.067928190198,100000,36.1731,26,13487,49,85,100000
27,clean-run,10000,true,uniform,READ,1.6,49.2,53,4956252,1963545,1952579,192655,1,0,0,4,385024,681,42913,422704877,561146885,6451355709,11823257857,1125319580,168879009,23018058216771,27040923269,3573589923,79649095,1,0,0,0,0,18077,5531.891353653814,100000,175.67609,86,61023,255,554,100000
27,avg-run,10000,true,uniform,READ,1.6,49.2,55,12111940,4871974,4820078,402668,5,0,0,4,385024,681,42914,422710340,561146885,6451432020,11823296294,1125319580,168879009,23018372175459,27041391754,3573589977,79649095,1,0,0,0,0,17501,5713.959202331295,100000,169.90554,136,20063,201,311,100000
28,extend,10000,true,zipfian,EXTEND,59,76.2,11428720,456793205,159470042,157432843,57699840,2801420,57499781,0,0,0,681,42934,424610098,561158214,6451677843,11824193675,1125617021,168887146,23029215618448,27054264249,3574229395,79649095,0,0,0,0,1,315933,316.52280705086207,100000,3150.15378,327,223999,14423,26575,100000
28,run,10000,true,uniform,READ,89.6,50,12531199,465032245,161686403,159627005,57700711,2801442,57500658,0,0,0,681,42934,424709466,561183759,6452174074,11824246889,1125617021,168887146,23029755186261,27057070042,3575548663,79649095,1,0,0,0,0,20448,4890.453834115806,100000,199.42926,97,65023,297,612,100000
28,reference,10000,true,uniform,READ,1.7,50,18463,8497037,3527476,2837107,10119,1,0,0,0,0,681,42934,424709512,561186059,6452174074,11824248528,1125617021,168887146,23029755186311,27057070043,3575548663,79649095,1,0,0,0,0,4101,24384.2965130456,100000,35.88049,26,12527,51,87,100000
28,clean-run,10000,true,uniform,READ,1.7,50.4,53,5081236,2019795,2008826,199865,1,0,0,4,385024,681,42935,425194948,561195770,6452174075,11824291418,1125720201,168893738,23030092744569,27057496427,3575549769,79661866,1,0,0,0,0,18457,5417.998591320366,100000,179.35498,88,64735,258,564,100000
28,avg-run,10000,true,uniform,READ,1.7,50.4,55,12166439,4943327,4892305,409865,5,0,0,4,385024,681,42936,425201339,561195770,6452251951,11824329852,1125720201,168893738,23030414389584,27057927087,3575549812,79661866,1,0,0,0,0,17664,5661.231884057971,100000,171.56295,137,18831,212,320,100000
29,extend,10000,true,zipfian,EXTEND,58.4,70.8,13856349,485403516,170277097,168167098,61828520,2901486,61621761,0,0,0,681,42956,426944418,561201151,6452707237,11825388132,1126024822,168903740,23041674660552,27071308060,3576282078,79661866,0,0,0,0,1,333018,300.28406872901763,100000,3320.79436,321,259455,14999,27951,100000
29,run,10000,true,uniform,READ,89.4,50.7,15045171,493198778,172527667,170395469,61829169,2901508,61622440,0,0,0,681,42957,427060375,561228344,6453294917,11825438346,1126039049,168906388,23042242020712,27074088388,3577631283,79661866,1,0,0,0,0,20266,4934.372841211882,100000,197.63752,98,65983,295,610,100000
29,reference,10000,true,uniform,READ,1.7,50.7,20158,8798222,3655840,2938440,10119,1,0,0,0,0,681,42957,427060422,561230744,6453294917,11825439950,1126039049,168906388,23042242020712,27074088388,3577631283,79661866,1,0,0,0,0,4234,23618.327822390176,100000,37.40764,26,13183,53,92,100000
29,clean-run,10000,true,uniform,READ,1.7,50.7,53,5128559,2095253,2084284,206522,1,0,0,4,385024,681,42958,427508175,561240196,6453294919,11825484304,1126139241,168913766,23042590698974,27074529513,3577632275,79674180,1,0,0,0,0,18850,5305.039787798409,100000,183.75634,88,65599,268,591,100000
29,avg-run,10000,true,uniform,READ,5.5,51.4,55,11917912,5031655,4980633,416522,5,0,0,4,385024,681,42959,427516787,561240216,6453386741,11825535243,1126139241,168913766,23042922344380,27074960174,3577632318,79674180,1,0,0,0,0,18151,5509.338328466752,100000,176.35754,135,17167,207,334,100000
30,extend,10000,true,zipfian,EXTEND,56.5,72.5,16235173,514537581,181593403,179409957,66190695,3001563,65977418,0,0,0,681,42981,429385864,561241381,6453898670,11826581212,1126479797,168928208,23054777647149,27089021495,3578349226,79674180,0,0,0,0,1,362312,276.0052109783833,100000,3614.00584,322,257919,15639,29023,100000
30,run,10000,true,uniform,READ,89.4,51.4,17619390,522420625,183993375,181788072,66191190,3001585,65977932,0,0,0,681,42981,429437523,561268821,6454519822,11826636616,1126479797,168928208,23055337287111,27092022175,3579790714,79674180,1,0,0,0,0,21787,4589.893055491807,100000,213.3883,105,76095,308,669,100000
30,reference,10000,true,uniform,READ,1.7,51.4,21867,9099466,3785094,3039787,10119,1,0,0,0,0,681,42981,429437571,561271221,6454519822,11826638265,1126479797,168928208,23055337287111,27092022175,3579790714,79674180,1,0,0,0,0,4339,23046.784973496196,100000,38.13079,26,12935,51,87,100000
30,clean-run,10000,true,uniform,READ,1.7,51.5,53,5081869,2139089,2128123,212797,1,0,0,4,385024,681,42982,429921941,561280913,6454519823,11826683917,1126586331,168934913,23055694100586,27092434128,3579791701,79686435,1,0,0,0,0,19205,5206.977349648529,100000,186.80737,92,70655,271,580,100000
30,avg-run,10000,true,uniform,READ,1.7,51.5,55,11976828,5087801,5035905,422810,5,0,0,4,385024,681,42983,429931252,561280913,6454613032,11826734856,1126586331,168934913,23056038726678,27092915116,3579791752,79686435,1,0,0,0,0,18606,5374.610340750296,100000,180.97403,145,17999,215,352,100000
31,extend,10000,true,zipfian,EXTEND,60.2,78.6,18675861,543838734,193150190,190895025,70596098,3101629,70376169,0,0,0,681,43005,432093500,561294875,6454861149,11827756506,1126909381,168943524,23067997104633,27106950044,3580449492,79686435,0,0,0,0,1,338864,295.10364039850793,100000,3379.56254,313,160255,15727,29487,100000
31,run,10000,true,uniform,READ,89.2,52.2,20021456,552515411,195547500,193269260,70596473,3101651,70376564,0,0,0,681,43006,432270501,561322911,6455564854,11827820213,1126954194,168952402,23068638723424,27110088937,3582190944,79686435,1,0,0,0,0,21509,4649.21660700172,100000,210.15475,108,74879,310,671,100000
31,reference,10000,true,uniform,READ,1.7,52.2,23562,9400724,3914348,3141134,10119,1,0,0,0,0,681,43006,432270549,561325008,6455564854,11827821831,1126954194,168952402,23068638723424,27110088937,3582190944,79686435,1,0,0,0,0,4342,23030.86135421465,100000,38.73347,26,14111,53,94,100000
31,clean-run,10000,true,uniform,READ,1.7,52.2,53,5120982,2184631,2173665,219504,1,0,0,4,385024,681,43007,432671141,561327197,6455564855,11827868971,1127014035,168952441,23069006838774,27110514361,3582191931,79698654,1,0,0,0,0,19138,5225.206395652628,100000,187.13261,94,93759,275,610,100000
31,avg-run,10000,true,uniform,READ,1.7,52.2,55,12020823,5146757,5094861,429517,5,0,0,4,385024,681,43008,432680750,561327197,6455659533,11827919910,1127014035,168952441,23069361460998,27110995348,3582191982,79698654,1,0,0,0,0,20193,4952.21116228396,100000,197.11079,165,16495,236,347,100000
32,extend,10000,true,zipfian,EXTEND,61.3,57.9,21490586,575423242,205138168,202809752,75215045,3201695,74988642,0,0,0,681,43031,434787759,561335555,6456045252,11829121370,1127347259,168966320,23082019314885,27125849427,3583001700,79698654,0,0,0,0,1,354182,282.3407174842313,100000,3532.2841,319,211711,16263,30751,100000
32,run,10000,true,uniform,READ,89.8,52.6,22861811,583334048,207598160,205246669,75215299,3201717,74988910,0,0,0,681,43032,435082999,561369409,6456964943,11829176541,1127382887,168974786,23082678249380,27128957825,3584860685,79699982,1,0,0,0,0,21955,4554.771122751082,100000,214.56833,106,86335,333,654,100000
32,reference,10000,true,uniform,READ,1.7,52.6,25257,9701982,4043602,3242481,10119,1,0,0,0,0,681,43032,435083051,561372009,6456964943,11829178131,1127382887,168974786,23082678249380,27128957825,3584860685,79699982,1,0,0,0,0,4661,21454.623471358078,100000,41.51698,26,13735,55,92,100000
32,clean-run,10000,true,uniform,READ,1.8,52.6,53,5156530,2217233,2206267,226007,1,0,0,4,385024,681,43033,435307982,561381709,6456964944,11829226731,1127472987,168974820,23083057663168,27129396495,3584861711,79712415,1,0,0,0,0,19335,5171.96793379881,100000,188.89644,98,72639,278,591,100000
32,avg-run,10000,true,uniform,READ,1.7,52.6,55,12061443,5192365,5140469,436020,5,0,0,4,385024,681,43034,435317840,561381709,6457061137,11829277670,1127472987,168974820,23083422249632,27129877481,3584861761,79712415,1,0,0,0,0,20380,4906.771344455348,100000,199.0004,164,16247,231,334,100000
33,extend,10000,true,zipfian,EXTEND,62.7,79.3,23763780,604953049,217326738,214925178,79899718,3301761,79666871,0,0,0,681,43057,437715655,561382794,6457364564,11830338881,1127790797,168984944,23095970844478,27144338226,3585258170,79712415,0,0,0,0,1,338646,295.29361043685736,100000,3377.38404,313,257407,16175,31007,100000
33,run,10000,true,uniform,READ,89.6,52.7,25292356,614890419,219854574,217429939,79899923,3301783,79667087,0,0,0,681,43058,438097412,561408479,6458553304,11830403025,1127838662,168994676,23096827784537,27148084045,3587702412,79713887,1,0,0,0,0,22336,4477.0773638968485,100000,218.99144,113,85119,317,692,100000
33,reference,10000,true,uniform,READ,1.9,52.7,26940,10003252,4172856,3343828,10119,1,0,0,0,0,681,43058,438097458,561410779,6458553304,11830404643,1127838662,168994676,23096827784537,27148084045,3587702412,79713887,1,0,0,0,0,4093,24431.95699975568,100000,36.1861,24,14175,49,85,100000
33,clean-run,10000,true,uniform,READ,1.9,52.8,53,5312392,2328136,2317167,232562,1,0,0,4,393216,681,43059,438475612,561422424,6458553306,11830454782,1127950851,169001227,23097221483980,27148583086,3587703409,79726323,1,0,0,0,0,20481,4882.574093061862,100000,200.30992,97,77823,294,600,100000
33,avg-run,10000,true,uniform,READ,1.9,52.8,55,12223248,5317035,5265136,442564,16,90,0,4,393216,681,43060,438485416,561422424,6458651057,11830505722,1127950851,169001227,23097596240199,27149064165,3587703472,79726323,1,0,0,0,0,20476,4883.766360617308,100000,199.77065,163,19615,231,368,100000
34,extend,10000,true,zipfian,EXTEND,57.4,53,26830851,639087819,229893198,227417061,84735050,3401849,84495893,0,0,0,681,43084,440690371,561431326,6458874583,11831713867,1128303630,169011166,23110907431083,27164782162,3588635594,79726323,0,0,0,0,1,372760,268.26912758879706,100000,3718.37339,302,382975,17023,32063,100000
34,run,10000,true,uniform,READ,90,53,28004671,646960728,232512816,230014480,84735178,3401871,84496021,0,0,0,681,43085,440907179,561465861,6459958133,11831774418,1128331997,169019567,23111539448918,27167874803,3590397178,79726323,1,0,0,0,0,22788,4388.274530454625,100000,223.05635,109,77311,334,706,100000
34,reference,10000,true,uniform,READ,1.9,53,28635,10304583,4303000,3445189,10119,1,0,0,0,0,681,43085,440907229,561468361,6459958133,11831776009,1128331997,169019567,23111539448968,27167874804,3590397178,79726323,1,0,0,0,0,4649,21510.002151000215,100000,41.51217,26,17439,54,85,100000
34,clean-run,10000,true,uniform,READ,1.9,53,53,5371542,2440666,2429697,238840,1,0,0,4,393216,681,43086,441250595,561477308,6459958134,11831827574,1128441283,169019579,23111944384716,27168387794,3590398170,79739331,1,0,0,0,0,21218,4712.979545668772,100000,207.79265,103,84223,296,655,100000
34,avg-run,10000,true,uniform,READ,1.9,53,55,12287833,5441966,5390067,448842,16,64,0,4,393216,681,43087,441260452,561477308,6460057420,11831878513,1128441283,169019579,23112329078597,27168868848,3590398219,79739331,1,0,0,0,0,20992,4763.719512195122,100000,205.14455,168,16719,236,354,100000
35,extend,10000,true,zipfian,EXTEND,60.6,61.6,29447770,672106857,242912517,240362868,89747529,3501937,89502349,0,0,0,681,43112,443590635,561480831,6460288543,11832997448,1128808917,169029437,23126165158019,27185118184,3591349145,79739331,0,0,0,0,1,385850,259.16807049371516,100000,3849.55647,307,500991,17695,33343,100000
35,run,10000,true,uniform,READ,90.2,53.2,30711628,680134825,245591696,243018972,89747622,3501959,89502443,0,0,0,681,43113,443788435,561516100,6461464698,11833058437,1128838930,169038142,23126823462993,27188354993,3593175699,79739331,1,0,0,0,0,23283,4294.979169351029,100000,227.98965,119,82175,351,722,100000
35,reference,10000,true,uniform,READ,1.9,53.2,30330,10605987,4434034,3546564,10119,1,0,0,0,0,681,43113,443788483,561518500,6461464698,11833060027,1128838930,169038142,23126823462993,27188354993,3593175699,79739331,1,0,0,0,0,4300,23255.81395348837,100000,38.038,26,15935,50,86,100000
35,clean-run,10000,true,uniform,READ,89.4,53.2,53,5409380,2451026,2440057,244876,1,0,0,4,393216,681,43114,444152702,561527178,6461464699,11833113088,1128953721,169038161,23127239648383,27188881516,3593176689,79752547,1,0,0,0,0,21516,4647.704034207101,100000,210.51969,104,83007,319,687,100000
35,avg-run,10000,true,uniform,READ,91.1,53.2,55,12330922,5464289,5412390,454878,16,46,0,4,393216,681,43115,444162386,561527186,6461565540,11833164028,1128953721,169038161,23127634287370,27189362548,3593176733,79752547,1,0,0,0,0,20855,4795.013186286263,100000,203.43148,165,18671,238,355,100000
36,extend,10000,true,zipfian,EXTEND,61.2,65.9,32210792,705963450,256302711,253679696,94913245,3602025,94662003,0,0,0,681,43141,446598566,561530267,6461807388,11834335409,1129327056,169048106,23141918653118,27206072242,3594128476,79752547,0,0,0,0,1,390090,256.3510984644569,100000,3891.94476,329,607743,18159,34335,100000
36,run,10000,true,uniform,READ,90.9,53.3,33577881,714232637,259077088,256430998,94913319,3602047,94662077,0,0,0,681,43142,446955256,561560459,6463057548,11834415930,1129375899,169056859,23142635577383,27209425479,3596305566,79752547,1,0,0,0,0,24215,4129.671691100558,100000,237.13654,119,84351,351,680,100000
36,reference,10000,true,uniform,READ,1.9,53.3,32027,10907316,4564178,3647925,10119,1,0,0,0,0,681,43142,446955304,561562859,6463057548,11834417573,1129375899,169056859,23142635577433,27209425480,3596305566,79752547,1,0,0,0,0,4315,23174.97103128621,100000,38.45833,26,12775,54,89,100000
36,clean-run,10000,true,uniform,READ,1.9,53.3,53,5375359,2583264,2572298,250902,8,0,0,4,393216,681,43143,447327628,561576867,6463057549,11834472147,1129487494,169063479,23143059935858,27209913917,3596306567,79767388,1,0,0,0,0,22378,4468.674591116275,100000,219.51492,101,80895,306,632,100000
36,avg-run,10000,true,uniform,READ,1.9,53.3,55,12302755,5608186,5556290,460915,12,0,0,4,393216,681,43144,447336702,561576867,6463159962,11834523086,1129487494,169063479,23143464464289,27210394904,3596306600,79767388,1,0,0,0,0,20919,4780.3432286438165,100000,204.39937,167,16463,237,354,100000
