run_name,epoch,timestamp_unix_ms,relation,phase,heap_blks_total,heap_blks_scanned,heap_blks_vacuumed,index_vacuum_count,max_dead_tuples,num_dead_tuples
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587225379,pg_toast.pg_toast_862726372,scanning heap,2231539,1037001,0,0,11184809,4011331
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587226416,pg_toast.pg_toast_862726372,scanning heap,2231539,1051182,0,0,11184809,4066606
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587227454,pg_toast.pg_toast_862726372,scanning heap,2231539,1059969,0,0,11184809,4100814
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587228492,pg_toast.pg_toast_862726372,scanning heap,2231539,1066706,0,0,11184809,4126949
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587229529,pg_toast.pg_toast_862726372,scanning heap,2231539,1068128,0,0,11184809,4132526
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587230567,pg_toast.pg_toast_862726372,scanning heap,2231539,1069470,0,0,11184809,4137748
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587231604,pg_toast.pg_toast_862726372,scanning heap,2231539,1071416,0,0,11184809,4145290
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587232642,pg_toast.pg_toast_862726372,scanning heap,2231539,1073389,0,0,11184809,4152948
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587233679,pg_toast.pg_toast_862726372,scanning heap,2231539,1075366,0,0,11184809,4160614
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587234717,pg_toast.pg_toast_862726372,scanning heap,2231539,1077645,0,0,11184809,4169433
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587235755,pg_toast.pg_toast_862726372,scanning heap,2231539,1079810,0,0,11184809,4177857
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587236794,pg_toast.pg_toast_862726372,scanning heap,2231539,1082117,0,0,11184809,4186805
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587237831,pg_toast.pg_toast_862726372,scanning heap,2231539,1084604,0,0,11184809,4196427
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587238869,pg_toast.pg_toast_862726372,scanning heap,2231539,1101085,0,0,11184809,4260019
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587239908,pg_toast.pg_toast_862726372,scanning heap,2231539,1117311,0,0,11184809,4322690
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587240945,pg_toast.pg_toast_862726372,scanning heap,2231539,1132878,0,0,11184809,4382809
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587241983,pg_toast.pg_toast_862726372,scanning heap,2231539,1149081,0,0,11184809,4445673
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587243020,pg_toast.pg_toast_862726372,scanning heap,2231539,1164744,0,0,11184809,4506286
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587244061,pg_toast.pg_toast_862726372,scanning heap,2231539,1179922,0,0,11184809,4565228
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587245098,pg_toast.pg_toast_862726372,scanning heap,2231539,1194134,0,0,11184809,4620441
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587246135,pg_toast.pg_toast_862726372,scanning heap,2231539,1208961,0,0,11184809,4677998
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587247175,pg_toast.pg_toast_862726372,scanning heap,2231539,1223708,0,0,11184809,4735102
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587248213,pg_toast.pg_toast_862726372,scanning heap,2231539,1238617,0,0,11184809,4792745
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587249250,pg_toast.pg_toast_862726372,scanning heap,2231539,1248475,0,0,11184809,4831042
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587250288,pg_toast.pg_toast_862726372,scanning heap,2231539,1258519,0,0,11184809,4869961
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587251328,pg_toast.pg_toast_862726372,scanning heap,2231539,1266786,0,0,11184809,4902065
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587252366,pg_toast.pg_toast_862726372,scanning heap,2231539,1276329,0,0,11184809,4939260
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587253404,pg_toast.pg_toast_862726372,scanning heap,2231539,1284328,0,0,11184809,4970218
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587254443,pg_toast.pg_toast_862726372,scanning heap,2231539,1294015,0,0,11184809,5007958
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587255480,pg_toast.pg_toast_862726372,scanning heap,2231539,1302906,0,0,11184809,5042074
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587256518,pg_toast.pg_toast_862726372,scanning heap,2231539,1311538,0,0,11184809,5075162
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587257555,pg_toast.pg_toast_862726372,scanning heap,2231539,1320178,0,0,11184809,5108650
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587258595,pg_toast.pg_toast_862726372,scanning heap,2231539,1328469,0,0,11184809,5140700
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587259633,pg_toast.pg_toast_862726372,scanning heap,2231539,1336915,0,0,11184809,5173635
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587260673,pg_toast.pg_toast_862726372,scanning heap,2231539,1345020,0,0,11184809,5205232
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587261713,pg_toast.pg_toast_862726372,scanning heap,2231539,1349377,0,0,11184809,5222124
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587262752,pg_toast.pg_toast_862726372,scanning heap,2231539,1361509,0,0,11184809,5269098
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587263790,pg_toast.pg_toast_862726372,scanning heap,2231539,1369675,0,0,11184809,5300692
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587264828,pg_toast.pg_toast_862726372,scanning heap,2231539,1377746,0,0,11184809,5331936
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587265866,pg_toast.pg_toast_862726372,scanning heap,2231539,1386552,0,0,11184809,5366056
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587266904,pg_toast.pg_toast_862726372,scanning heap,2231539,1392061,0,0,11184809,5387286
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587267942,pg_toast.pg_toast_862726372,scanning heap,2231539,1403759,0,0,11184809,5432518
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587268980,pg_toast.pg_toast_862726372,scanning heap,2231539,1412493,0,0,11184809,5466453
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587270018,pg_toast.pg_toast_862726372,scanning heap,2231539,1420179,0,0,11184809,5496151
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587271056,pg_toast.pg_toast_862726372,scanning heap,2231539,1427900,0,0,11184809,5525922
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587272094,pg_toast.pg_toast_862726372,scanning heap,2231539,1432561,0,0,11184809,5544075
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587273132,pg_toast.pg_toast_862726372,scanning heap,2231539,1443658,0,0,11184809,5587124
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587274170,pg_toast.pg_toast_862726372,scanning heap,2231539,1453178,0,0,11184809,5623838
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587275211,pg_toast.pg_toast_862726372,scanning heap,2231539,1461073,0,0,11184809,5654244
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587276249,pg_toast.pg_toast_862726372,scanning heap,2231539,1468932,0,0,11184809,5684761
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587277288,pg_toast.pg_toast_862726372,scanning heap,2231539,1472501,0,0,11184809,5698609
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587278326,pg_toast.pg_toast_862726372,scanning heap,2231539,1485891,0,0,11184809,5750118
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587279364,pg_toast.pg_toast_862726372,scanning heap,2231539,1494015,0,0,11184809,5781389
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587280401,pg_toast.pg_toast_862726372,scanning heap,2231539,1501258,0,0,11184809,5809303
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587281439,pg_toast.pg_toast_862726372,scanning heap,2231539,1510390,0,0,11184809,5844774
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587282477,pg_toast.pg_toast_862726372,scanning heap,2231539,1515959,0,0,11184809,5866300
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587283514,pg_toast.pg_toast_862726372,scanning heap,2231539,1525788,0,0,11184809,5904307
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587284551,pg_toast.pg_toast_862726372,scanning heap,2231539,1535216,0,0,11184809,5940732
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587285589,pg_toast.pg_toast_862726372,scanning heap,2231539,1544633,0,0,11184809,5977235
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587286631,pg_toast.pg_toast_862726372,scanning heap,2231539,1551969,0,0,11184809,6005528
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587287668,pg_toast.pg_toast_862726372,scanning heap,2231539,1559829,0,0,11184809,6035983
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587288706,pg_toast.pg_toast_862726372,scanning heap,2231539,1565941,0,0,11184809,6059611
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587289744,pg_toast.pg_toast_862726372,scanning heap,2231539,1577598,0,0,11184809,6104257
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587290783,pg_toast.pg_toast_862726372,scanning heap,2231539,1584492,0,0,11184809,6130643
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587291821,pg_toast.pg_toast_862726372,scanning heap,2231539,1594880,0,0,11184809,6170722
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587292859,pg_toast.pg_toast_862726372,scanning heap,2231539,1600621,0,0,11184809,6192752
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587293897,pg_toast.pg_toast_862726372,scanning heap,2231539,1608512,0,0,11184809,6223405
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587294935,pg_toast.pg_toast_862726372,scanning heap,2231539,1619371,0,0,11184809,6265378
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587295973,pg_toast.pg_toast_862726372,scanning heap,2231539,1626945,0,0,11184809,6294647
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587297011,pg_toast.pg_toast_862726372,scanning heap,2231539,1634226,0,0,11184809,6322624
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587298048,pg_toast.pg_toast_862726372,scanning heap,2231539,1643784,0,0,11184809,6359405
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587299085,pg_toast.pg_toast_862726372,scanning heap,2231539,1647321,0,0,11184809,6373159
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587300123,pg_toast.pg_toast_862726372,scanning heap,2231539,1658798,0,0,11184809,6417453
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587301161,pg_toast.pg_toast_862726372,scanning heap,2231539,1668801,0,0,11184809,6455605
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587302198,pg_toast.pg_toast_862726372,scanning heap,2231539,1677012,0,0,11184809,6486983
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587303236,pg_toast.pg_toast_862726372,scanning heap,2231539,1684025,0,0,11184809,6513694
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587304274,pg_toast.pg_toast_862726372,scanning heap,2231539,1689796,0,0,11184809,6536013
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587305313,pg_toast.pg_toast_862726372,scanning heap,2231539,1701465,0,0,11184809,6580786
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587306350,pg_toast.pg_toast_862726372,scanning heap,2231539,1708328,0,0,11184809,6607227
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587307388,pg_toast.pg_toast_862726372,scanning heap,2231539,1718260,0,0,11184809,6645170
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587308426,pg_toast.pg_toast_862726372,scanning heap,2231539,1726166,0,0,11184809,6675377
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587309464,pg_toast.pg_toast_862726372,scanning heap,2231539,1733056,0,0,11184809,6701735
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587310501,pg_toast.pg_toast_862726372,scanning heap,2231539,1741373,0,0,11184809,6733801
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587311539,pg_toast.pg_toast_862726372,scanning heap,2231539,1750389,0,0,11184809,6768549
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587312576,pg_toast.pg_toast_862726372,scanning heap,2231539,1759420,0,0,11184809,6803217
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587313613,pg_toast.pg_toast_862726372,scanning heap,2231539,1767029,0,0,11184809,6832531
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587314651,pg_toast.pg_toast_862726372,scanning heap,2231539,1773218,0,0,11184809,6856288
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587315688,pg_toast.pg_toast_862726372,scanning heap,2231539,1781749,0,0,11184809,6889114
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587316725,pg_toast.pg_toast_862726372,scanning heap,2231539,1791751,0,0,11184809,6927430
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587317762,pg_toast.pg_toast_862726372,scanning heap,2231539,1800330,0,0,11184809,6960348
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587318799,pg_toast.pg_toast_862726372,scanning heap,2231539,1807936,0,0,11184809,6989465
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587319837,pg_toast.pg_toast_862726372,scanning heap,2231539,1814727,0,0,11184809,7015638
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587320874,pg_toast.pg_toast_862726372,scanning heap,2231539,1823160,0,0,11184809,7048147
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587321912,pg_toast.pg_toast_862726372,scanning heap,2231539,1880149,0,0,11184809,7264897
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587322950,pg_toast.pg_toast_862726372,scanning heap,2231539,2031291,0,0,11184809,7833711
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587323992,pg_toast.pg_toast_862726372,scanning heap,2231539,2159317,0,0,11184809,8246718
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587325031,pg_toast.pg_toast_862726372,vacuuming indexes,2231539,2231539,0,0,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587326068,pg_toast.pg_toast_862726372,vacuuming indexes,2231539,2231539,0,0,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587327113,pg_toast.pg_toast_862726372,vacuuming indexes,2231539,2231539,0,0,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587328152,pg_toast.pg_toast_862726372,vacuuming indexes,2231539,2231539,0,0,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587329189,pg_toast.pg_toast_862726372,vacuuming indexes,2231539,2231539,0,0,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587330228,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,997,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587331266,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,15461,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587332304,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,22029,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587333342,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,32474,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587334380,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,38129,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587335420,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,50435,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587336457,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,60733,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587337498,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,68274,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587338536,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,77436,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587339576,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,79646,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587340615,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,93718,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587341653,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,100423,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587342693,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,111539,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587343733,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,124520,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587344773,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,127357,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587345810,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,145497,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587346848,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,164391,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587347886,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,181143,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587348925,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,196071,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587349963,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,197861,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587351001,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,220197,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587352038,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,265803,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587353076,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,280631,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587354114,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,295726,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587355151,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,304799,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587356188,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,315722,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587357225,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,340964,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587358263,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,355601,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587359300,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,372019,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587360338,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,381217,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587361376,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,390291,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587362416,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,408048,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587363454,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,431831,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587364492,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,448536,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587365530,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,456492,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587366567,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,464625,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587367604,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,483467,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587368642,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,506866,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587369680,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,523688,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587370718,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,533049,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587371755,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,550000,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587372793,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,567183,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587373831,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,584185,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587374869,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,596388,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587375909,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,610327,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587376946,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,612584,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587377984,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,638021,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587379022,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,655910,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587380060,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,672898,1,11184809,8251273
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,65,1777587381098,pg_toast.pg_toast_862726372,vacuuming heap,2231539,2231539,682219,1,11184809,8251273
