run_name,epoch,phase,event,timestamp_unix_ms,checkpoints_timed,checkpoints_req,checkpoint_write_time,checkpoint_sync_time,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,wal_bytes,wal_records
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,avg-run,avg-run_end,1777544928106,699,51030,1287802038,178210524,1148131825,574624592,7051494181,12233929465,27436735051940,32661888506
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,extend,extend_start,1777544928399,699,51030,1287802038,178210524,1148131825,574624592,7051494181,12233929465,27436735051940,32661888506
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,extend,extend_end,1777545071914,699,51033,1287878701,178210559,1148322036,574624592,7051534181,12233955944,27438560990595,32664799839
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,vacuum,vacuum_start,1777545072699,699,51033,1287878701,178210559,1148322163,574624592,7051534181,12233955944,27438561862265,32664803799
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,vacuum,vacuum_end,1777545073258,699,51033,1287878701,178210559,1148323616,574624592,7051534182,12233955945,27438572623736,32664942112
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,run,run_start,1777545073624,699,51033,1287878701,178210559,1148323764,574624592,7051534183,12233955946,27438572623736,32664942112
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,run,run_end,1777545086033,699,51033,1287878701,178210559,1148323888,574624592,7051534183,12233955946,27438572623736,32664942112
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,reference,reference_start,1777545087223,699,51033,1287878701,178210559,1148323899,574624592,7051534183,12233955946,27438572623736,32664942112
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,reference,reference_end,1777545092796,699,51033,1287878701,178210559,1148323955,574624592,7051534183,12233955946,27438572623736,32664942112
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,clean-run,clean-run_start,1777545099556,699,51034,1287925980,178210634,1148413026,574624592,7051534184,12233965033,27438649431232,32665061439
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,clean-run,clean-run_end,1777545111196,699,51034,1287925980,178210634,1148413026,574624592,7051534184,12233965762,27438650513838,32665070830
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,avg-run,avg-run_start,1777545124707,699,51034,1287925980,178210634,1148413026,574624592,7051534184,12233974369,27438724216271,32665241129
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,avg-run,avg-run_end,1777545135319,699,51034,1287925980,178210634,1148413026,574624592,7051534184,12233974369,27438724216271,32665241129
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,extend,extend_start,1777545135614,699,51034,1287925980,178210634,1148413026,574624592,7051534184,12233974369,27438724216271,32665241129
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,extend,extend_end,1777545288608,699,51038,1288025080,178210660,1148665882,574624592,7051565660,12233990086,27440961787564,32668608114
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,vacuum,vacuum_start,1777545289444,699,51038,1288025080,178210660,1148667425,574624592,7051565660,12233990087,27440971078460,32668614871
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,vacuum,vacuum_end,1777545290153,699,51038,1288025080,178210660,1148675055,574624592,7051565660,12233990087,27441016436334,32668898845
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,run,run_start,1777545290521,699,51038,1288025080,178210660,1148675061,574624592,7051565661,12233990087,27441016466970,32668899122
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,run,run_end,1777545304278,699,51038,1288025080,178210660,1148675199,574624592,7051565661,12233990087,27441016466970,32668899122
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,reference,reference_start,1777545305437,699,51038,1288025080,178210660,1148675210,574624592,7051565661,12233990087,27441016466970,32668899122
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,reference,reference_end,1777545310921,699,51038,1288025080,178210660,1148675265,574624592,7051565661,12233990087,27441016466970,32668899122
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,clean-run,clean-run_start,1777545318830,699,51039,1288064696,178210732,1148778814,574624592,7051565662,12234000711,27441104792561,32669033947
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,clean-run,clean-run_end,1777545331329,699,51039,1288064696,178210732,1148778814,574624592,7051565662,12234001313,27441105974240,32669044491
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,avg-run,avg-run_start,1777545345230,699,51039,1288064696,178210732,1148778814,574624592,7051565662,12234011613,27441191127700,32669234819
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,avg-run,avg-run_end,1777545356791,699,51039,1288064696,178210732,1148778814,574624592,7051565662,12234011613,27441191127700,32669234819
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,extend,extend_start,1777545357086,699,51039,1288064696,178210732,1148778814,574624592,7051565662,12234011613,27441191127700,32669234819
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,extend,extend_end,1777545518585,699,51044,1288183885,178211189,1149135931,574624592,7051614563,12234041654,27443847856081,32673147529
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,vacuum,vacuum_start,1777545519468,699,51044,1288183885,178211189,1149139548,574624592,7051614563,12234041654,27443861257270,32673153839
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,vacuum,vacuum_end,1777545520198,699,51044,1288183885,178211189,1149153238,574624592,7051614564,12234041655,27443912449981,32673415680
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,run,run_start,1777545520566,699,51044,1288183885,178211189,1149153580,574624592,7051614564,12234041655,27443912450038,32673415681
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,run,run_end,1777545535462,699,51044,1288183885,178211189,1149153729,574624592,7051614565,12234041655,27443912482442,32673415993
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,reference,reference_start,1777545536630,699,51044,1288183885,178211189,1149153740,574624592,7051614565,12234041655,27443912482442,32673415993
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,reference,reference_end,1777545542336,699,51044,1288183885,178211189,1149153797,574624592,7051614565,12234041655,27443912482538,32673415995
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,clean-run,clean-run_start,1777545553315,699,51045,1288220320,178211255,1149302554,574624592,7051614566,12234053762,27444012156124,32673564054
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,clean-run,clean-run_end,1777545566673,699,51045,1288220320,178211255,1149302554,574624592,7051614566,12234054291,27444013478805,32673576026
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,avg-run,avg-run_start,1777545580917,699,51045,1288220320,178211255,1149302554,574624592,7051614566,12234065981,27444108632236,32673766353
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,avg-run,avg-run_end,1777545593381,699,51045,1288220320,178211255,1149302554,574624592,7051614566,12234065981,27444108632236,32673766353
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,extend,extend_start,1777545593676,699,51045,1288220320,178211255,1149302554,574624592,7051614566,12234065981,27444108632236,32673766353
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,extend,extend_end,1777545762451,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073958,27447146501220,32678126644
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,vacuum,vacuum_start,1777545763366,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073959,27447150840069,32678134118
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,vacuum,vacuum_end,1777545764065,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073960,27447180659167,32678427287
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,run,run_start,1777545764432,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073960,27447180659338,32678427290
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,run,run_end,1777545780127,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073960,27447180679835,32678427620
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,reference,reference_start,1777545781296,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073960,27447180679835,32678427620
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,reference,reference_end,1777545786781,699,51050,1288355079,178211356,1149792261,574624592,7051644203,12234073960,27447180679885,32678427621
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,clean-run,clean-run_start,1777545795656,699,51051,1288360913,178211395,1149902012,574624592,7051644206,12234087774,27447291577604,32678587316
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,clean-run,clean-run_end,1777545810121,699,51051,1288360913,178211395,1149902012,574624592,7051644206,12234087907,27447293012436,32678600624
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,avg-run,avg-run_start,1777545824916,699,51051,1288360913,178211395,1149902012,574624592,7051644206,12234100708,27447398165867,32678790951
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,8,avg-run,avg-run_end,1777545838149,699,51051,1288360913,178211395,1149902012,574624592,7051644206,12234100708,27447398165867,32678790951
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,extend,extend_start,1777545838442,699,51051,1288360913,178211395,1149902012,574624592,7051644206,12234100708,27447398165867,32678790951
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,extend,extend_end,1777546016754,699,51057,1288486197,178211945,1150572887,574624592,7051703054,12234135473,27450901546971,32683620495
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,vacuum,vacuum_start,1777546017688,699,51057,1288486197,178211945,1150574283,574624592,7051703054,12234135475,27450903300616,32683622974
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,vacuum,vacuum_end,1777546019445,699,51057,1288509006,178211969,1150586367,574624592,7051703055,12234135476,27450965755652,32684027262
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,run,run_start,1777546019809,699,51057,1288509006,178211969,1150586367,574624592,7051703055,12234135557,27450965756142,32684027270
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,run,run_end,1777546036888,699,51057,1288509006,178211969,1150586367,574624592,7051703055,12234135557,27450965756142,32684027270
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,reference,reference_start,1777546038085,699,51057,1288509006,178211969,1150586367,574624592,7051703055,12234135557,27450965756201,32684027271
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,reference,reference_end,1777546043495,699,51057,1288509006,178211969,1150586367,574624592,7051703055,12234135557,27450965756251,32684027272
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,clean-run,clean-run_start,1777546054489,699,51058,1288516744,178211991,1150726264,574624592,7051703138,12234150698,27451087785965,32684197300
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,clean-run,clean-run_end,1777546069967,699,51058,1288516744,178211991,1150726264,574624592,7051703138,12234150835,27451089336220,32684211965
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,avg-run,avg-run_start,1777546085103,699,51058,1288516744,178211991,1150726264,574624592,7051703138,12234165689,27451206050088,32684422667
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,9,avg-run,avg-run_end,1777546099280,699,51058,1288516744,178211991,1150726264,574624592,7051703138,12234165689,27451206050088,32684422667
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,extend,extend_start,1777546099574,699,51058,1288516744,178211991,1150726264,574624592,7051703138,12234165689,27451206050088,32684422667
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,extend,extend_end,1777546285632,699,51065,1288653174,178212165,1151424469,574624592,7051757591,12234192678,27455145447550,32689749843
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,vacuum,vacuum_start,1777546286612,699,51065,1288653174,178212165,1151425595,574624592,7051757591,12234192678,27455147527108,32689754690
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,vacuum,vacuum_end,1777546288437,699,51065,1288653174,178212165,1151437463,574624592,7051757592,12234192679,27455260264254,32690324524
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,run,run_start,1777546288808,699,51065,1288653174,178212165,1151437780,574624592,7051757679,12234192765,27455260264437,32690324527
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,run,run_end,1777546306854,699,51065,1288653174,178212165,1151437960,574624592,7051757679,12234192765,27455260264437,32690324527
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,reference,reference_start,1777546308023,699,51065,1288653174,178212165,1151437972,574624592,7051757679,12234192765,27455260264496,32690324528
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,reference,reference_end,1777546313387,699,51065,1288653174,178212165,1151438026,574624592,7051757679,12234192765,27455260264546,32690324529
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,clean-run,clean-run_start,1777546327420,699,51066,1288709598,178212191,1151623519,574624592,7051757680,12234208328,27455393455145,32690504792
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,clean-run,clean-run_end,1777546343784,699,51066,1288709598,178212191,1151623519,574624592,7051757680,12234209440,27455395125529,32690520829
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,avg-run,avg-run_start,1777546359218,699,51066,1288709598,178212191,1151623519,574624592,7051757680,12234224294,27455521769112,32690731185
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,avg-run,avg-run_end,1777546373760,699,51066,1288709598,178212191,1151623519,574624592,7051757680,12234224294,27455521769112,32690731185
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,extend,extend_start,1777546374056,699,51066,1288709598,178212191,1151623519,574624592,7051757680,12234224294,27455521769112,32690731185
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,extend,extend_end,1777546568403,699,51074,1288859999,178212384,1152423167,574624592,7051810033,12234247781,27459961254776,32696721987
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,vacuum,vacuum_start,1777546569420,699,51074,1288859999,178212384,1152424392,574624592,7051810033,12234247781,27459966614993,32696726206
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,vacuum,vacuum_end,1777546571243,699,51074,1288859999,178212384,1152434048,574624592,7051810034,12234247782,27460063366518,32697203104
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,run,run_start,1777546571613,699,51074,1288859999,178212384,1152434051,574624592,7051810034,12234247782,27460063366690,32697203107
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,run,run_end,1777546591010,699,51074,1288859999,178212384,1152434245,574624592,7051810034,12234247782,27460063366690,32697203107
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,reference,reference_start,1777546592191,699,51074,1288859999,178212384,1152434257,574624592,7051810034,12234247782,27460063366690,32697203107
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,reference,reference_end,1777546597578,699,51074,1288859999,178212384,1152434311,574624592,7051810034,12234247782,27460063366690,32697203107
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,clean-run,clean-run_start,1777546611119,699,51075,1288912580,178212425,1152608885,574624592,7051810035,12234265100,27460207519963,32697392091
