run_name,epoch,phase,event,timestamp_unix_ms,timestamp_iso,record_count,operation_count,request_distribution,field_length,notes
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,extend,extend_start,1777544559192,2026-04-30T10:22:39+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,extend,extend_end,1777544679334,2026-04-30T10:24:39+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,vacuum,vacuum_start,1777544679954,2026-04-30T10:24:39+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,vacuum,vacuum_end,1777544681431,2026-04-30T10:24:41+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,run,run_start,1777544681721,2026-04-30T10:24:41+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,run,run_end,1777544691541,2026-04-30T10:24:51+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,reference,reference_start,1777544692616,2026-04-30T10:24:52+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,reference,reference_end,1777544698201,2026-04-30T10:24:58+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,clean-run,clean-run_start,1777544703021,2026-04-30T10:25:03+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,clean-run,clean-run_end,1777544712229,2026-04-30T10:25:12+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,avg-run,avg-run_start,1777544725047,2026-04-30T10:25:25+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,3,avg-run,avg-run_end,1777544734221,2026-04-30T10:25:34+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,extend,extend_start,1777544734445,2026-04-30T10:25:34+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,extend,extend_end,1777544868225,2026-04-30T10:27:48+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,vacuum,vacuum_start,1777544868891,2026-04-30T10:27:48+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,vacuum,vacuum_end,1777544869447,2026-04-30T10:27:49+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,run,run_start,1777544869741,2026-04-30T10:27:49+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,run,run_end,1777544881293,2026-04-30T10:28:01+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,reference,reference_start,1777544882398,2026-04-30T10:28:02+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,reference,reference_end,1777544888118,2026-04-30T10:28:08+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,clean-run,clean-run_start,1777544893723,2026-04-30T10:28:13+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,clean-run,clean-run_end,1777544904767,2026-04-30T10:28:24+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,avg-run,avg-run_start,1777544918258,2026-04-30T10:28:38+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,4,avg-run,avg-run_end,1777544928173,2026-04-30T10:28:48+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,extend,extend_start,1777544928393,2026-04-30T10:28:48+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,extend,extend_end,1777545071981,2026-04-30T10:31:11+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,vacuum,vacuum_start,1777545072693,2026-04-30T10:31:12+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,vacuum,vacuum_end,1777545073325,2026-04-30T10:31:13+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,run,run_start,1777545073617,2026-04-30T10:31:13+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,run,run_end,1777545086101,2026-04-30T10:31:26+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,reference,reference_start,1777545087216,2026-04-30T10:31:27+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,reference,reference_end,1777545092863,2026-04-30T10:31:32+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,clean-run,clean-run_start,1777545099549,2026-04-30T10:31:39+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,clean-run,clean-run_end,1777545111263,2026-04-30T10:31:51+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,avg-run,avg-run_start,1777545124701,2026-04-30T10:32:04+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,5,avg-run,avg-run_end,1777545135387,2026-04-30T10:32:15+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,extend,extend_start,1777545135608,2026-04-30T10:32:15+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,extend,extend_end,1777545288675,2026-04-30T10:34:48+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,vacuum,vacuum_start,1777545289438,2026-04-30T10:34:49+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,vacuum,vacuum_end,1777545290221,2026-04-30T10:34:50+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,run,run_start,1777545290515,2026-04-30T10:34:50+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,run,run_end,1777545304345,2026-04-30T10:35:04+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,reference,reference_start,1777545305430,2026-04-30T10:35:05+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,reference,reference_end,1777545310988,2026-04-30T10:35:10+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,clean-run,clean-run_start,1777545318824,2026-04-30T10:35:18+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,clean-run,clean-run_end,1777545331397,2026-04-30T10:35:31+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,avg-run,avg-run_start,1777545345224,2026-04-30T10:35:45+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,6,avg-run,avg-run_end,1777545356858,2026-04-30T10:35:56+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,extend,extend_start,1777545357080,2026-04-30T10:35:57+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,7,extend,extend_end,1777545518650,2026-04-30T10:38:38+00:00,10000,100000,zipfian,100,db=ycsb exit=0
